vn_id,source_id,kind,pdf_page,routing,n_domain_catalogues,domain_catalogues,qa_catalogues
EV-VN-S011-0721,VKM-SRC-011,claim,39,DOMAIN,2,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0722,VKM-SRC-011,claim,39,DOMAIN,2,evidence/geology/geology_evidence.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0723,VKM-SRC-011,borehole,39,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S011-0724,VKM-SRC-011,claim,39,DOMAIN,2,evidence/geology/geology_evidence.csv;evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S011-0725,VKM-SRC-011,claim,39,DOMAIN,3,evidence/geology/geology_evidence.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S011-0726,VKM-SRC-011,thermal,39,DOMAIN,8,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_conflicts.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/hydro_thermal/thermal_evidence_catalog.csv,
EV-VN-S011-0727,VKM-SRC-011,parameter,39,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0728,VKM-SRC-011,chronology_event,39,DOMAIN,4,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/mining/chronology_conflicts.csv;evidence/mining/mining_chronology_catalog.csv,
EV-VN-S011-0729,VKM-SRC-011,hydro,39,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0730,VKM-SRC-011,hydro,39,DOMAIN,2,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0731,VKM-SRC-011,hydro,39,DOMAIN,2,evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0732,VKM-SRC-011,hydro,39,DOMAIN,5,catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0733,VKM-SRC-011,visual_check,39,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0734,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0735,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0736,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0737,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0738,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0739,VKM-SRC-011,stratigraphic_unit,39,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0740,VKM-SRC-011,hydro,39,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0741,VKM-SRC-011,citation,36,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0742,VKM-SRC-011,citation,36,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S011-0743,VKM-SRC-011,citation,36,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0744,VKM-SRC-011,citation,36,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0745,VKM-SRC-011,citation,37,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0746,VKM-SRC-011,citation,37,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0747,VKM-SRC-011,citation,37,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0748,VKM-SRC-011,citation,37,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S011-0749,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0750,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0751,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0752,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0753,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0754,VKM-SRC-011,citation,38,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0755,VKM-SRC-011,citation,39,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0756,VKM-SRC-011,citation,39,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0757,VKM-SRC-011,citation,39,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0758,VKM-SRC-011,citation,35,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv;evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0759,VKM-SRC-011,information_lifecycle,35,DOMAIN,3,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/monitoring/monitoring_campaigns_timeline.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0760,VKM-SRC-011,lifecycle_stage,36,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,
EV-VN-S011-0761,VKM-SRC-011,hydro,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0762,VKM-SRC-011,borehole,40,DOMAIN,4,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv;evidence/boreholes/borehole_picks.csv;evidence/coordinates/coordinate_datum_evidence.csv,
EV-VN-S011-0763,VKM-SRC-011,parameter,40,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/boreholes/borehole_identity_issues.csv,
EV-VN-S011-0764,VKM-SRC-011,stratigraphic_unit,40,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,
EV-VN-S011-0765,VKM-SRC-011,hydro,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0766,VKM-SRC-011,hydro,40,DOMAIN,1,evidence/geology/geology_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0767,VKM-SRC-011,hydro,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0768,VKM-SRC-011,hydro,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0769,VKM-SRC-011,hydro,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0770,VKM-SRC-011,hydro,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0771,VKM-SRC-011,hydro,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0772,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0773,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0774,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0775,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0776,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0777,VKM-SRC-011,parameter,40,DOMAIN,1,evidence/hydro_thermal/hydro_evidence_catalog.csv,
EV-VN-S011-0778,VKM-SRC-011,visual_check,40,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0779,VKM-SRC-011,information_lifecycle,40,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S011-0780,VKM-SRC-011,citation,40,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0781,VKM-SRC-011,claim,42,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0782,VKM-SRC-011,chronology_event,42,DOMAIN,1,evidence/mining/mining_chronology_catalog.csv,
EV-VN-S011-0783,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0784,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0785,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0786,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0787,VKM-SRC-011,spatial_entity,42,DOMAIN,2,evidence/boreholes/borehole_catalog.csv;evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0788,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0789,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0790,VKM-SRC-011,spatial_entity,42,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0791,VKM-SRC-011,borehole,42,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S011-0792,VKM-SRC-011,borehole,42,DOMAIN,1,evidence/boreholes/borehole_catalog.csv,
EV-VN-S011-0793,VKM-SRC-011,visual_check,42,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0794,VKM-SRC-011,claim,42,DOMAIN,1,evidence/geology/geology_evidence.csv,
EV-VN-S011-0795,VKM-SRC-011,claim,42,DOMAIN,2,evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,
EV-VN-S011-0796,VKM-SRC-011,coordinate_system,42,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,
EV-VN-S011-0797,VKM-SRC-011,stratigraphic_unit,42,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0798,VKM-SRC-011,stratigraphic_unit,42,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0799,VKM-SRC-011,stratigraphic_unit,42,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0800,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0801,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0802,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0803,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0804,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0805,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,5,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0806,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0807,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0808,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0809,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0810,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0811,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0812,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0813,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0814,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,4,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0815,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,5,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv;evidence/materials/interfaces_damage_catalog.csv;evidence/materials/mechanics_evidence_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0816,VKM-SRC-011,stratigraphic_unit,42,DOMAIN,3,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/geology/stratigraphy_conflicts.csv,
EV-VN-S011-0817,VKM-SRC-011,stratigraphic_unit,42,DOMAIN,3,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv;evidence/materials/interfaces_damage_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0818,VKM-SRC-011,visual_check,43,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0819,VKM-SRC-011,chronology_event,43,DOMAIN,1,evidence/mining/mining_chronology_catalog.csv,
EV-VN-S011-0820,VKM-SRC-011,information_lifecycle,43,DOMAIN,1,evidence/lifecycle/information_lifecycle_record_map.csv,
EV-VN-S011-0821,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0822,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0823,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0824,VKM-SRC-011,stratigraphic_unit,43,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/correction_impact.csv;evidence/qa/evidence_corrections.csv;evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0825,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0826,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0827,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0828,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0829,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0830,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0831,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0832,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0833,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0834,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0835,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0836,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0837,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0838,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0839,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0840,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0841,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0842,VKM-SRC-011,parameter,44,UNROUTED,0,,
EV-VN-S011-0843,VKM-SRC-011,claim,44,UNROUTED,0,,
EV-VN-S011-0844,VKM-SRC-011,stratigraphic_unit,44,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S011-0845,VKM-SRC-011,citation,42,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0846,VKM-SRC-011,citation,42,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S011-0847,VKM-SRC-011,citation,42,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
