row_id,citing_source,citing_locator,citation_vn_ids,intext_usage_vn_ids,cited_work_id,cited_work_key,work_group_id,cited_work_full,cited_year,cited_year_variants,cited_type,relation,local_copy_source_id,local_copy_match,external_capture_id,external_capture_match,is_primary,is_primary_basis,external_lookup_needed,lineage_ids,lookup_priority,dependent_claims,dependent_claims_n,dependency_evidence,dependent_kinds,cited_for,intext_cited_for,n_citing_sources,status,scope,scale,confidence,quote_check,notes
CG-00982,VKM-SRC-011,pdf p.158 | ref A4-145,EV-VN-S011-2983,,CW-0851,golubev|2004|начале калийного седиментогенеза пределах территории,WG-0851,"Голубев Б.М. О начале калийного седиментогенеза в пределах территории Верхнекамского месторождения калийных солей / Стратегия и процессы освоения георесурсов: мат-лы научн. сессии ГИ УрО РАН. Пермь, 2004. С. 17–20.",2004,2004,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag):,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00983,VKM-SRC-011,pdf p.158 | ref A4-149,EV-VN-S011-2987,,CW-0852,golubev|1973|статье отрешко проблема внутрисоляных деформаций,WG-0852,Голубев Б.М. О статье А.И. Отрешко «Проблема внутрисоляных деформаций Верхнекамского месторождения» // Литология и полезные ископаемые. 1973. № 2. С. 171–173.,1973,1973,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S011-3953,1,author:1,claim:1,"Appendix-4 bibliography of VKM geology; topics(auto-tag): mechanics,stratigraphy_lithology",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00984,VKM-SRC-011,pdf p.158 | ref A4-150,EV-VN-S011-2988,,CW-0853,golubev|2006|характере структурно тектонической взаимосвязи подсолевых,WG-0853,"Голубев Б.М. О характере структурно-тектонической взаимосвязи подсолевых нефтеносных горизонтов и соляной толщи в пределах территории Верхнекамского месторождения калийных солей // Горное эхо. ГИ УрО РАН, 2006. Вып. 4(26). С. 51–54.",2006,2006,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"Appendix-4 bibliography of VKM geology; topics(auto-tag): tectonics_fractures,stratigraphy_lithology",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00985,VKM-SRC-011,pdf p.158 | ref A4-152,EV-VN-S011-2990,,CW-0854,golubev|2004|пласт сильвинита кр iv как,WG-0854,"Голубев Б.М. Пласт сильвинита КР.IV как показатель начала калийного седиментогенеза на локальной площади Верхнекамского солеродного бассейна // Проблемы минералогии, петрографии и металлогении: Научные чтения памяти П.Н. Чирвинского. Пермь: Пермск. ун-т, 2004. Вып. 6. С. 275–280.",2004,2004,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"Appendix-4 bibliography of VKM geology; topics(auto-tag): stratigraphy_lithology,mineralogy_geochemistry",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00986,VKM-SRC-011,pdf p.158 | ref A4-153,EV-VN-S011-2991,,CW-0855,golubev|2007|результаты комплексного изучения освоения недр,WG-0855,"Голубев Б.М. Результаты комплексного изучения и освоения недр при разведке и разработке залежей нефти в пределах территории Верхнекамского месторождения калийных солей (на примере площади Сибирского месторождения нефти) / Стратегия и процессы освоения георесурсов: мат-лы ежегод. науч. сессии ГИ УрО РАН по результатам НИР в 2006 г. Пермь, 2007. С. 7–10.",2007,2007,article,cites,,,,,Y,research article reporting own results/experiments/observations (by title),N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): exploration_boreholes,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00987,VKM-SRC-011,pdf p.158 | ref A4-154,EV-VN-S011-2992,,CW-0856,golubev|1969|роль послойного течения солей внутренней,WG-0359,"Голубев Б.М. Роль послойного течения солей во внутренней тектонике калийной зоны Березниковской брахиантиклинали Верхнекамского месторождения / Мат-лы Всесоюз. науч.-техн. конф. молодых галургов. Л.: Химия, 1969. С. 176–177.",1969,1969,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): tectonics_fractures,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00988,VKM-SRC-011,pdf p.158 | ref A4-156,EV-VN-S011-2994,,CW-0857,golubev|1988|соленакопление соликамской впадине данным бурения,WG-0857,"Голубев Б.М. Соленакопление в Соликамской впадине по данным бурения глубоких скважин / Проблемы морского и континентального галогенеза: тез. докл. IV Всесоюз. солевого сов-я. Новосибирск: ИГиГ СО АН СССР, 1988. С. 36.",1988,1988,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): exploration_boreholes,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00989,VKM-SRC-011,pdf p.158 | ref A4-157,EV-VN-S011-2995,,CW-0858,golubev|2005|строение механизм формирования соляных структур,WG-0858,"Голубев Б.М. Строение и механизм формирования соляных структур Верхнекамского месторождения (на примере Клестовского поднятия) / Стратегия и процессы освоения георесурсов: Мат-лы науч. сессии ГИ УрО РАН по результатам НИР в 2004 г. Пермь, 2005. С. 5–7.",2005,2005,article,cites,,,,,Y,research article reporting own results/experiments/observations (by title),N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): tectonics_fractures,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00990,VKM-SRC-011,pdf p.158 | ref A4-160,EV-VN-S011-2998,,CW-0859,golubev|2000|вопросу стратификации соляной толщи верхнекамского,WG-0859,"Голубев Б.М., Пукова Е.П. К вопросу стратификации соляной толщи Верхнекамского месторождения / Проблемы минералогии, петрографии и металлогении: сб. науч. ст. Пермь: Пермск. ун-т, 2000. С. 139–141.",2000,2000,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"Appendix-4 bibliography of VKM geology; topics(auto-tag): stratigraphy_lithology,mineralogy_geochemistry",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00991,VKM-SRC-011,pdf p.158 | ref A4-161,EV-VN-S011-2999,,CW-0860,golubev|1999|опыт комплексного изучения охраны недр,WG-0860,"Голубев Б.М., Пукова Е.П. Опыт комплексного изучения и охраны недр при бурении нефтяных скважин на территории Верхнекамского месторождения калийных солей / Калийные соли Беларуси: состояние освоения месторождений, перспективы развития, проблемы: тез. докл. Междунар. науч.-практич. конф., посвященной 50-летию открытия Старобинского месторождения калийных солей в Беларуси. Минск: БелНИГРИ, 1999. С. 162–164.",1999,1999,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): exploration_boreholes,,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,FUZZY_100,from appendix/secondary list of the monograph (numbering namespace A4)
CG-00992,VKM-SRC-011,pdf p.158 | ref A4-162,EV-VN-S011-3000,,CW-0861,golubev|1991|соленосные отложения соликамской впадины,WG-0861,"Голубев Б.М., Рябова Г.Е. Соленосные отложения Соликамской впадины / Проблемы повышения эффективности разработки, подсчета запасов и извлечения углеводородов в Пермском Прикамье. Пермь: ПермНИПИнефть, 1991. С. 45–52.",1991,1991,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"Appendix-4 bibliography of VKM geology; topics(auto-tag): hydro,exploration_boreholes",,1,FACT,VKM_REGIONAL,NOT_APPLICABLE,HIGH,EXACT,from appendix/secondary list of the monograph (numbering namespace A4)
