sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,forecast_horizon_days,observed_next_increment_mm,observed_next_rate_mm_y,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,target_sigma_increment_mm,target_sigma_rate_mm_y
P-H04-W003::C022::C024,P-H04-W003,P-H04,C022,2023-11-07,C024,2024-05-14,validation,189,55.76217062,107.76260750769842,54.10462275,104.5593305,1.4572158807524866,2.8161275155811945
P-H04-W003::C024::C025,P-H04-W003,P-H04,C024,2024-05-14,C025,2024-07-09,validation,56,11.61840998,75.77900437848214,12.0255983,78.43481748,1.2687668571806323,8.275305260450462
P-H04-W003::C025::C027,P-H04-W003,P-H04,C025,2024-07-09,C027,2025-07-22,test,378,79.62463566,76.93888406035714,79.09676012,76.42881385,1.2089672836023402,1.1681886252268645
P-H04-W003::C027::C028,P-H04-W003,P-H04,C027,2025-07-22,C028,2025-08-26,test,35,8.479594702,88.49062756872857,7.420951856,77.4429333,1.3896343167761438,14.501826691499616
P-H04-W003::C028::C029,P-H04-W003,P-H04,C028,2025-08-26,C029,2025-11-04,test,70,13.76940687,71.8467979895357,14.84942997,77.48220426,1.4184004138812885,7.4010107310020095
P-H04-W004::C007::C008,P-H04-W004,P-H04,C007,2019-11-05,C008,2020-04-21,train,168,12.89888683,28.04356199200893,13.06114933,28.39633805,1.3211587286795257,2.8723406288702185
P-H04-W004::C008::C010,P-H04-W004,P-H04,C008,2020-04-21,C010,2020-10-20,train,182,14.81347796,29.728696840054944,12.13092029,24.34515734,1.325041548702923,2.659183657493091
P-H04-W004::C010::C011,P-H04-W004,P-H04,C010,2020-10-20,C011,2021-01-26,train,98,5.691865225,21.21381401460459,6.527413492,24.32793651,1.0852838763854782,4.044897304589754
P-H04-W004::C011::C012,P-H04-W004,P-H04,C011,2021-01-26,C012,2021-05-18,train,112,3.973628662,12.958641685674108,6.221146796,20.28815953,1.256977262363483,4.099204866770197
P-H04-W004::C012::C013,P-H04-W004,P-H04,C012,2021-05-18,C013,2021-07-13,train,56,3.089863432,20.15308247389286,2.815112316,18.36106738,1.263842175214179,8.243184901731766
P-H04-W004::C013::C014,P-H04-W004,P-H04,C013,2021-07-13,C014,2021-11-02,train,112,7.657826008,24.973401334125,6.593605095,21.5028059,1.0856492727920002,3.5404767579221255
P-H04-W004::C014::C015,P-H04-W004,P-H04,C014,2021-11-02,C015,2022-03-01,train,119,7.300864451,22.40874572040126,6.994317629,21.46785306,1.0918492137423481,3.3512430699108626
P-H04-W004::C015::C016,P-H04-W004,P-H04,C015,2022-03-01,C016,2022-05-17,train,77,4.739587747,22.48226525443831,3.331713932,15.80400667,1.089329671398092,5.167242369846144
P-H04-W004::C016::C017,P-H04-W004,P-H04,C016,2022-05-17,C017,2022-07-19,train,63,0.2381670334,1.3808017293547619,2.68240201,15.55154499,1.0669521407068838,6.185782053860148
P-H04-W004::C017::C018,P-H04-W004,P-H04,C017,2022-07-19,C018,2022-10-18,train,91,4.183685331,16.792209529096155,4.768315754,19.13876186,1.3181263400563463,5.290611491270115
P-H04-W004::C018::C020,P-H04-W004,P-H04,C018,2022-10-18,C020,2023-05-16,train,210,9.703184034,16.876609373421427,9.854874613,17.14044263,1.560204903740782,2.71364210043486
P-H04-W004::C020::C022,P-H04-W004,P-H04,C020,2023-05-16,C022,2023-11-07,train,175,8.462639783,17.662738175661428,8.244249565,17.20692659,1.5786368387418865,3.2948406020027092
P-H04-W004::C022::C024,P-H04-W004,P-H04,C022,2023-11-07,C024,2024-05-14,validation,189,10.68099972,20.64145580809524,9.356184786,18.08119838,1.4026840732104249,2.7107426335455433
P-H04-W004::C024::C027,P-H04-W004,P-H04,C024,2024-05-14,C027,2025-07-22,test,434,86.91914355,73.15027000377304,87.48405721,73.62569562,1.1559191258947774,0.9728098173572983
P-H04-W005::C007::C008,P-H04-W005,P-H04,C007,2019-11-05,C008,2020-04-21,train,168,14.27137569,31.027499826026787,14.3804098,31.26455167,1.315602922987363,2.860261712030561
P-H04-W005::C008::C010,P-H04-W005,P-H04,C008,2020-04-21,C010,2020-10-20,train,182,18.43308562,36.99277210277472,15.8023836,31.71330006,1.3205570850526094,2.6501839303047556
P-H04-W005::C010::C011,P-H04-W005,P-H04,C010,2020-10-20,C011,2021-01-26,train,98,6.884330704,25.658181526897955,8.44056711,31.45833813,1.0853008351377944,4.044960510551831
P-H04-W005::C011::C012,P-H04-W005,P-H04,C011,2021-01-26,C012,2021-05-18,train,112,7.876744938,25.687331148254465,9.502289355,30.98849274,1.2527105603617956,4.085290465822731
P-H04-W005::C012::C013,P-H04-W005,P-H04,C012,2021-05-18,C013,2021-07-13,train,56,5.388796302,35.147461594741074,5.055262378,32.97204613,1.256746914662819,8.196907331796332
P-H04-W005::C013::C014,P-H04-W005,P-H04,C013,2021-07-13,C014,2021-11-02,train,112,10.69277836,34.870868714196426,10.08391935,32.88528163,1.0820301490988904,3.528674213914015
P-H04-W005::C014::C015,P-H04-W005,P-H04,C014,2021-11-02,C015,2022-03-01,train,119,10.50263751,32.23603655905462,10.27038882,31.52318921,1.0901995400438147,3.3461796806807
P-H04-W005::C015::C016,P-H04-W005,P-H04,C015,2022-03-01,C016,2022-05-17,train,77,7.793889114,36.97036362192857,6.781152616,32.16644147,1.084012365389316,5.142019694265554
P-H04-W005::C016::C017,P-H04-W005,P-H04,C016,2022-05-17,C017,2022-07-19,train,63,3.524836806,20.43566100621429,5.426306371,31.45965718,1.0578849435465136,6.1332138988946685
P-H04-W005::C017::C018,P-H04-W005,P-H04,C017,2022-07-19,C018,2022-10-18,train,91,5.913584916,23.735570226032966,7.162763343,28.74944298,1.3494704435542018,5.41641845613376
P-H04-W005::C018::C020,P-H04-W005,P-H04,C018,2022-10-18,C020,2023-05-16,train,210,16.87324867,29.347400365321427,16.54578476,28.77784706,1.6194206498847712,2.81663520176387
P-H04-W005::C020::C024,P-H04-W005,P-H04,C020,2023-05-16,C024,2024-05-14,validation,364,31.7115673,31.820466912980766,29.64342755,29.74522504,1.4451583989244385,1.450121168151514
P-H04-W005::C024::C025,P-H04-W005,P-H04,C024,2024-05-14,C025,2024-07-09,validation,56,5.609206951,36.58505069379911,6.607251745,43.09461964,1.2693259371156511,8.278951759490921
P-H04-W005::C025::C027,P-H04-W005,P-H04,C025,2024-07-09,C027,2025-07-22,test,378,99.18679442,95.84120810027778,98.91733816,95.58084064,1.2136373884419014,1.1727012066889007
P-H04-W005::C027::C028,P-H04-W005,P-H04,C027,2025-07-22,C028,2025-08-26,test,35,8.044730791,83.95251204036428,7.399288248,77.21685807,1.3836410009372884,14.439282159781275
P-H04-W005::C028::C029,P-H04-W005,P-H04,C028,2025-08-26,C029,2025-11-04,test,70,13.24067548,69.08795312957143,14.17394745,73.95763292,1.4118928867232856,7.367055383938286
P-H04-W006::C007::C008,P-H04-W006,P-H04,C007,2019-11-05,C008,2020-04-21,train,168,13.90090345,30.2220534828125,13.11557048,28.51465547,1.2888192167252994,2.8020310649340217
P-H04-W006::C008::C010,P-H04-W006,P-H04,C008,2020-04-21,C010,2020-10-20,train,182,15.46689926,31.04002722370879,13.42669652,26.94560937,1.295717517547205,2.6003341938687727
P-H04-W006::C010::C011,P-H04-W006,P-H04,C010,2020-10-20,C011,2021-01-26,train,98,4.37604546,16.309700043520408,5.751571918,21.4363433,1.070754543204676,3.9907458867908963
P-H04-W006::C011::C012,P-H04-W006,P-H04,C011,2021-01-26,C012,2021-05-18,train,112,6.815227723,22.22555290915848,8.031957724,26.19350499,1.2285979390985418,4.006655332640557
P-H04-W006::C012::C013,P-H04-W006,P-H04,C012,2021-05-18,C013,2021-07-13,train,56,4.639098606,30.257692247169647,4.508938445,29.40874584,1.2282140673336106,8.01080693024288
P-H04-W006::C013::C014,P-H04-W006,P-H04,C013,2021-07-13,C014,2021-11-02,train,112,9.269202969,30.228360575243308,8.15548045,26.59633245,1.061492827220532,3.461698706627672
P-H04-W006::C014::C015,P-H04-W006,P-H04,C014,2021-11-02,C015,2022-03-01,train,119,7.942984694,24.379623188936975,8.919516219,27.37691848,1.0731479589455426,3.293842789956802
P-H04-W006::C015::C016,P-H04-W006,P-H04,C015,2022-03-01,C016,2022-05-17,train,77,10.12242182,48.015773633181816,8.294572377,39.34535793,1.060798183162514,5.031903070131276
P-H04-W006::C016::C017,P-H04-W006,P-H04,C016,2022-05-17,C017,2022-07-19,train,63,5.71797078,33.15061630785714,7.79800018,45.20983438,1.027499066633715,5.957048160126419
P-H04-W006::C017::C018,P-H04-W006,P-H04,C017,2022-07-19,C018,2022-10-18,train,91,10.61328173,42.59891375695055,12.26217433,49.21713379,1.3924984892455292,5.589121683482742
P-H04-W006::C018::C020,P-H04-W006,P-H04,C018,2022-10-18,C020,2023-05-16,train,210,42.76042651,74.37259896560715,42.0894371,73.20555666,1.710199577604112,2.9745256939042948
P-H04-W006::C020::C022,P-H04-W006,P-H04,C020,2023-05-16,C022,2023-11-07,train,175,51.87825672,108.27733295417143,51.65742787,107.8164316,1.5788521667812219,3.29529002238195
P-H04-W006::C022::C024,P-H04-W006,P-H04,C022,2023-11-07,C024,2024-05-14,validation,189,69.55128184,134.4106121273016,67.40804974,130.268731,1.2954968029161933,2.503598980238834
P-H04-W006::C024::C025,P-H04-W006,P-H04,C024,2024-05-14,C025,2024-07-09,validation,56,20.77679815,135.51295579084822,21.39843087,139.5674442,1.2420692165035598,8.101174666570094
P-H04-W006::C025::C027,P-H04-W006,P-H04,C025,2024-07-09,C027,2025-07-22,test,378,152.2999776,147.1628751809524,153.0026831,147.8418783,1.1900825650087317,1.1499408911889926
P-H04-W006::C027::C028,P-H04-W006,P-H04,C027,2025-07-22,C028,2025-08-26,test,35,15.97503517,166.71090273835713,14.72881643,153.7057201,1.3480861892873697,14.068242303920336
P-H04-W006::C028::C029,P-H04-W006,P-H04,C028,2025-08-26,C029,2025-11-04,test,70,26.16033897,136.50091155417857,27.89857683,145.5707884,1.3756315386679485,7.177848849978117
P-H04-W007::C007::C008,P-H04-W007,P-H04,C007,2019-11-05,C008,2020-04-21,train,168,22.28967599,48.460143781830354,21.24997524,46.19972296,1.2431537807152757,2.702749514322943
P-H04-W007::C008::C010,P-H04-W007,P-H04,C008,2020-04-21,C010,2020-10-20,train,182,22.27126778,44.695497563983515,19.9950201,40.12736863,1.2522024569890249,2.5130052055782492
P-H04-W007::C010::C011,P-H04-W007,P-H04,C010,2020-10-20,C011,2021-01-26,train,98,9.422690049,35.11875041221684,10.89276014,40.59776164,1.040586047648539,3.8783066724860085
P-H04-W007::C011::C012,P-H04-W007,P-H04,C011,2021-01-26,C012,2021-05-18,train,112,9.936684337,32.40512459008259,11.17104166,36.43056218,1.186169222333652,3.8682884683693426
P-H04-W007::C012::C013,P-H04-W007,P-H04,C012,2021-05-18,C013,2021-07-13,train,56,5.654833264,36.88264017278571,5.472706625,35.69475169,1.1816425361315168,7.7070524343220805
P-H04-W007::C013::C014,P-H04-W007,P-H04,C013,2021-07-13,C014,2021-11-02,train,112,11.67264209,38.06636181582589,10.77259347,35.1311586,1.025340430844004,3.343799931837254
P-H04-W007::C014::C015,P-H04-W007,P-H04,C014,2021-11-02,C015,2022-03-01,train,119,9.957959349,30.564240774976888,10.91145412,33.4908287,1.040754163613861,3.1944156156299393
P-H04-W007::C015::C016,P-H04-W007,P-H04,C015,2022-03-01,C016,2022-05-17,train,77,7.55824401,35.85257954094156,6.684995364,31.71031892,1.0221099566349368,4.848385216375463
P-H04-W007::C016::C018,P-H04-W007,P-H04,C016,2022-05-17,C018,2022-10-18,train,154,8.134859089,19.29387845621591,11.45495633,27.16832987,1.4287532073757445,3.388650058402537
P-H04-W007::C018::C020,P-H04-W007,P-H04,C018,2022-10-18,C020,2023-05-16,train,210,16.51057877,28.716613789249998,15.46579489,26.89943612,1.7902813705552583,3.11381081235861
P-H04-W007::C020::C022,P-H04-W007,P-H04,C020,2023-05-16,C022,2023-11-07,train,175,9.945530294,20.75774251362,9.438531901,19.69956444,1.5788521672578129,3.2952900233766633
P-H04-W007::C022::C024,P-H04-W007,P-H04,C022,2023-11-07,C024,2024-05-14,validation,189,12.3736674,23.912603269047622,10.78135942,20.83540492,1.2185062035829497,2.354811591844827
P-H04-W007::C024::C028,P-H04-W007,P-H04,C024,2024-05-14,C028,2025-08-26,test,469,26.72212729,20.810782500367804,26.4324593,20.58519352,1.3343982188717987,1.0392088474262782
P-H04-W007::C028::C029,P-H04-W007,P-H04,C028,2025-08-26,C029,2025-11-04,test,70,1.844974085,9.626811207803572,3.494749401,18.23510313,1.3185368321855317,6.879936827939507
P-H05-W001::C005::C007,P-H05-W001,P-H05,C005,2019-05-14,C007,2019-11-05,train,175,19.7893858,41.30327521971429,19.65663535,41.02620606,1.2395832239424804,2.5871872716856625
P-H05-W001::C007::C008,P-H05-W001,P-H05,C007,2019-11-05,C008,2020-04-21,train,168,18.25065398,39.67887717973214,18.62778173,40.49879332,1.0419893903552866,2.2653965763527886
P-H05-W001::C008::C010,P-H05-W001,P-H05,C008,2020-04-21,C010,2020-10-20,train,182,16.03186398,32.17383691590659,17.42591056,34.97150457,1.5773339346452389,3.1655012067537007
P-H05-W001::C010::C012,P-H05-W001,P-H05,C010,2020-10-20,C012,2021-05-18,train,210,23.99815769,41.73965283939285,23.03753076,40.06884815,1.5736231524473578,2.73698026872094
P-H05-W001::C012::C014,P-H05-W001,P-H05,C012,2021-05-18,C014,2021-11-02,train,168,17.40503498,37.84041087169643,16.99141002,36.9411459,1.0559244049747398,2.29569279117276
P-H05-W001::C014::C016,P-H05-W001,P-H05,C014,2021-11-02,C016,2022-05-17,train,196,19.50447476,36.34698676576531,20.39819344,38.01244976,1.1440506352287438,2.131961706720912
P-H05-W001::C016::C018,P-H05-W001,P-H05,C016,2022-05-17,C018,2022-10-18,train,154,18.75807098,44.489515749642855,17.15531617,40.68817682,1.3138858892460068,3.1162131236824937
P-H05-W001::C018::C020,P-H05-W001,P-H05,C018,2022-10-18,C020,2023-05-16,train,210,24.54537844,42.69142607242858,25.58093936,44.49256239,1.3394315825518717,2.3296542167955767
P-H05-W001::C020::C022,P-H05-W001,P-H05,C020,2023-05-16,C022,2023-11-07,train,175,17.63628125,36.8094384375,16.83725714,35.14176098,1.1624348229698382,2.4261675376556195
P-H05-W001::C022::C024,P-H05-W001,P-H05,C022,2023-11-07,C024,2024-05-14,validation,189,15.27173066,29.513225521507938,18.6904747,36.12008405,1.7007308617853016,3.2867298797200073
P-H05-W001::C024::C027,P-H05-W001,P-H05,C024,2024-05-14,C027,2025-07-22,test,434,47.77566725,40.207517195996545,43.81143012,36.87125542,1.7023180972773795,1.4326536521441542
P-H05-W001::C027::C029,P-H05-W001,P-H05,C027,2025-07-22,C029,2025-11-04,test,105,13.01754602,45.28246365528571,12.49464026,43.46349862,1.4369920686378856,4.998679553047502
P-H05-W002::C005::C007,P-H05-W002,P-H05,C005,2019-05-14,C007,2019-11-05,train,175,32.01913769,66.82851452155715,30.83057706,64.3478187,1.31337734710707,2.741206148747756
P-H05-W002::C007::C008,P-H05-W002,P-H05,C007,2019-11-05,C008,2020-04-21,train,168,26.47030399,57.54927697825893,26.49143303,57.59521377,1.0956440280686017,2.382047507452719
P-H05-W002::C008::C010,P-H05-W002,P-H05,C008,2020-04-21,C010,2020-10-20,train,182,23.89850834,47.961154786730766,26.0816299,52.34239186,1.6575233026657359,3.3264306939486814
P-H05-W002::C010::C012,P-H05-W002,P-H05,C010,2020-10-20,C012,2021-05-18,train,210,25.47207823,44.303221778607146,24.50546754,42.62200961,1.6552446396692793,2.878943355424782
P-H05-W002::C012::C014,P-H05-W002,P-H05,C012,2021-05-18,C014,2021-11-02,train,168,18.84972494,40.98132163294643,18.94522281,41.18894423,1.1070186686841588,2.4067771948624346
P-H05-W002::C014::C016,P-H05-W002,P-H05,C014,2021-11-02,C016,2022-05-17,train,196,19.17110648,35.725748172551015,19.21414981,35.8059603,1.205583939783742,2.2466302755408765
P-H05-W002::C016::C020,P-H05-W002,P-H05,C016,2022-05-17,C020,2023-05-16,train,364,32.78909036,32.90169025821429,32.25429385,32.36505722,1.3180455039508963,1.3225717591155628
P-H05-W002::C020::C022,P-H05-W002,P-H05,C020,2023-05-16,C022,2023-11-07,train,175,14.73737056,30.75899769737143,14.63573397,30.54686762,1.2287862644373395,2.564652474775647
P-H05-W002::C022::C024,P-H05-W002,P-H05,C022,2023-11-07,C024,2024-05-14,validation,189,10.6759618,20.631719827777776,13.24803611,25.60235549,1.7867038122072845,3.452876018035506
P-H05-W002::C024::C027,P-H05-W002,P-H05,C024,2024-05-14,C027,2025-07-22,test,434,30.12765026,25.35512501720046,26.98960507,22.714178,1.7876998895818252,1.504510102925718
P-H05-W002::C027::C029,P-H05-W002,P-H05,C027,2025-07-22,C029,2025-11-04,test,105,7.149458706,24.869902784442857,6.555900093,22.80516675,1.5048998312851474,5.234901555970477
P-H05-W003::C005::C007,P-H05-W003,P-H05,C005,2019-05-14,C007,2019-11-05,train,175,26.37183674,55.04179068162858,24.85132617,51.86826791,1.3545420306737301,2.827122724020457
P-H05-W003::C007::C008,P-H05-W003,P-H05,C007,2019-11-05,C008,2020-04-21,train,168,21.28882678,46.284190365446435,22.1452788,48.14620881,1.1238850711775064,2.443446560997525
P-H05-W003::C008::C010,P-H05-W003,P-H05,C008,2020-04-21,C010,2020-10-20,train,182,17.72242963,35.56657924372253,19.98269405,40.10263187,1.6999966057451383,3.4116690123539106
P-H05-W003::C010::C012,P-H05-W003,P-H05,C010,2020-10-20,C012,2021-05-18,train,210,22.37525452,38.91696054014285,20.87145329,36.30142055,1.6988539160364293,2.9547923468205037
P-H05-W003::C012::C014,P-H05-W003,P-H05,C012,2021-05-18,C014,2021-11-02,train,168,12.4075813,26.975411129910718,12.89439985,28.03380682,1.1337099536496116,2.4648069081578607
P-H05-W003::C014::C016,P-H05-W003,P-H05,C014,2021-11-02,C016,2022-05-17,train,196,14.0225854,26.131374068112244,14.17242086,26.41059551,1.2385376342942984,2.308040157785676
P-H05-W003::C016::C018,P-H05-W003,P-H05,C016,2022-05-17,C018,2022-10-18,train,154,11.53171542,27.350383488019478,9.765966518,23.1624628,1.4271418319208766,3.384828273435716
P-H05-W003::C018::C020,P-H05-W003,P-H05,C018,2022-10-18,C020,2023-05-16,train,210,10.86179814,18.89177033635714,12.25487515,21.31472929,1.4552370391465446,2.531072993087026
P-H05-W004::C005::C007,P-H05-W004,P-H05,C005,2019-05-14,C007,2019-11-05,train,175,10.48009722,21.87346005488571,9.516309163,19.8618967,1.3781777228475405,2.876453790114652
P-H05-W004::C007::C008,P-H05-W004,P-H05,C007,2019-11-05,C008,2020-04-21,train,168,9.875851694,21.471159709723214,10.45073786,22.72102384,1.1351959603522748,2.4680376459444546
P-H05-W004::C008::C010,P-H05-W004,P-H05,C008,2020-04-21,C010,2020-10-20,train,182,8.50471854,17.06784860843407,11.18179714,22.44039234,1.7177144180887085,3.447226325312642
P-H05-W004::C010::C012,P-H05-W004,P-H05,C010,2020-10-20,C012,2021-05-18,train,210,15.27258642,26.5633913805,13.89501665,24.16740396,1.7181955051933728,2.988432896532759
P-H05-W004::C012::C014,P-H05-W004,P-H05,C012,2021-05-18,C014,2021-11-02,train,168,10.80948142,23.500970765803572,11.18077625,24.30820551,1.1436681729552471,2.486457143880381
P-H05-W004::C014::C016,P-H05-W004,P-H05,C014,2021-11-02,C016,2022-05-17,train,196,14.73027885,27.45017525491071,14.566018,27.14407181,1.2534827532770312,2.335890692012427
P-H05-W004::C016::C018,P-H05-W004,P-H05,C016,2022-05-17,C018,2022-10-18,train,154,14.72130048,34.91529220987013,13.35578295,31.67662158,1.4481357238517198,3.43462060478468
P-H05-W004::C018::C022,P-H05-W004,P-H05,C018,2022-10-18,C022,2023-11-07,train,385,63.67343789,60.40707321901948,63.36816246,60.11745802,1.3590439492425466,1.2893267596385458
P-H05-W004::C022::C024,P-H05-W004,P-H05,C022,2023-11-07,C024,2024-05-14,validation,189,51.36528776,99.26545690126984,54.01009859,104.3766588,1.856209750229703,3.5871990014359736
P-H05-W004::C024::C027,P-H05-W004,P-H05,C024,2024-05-14,C027,2025-07-22,test,434,159.3018548,134.0668259578341,157.4090063,132.4738239,1.8561565788994876,1.5621225586245113
P-H05-W004::C027::C029,P-H05-W004,P-H05,C027,2025-07-22,C029,2025-11-04,test,105,39.61429282,137.8011471667143,38.83690851,135.0969603,1.5556005204983239,5.411267524876313
P-H05-W005::C005::C007,P-H05-W005,P-H05,C005,2019-05-14,C007,2019-11-05,train,175,9.297387465,19.404975837664285,7.746339428,16.16771701,1.3678941988364446,2.854990606428636
P-H05-W005::C007::C010,P-H05-W005,P-H05,C007,2019-11-05,C010,2020-10-20,train,350,14.32590297,14.950103027978573,16.52309301,17.24302778,1.7022482502222436,1.7764176382676415
P-H05-W005::C010::C012,P-H05-W005,P-H05,C010,2020-10-20,C012,2021-05-18,train,210,10.76777891,18.728244032750002,10.90855428,18.97309262,1.6987912698620877,2.954683387224417
P-H05-W005::C012::C014,P-H05-W005,P-H05,C012,2021-05-18,C014,2021-11-02,train,168,7.428227227,16.149761872986605,6.864477484,14.92410953,1.1289867498970652,2.45453815714228
P-H05-W005::C014::C016,P-H05-W005,P-H05,C014,2021-11-02,C016,2022-05-17,train,196,8.998530959,16.76894608558546,10.38179391,19.34668482,1.2393278839785729,2.309512804199866
P-H05-W005::C016::C018,P-H05-W005,P-H05,C016,2022-05-17,C018,2022-10-18,train,154,13.16643548,31.227536097857147,9.875353409,23.42190151,1.4350202651269033,3.403513972971438
