sample_id,point_id,profile_id,current_date,label_horizon_days,label_horizon_end,split_by_horizon_end,horizon_complete,label_status,activity_180d,onset_180d,ongoing_acceleration_180d,current_true_rate_mm_y,max_delta_rate_next_180d_mm_y,max_acceleration_next_180d_mm_y2,sustained_two_months,current_regime_stage,first_onset_date,use_class
P-H04-W002::C010::C011,P-H04-W002,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,35.290791768064516,-2.578501738064517,50.38538038,False,background,,evaluation_only
P-H04-W002::C011::C012,P-H04-W002,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,29.4916013783871,7.339615771612902,50.38538038,False,background,,evaluation_only
P-H04-W002::C012::C013,P-H04-W002,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,35.96612053032258,1.9636621496774254,16.05656797,False,background,,evaluation_only
P-H04-W002::C013::C014,P-H04-W002,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,36.21810925193548,1.7116734280645218,17.20989465,False,background,,evaluation_only
P-H04-W002::C014::C015,P-H04-W002,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,22.085060545,5.424354014999999,59.13629542,False,background,,evaluation_only
P-H04-W002::C015::C016,P-H04-W002,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,23.52067475,12.602073909999998,986.429925,False,background,,evaluation_only
P-H04-W002::C016::C017,P-H04-W002,P-H04,2022-05-17,180,2022-11-13,train,True,complete,1.0,1.0,0.0,28.1379316416129,165.92929465838708,986.429925,True,background,2022-09-01,evaluation_only
P-H04-W002::C017::C018,P-H04-W002,P-H04,2022-07-19,180,2023-01-15,train,True,complete,1.0,1.0,0.0,33.413502581290324,160.65372371870967,986.429925,True,background,2022-09-01,evaluation_only
P-H04-W002::C018::C020,P-H04-W002,P-H04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,127.01031662225807,-47.27385393225808,31.78688293,False,post_step,,evaluation_only
P-H04-W002::C020::C022,P-H04-W002,P-H04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,81.45372522741935,1.1934460325806384,29.84904384,False,post_step,,evaluation_only
P-H04-W003::C007::C008,P-H04-W003,P-H04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,29.544607769333336,5.447543550666662,21.81916363,False,background,,evaluation_only
P-H04-W003::C008::C010,P-H04-W003,P-H04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,34.744539513333336,-0.1238059033333343,2.481930636,False,background,,evaluation_only
P-H04-W003::C010::C011,P-H04-W003,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,26.47765556,6.638043470000003,29.68164541,False,background,,evaluation_only
P-H04-W003::C011::C012,P-H04-W003,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,32.97968217129032,0.13601685870968083,14.68631313,False,background,,evaluation_only
P-H04-W003::C012::C013,P-H04-W003,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,32.58327050967742,0.6587712303225786,13.8191021,False,background,,evaluation_only
P-H04-W003::C013::C014,P-H04-W003,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,31.06088951612903,3.158215983870967,13.8191021,False,background,,evaluation_only
P-H04-W003::C014::C015,P-H04-W003,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,33.240903839666665,0.9782016603333332,5.862382595,False,background,,evaluation_only
P-H04-W003::C015::C016,P-H04-W003,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,33.42571134,-1.2592412799999977,27.28852995,False,background,,evaluation_only
P-H04-W003::C016::C017,P-H04-W003,P-H04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,28.823983120967743,6.730107029032258,34.31478891,False,background,,evaluation_only
P-H04-W003::C017::C018,P-H04-W003,P-H04,2022-07-19,180,2023-01-15,train,True,complete,0.0,0.0,0.0,27.656196605806453,8.17139797419355,34.31478891,False,background,,evaluation_only
P-H04-W003::C018::C020,P-H04-W003,P-H04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,34.68860487516129,1.138989704838714,13.13961662,False,background,,evaluation_only
P-H04-W003::C020::C022,P-H04-W003,P-H04,2023-05-16,180,2023-11-12,train,True,complete,1.0,1.0,0.0,30.296773593548387,162.04212470645163,983.0099125,True,background,2023-09-01,evaluation_only
P-H04-W003::C022::C024,P-H04-W003,P-H04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,188.3131357,-0.7374207999999953,46.84661383,False,step_transition,,evaluation_only
P-H04-W003::C024::C025,P-H04-W003,P-H04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,80.46908042451614,0.43980739548386794,25.94175817,False,post_step,,evaluation_only
P-H04-W003::C025::C027,P-H04-W003,P-H04,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,75.3336085548387,5.476800005161294,25.94175817,False,post_step,,evaluation_only
P-H04-W003::C027::C028,P-H04-W003,P-H04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,76.0146697583871,,,,,,evaluation_only
P-H04-W003::C028::C029,P-H04-W003,P-H04,2025-08-26,180,2026-02-22,test,False,right_censored,,,,78.93380698580646,,,,,,evaluation_only
P-H04-W004::C007::C008,P-H04-W004,P-H04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,32.163659339333336,-0.9341601793333361,-8.306229456,False,decaying,,evaluation_only
P-H04-W004::C008::C010,P-H04-W004,P-H04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,23.575447506666666,1.6985010533333345,14.02562229,False,decaying,,evaluation_only
P-H04-W004::C010::C011,P-H04-W004,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,25.448562450967742,0.6875362490322594,4.563844289,False,decaying,,evaluation_only
P-H04-W004::C011::C012,P-H04-W004,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,22.70436410903226,-0.03278162903225734,17.35706703,False,quiescent,,evaluation_only
P-H04-W004::C012::C013,P-H04-W004,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,18.196213190967743,4.912885509032257,17.35706703,False,quiescent,,evaluation_only
P-H04-W004::C013::C014,P-H04-W004,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,19.201166181935484,4.074314648064515,16.7712364,False,quiescent,,evaluation_only
P-H04-W004::C014::C015,P-H04-W004,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,22.455732803333333,0.8197480266666659,-5.465559788,False,quiescent,,evaluation_only
P-H04-W004::C015::C016,P-H04-W004,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,18.36122489,-1.2929920300000006,21.2468558,False,quiescent,,evaluation_only
P-H04-W004::C016::C017,P-H04-W004,P-H04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,14.622088631935483,7.097569428064517,21.2468558,False,quiescent,,evaluation_only
P-H04-W004::C017::C018,P-H04-W004,P-H04,2022-07-19,180,2023-01-15,train,True,complete,0.0,0.0,0.0,16.800766268064514,4.918891791935486,21.2468558,False,quiescent,,evaluation_only
P-H04-W004::C018::C020,P-H04-W004,P-H04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,20.858066456129034,0.8615916038709663,2.827892405,False,quiescent,,evaluation_only
P-H04-W004::C020::C022,P-H04-W004,P-H04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,13.194739949999999,7.72535761,27.8813698,False,quiescent,,evaluation_only
P-H04-W004::C022::C024,P-H04-W004,P-H04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,20.996196074,0.3043940559999996,23.25308027,False,quiescent,,evaluation_only
P-H04-W004::C024::C027,P-H04-W004,P-H04,2024-05-14,180,2024-11-10,validation,True,complete,1.0,1.0,0.0,17.94194159129032,37.06130422870967,116.746475,True,quiescent,2024-10-01,evaluation_only
P-H04-W005::C007::C008,P-H04-W005,P-H04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,32.872839522666666,0.7037726173333354,29.61404601,False,background,,evaluation_only
P-H04-W005::C008::C010,P-H04-W005,P-H04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,30.071080276666667,3.449975053333336,19.42295026,False,background,,evaluation_only
P-H04-W005::C010::C011,P-H04-W005,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,32.15007421967742,0.026099810322577355,4.975124238,False,background,,evaluation_only
P-H04-W005::C011::C012,P-H04-W005,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,31.29483164612903,2.7849980838709705,20.14219165,False,background,,evaluation_only
P-H04-W005::C012::C013,P-H04-W005,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,31.63598826516129,2.443841464838709,20.14219165,False,background,,evaluation_only
P-H04-W005::C013::C014,P-H04-W005,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,33.99486145774193,-0.13453309774193656,11.34225389,False,background,,evaluation_only
P-H04-W005::C014::C015,P-H04-W005,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,32.53928529666667,0.5782097133333295,15.65852728,False,background,,evaluation_only
P-H04-W005::C015::C016,P-H04-W005,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,30.50774046,2.609754549999998,15.65852728,False,background,,evaluation_only
P-H04-W005::C016::C017,P-H04-W005,P-H04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,32.753281807419356,-0.3414498774193575,1.88963701,False,background,,evaluation_only
P-H04-W005::C017::C018,P-H04-W005,P-H04,2022-07-19,180,2023-01-15,train,True,complete,0.0,0.0,0.0,30.335726025483872,-0.13338462548387042,6.176657172,False,background,,evaluation_only
P-H04-W005::C018::C020,P-H04-W005,P-H04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,28.232009444516127,2.0177827654838723,10.42758417,False,background,,evaluation_only
P-H04-W005::C020::C024,P-H04-W005,P-H04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,27.989951897741935,3.6205033722580637,10.61257879,False,background,,evaluation_only
P-H04-W005::C024::C025,P-H04-W005,P-H04,2024-05-14,180,2024-11-10,validation,True,complete,1.0,1.0,0.0,32.20886588451613,144.11679691548386,858.3771733,True,background,2024-08-01,evaluation_only
P-H04-W005::C025::C027,P-H04-W005,P-H04,2024-07-09,180,2025-01-05,test,True,complete,1.0,1.0,0.0,70.33165239225806,105.99401040774194,855.8852691,True,background,2024-08-01,evaluation_only
P-H04-W005::C027::C028,P-H04-W005,P-H04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,77.45766040516129,,,,,,evaluation_only
P-H04-W005::C028::C029,P-H04-W005,P-H04,2025-08-26,180,2026-02-22,test,False,right_censored,,,,76.7149892648387,,,,,,evaluation_only
P-H04-W006::C007::C008,P-H04-W006,P-H04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,26.677928258666665,5.787960631333338,22.44100637,False,background,,evaluation_only
P-H04-W006::C008::C010,P-H04-W006,P-H04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,32.462847610000004,-0.0015206400000025155,-0.8438915679,False,background,,evaluation_only
P-H04-W006::C010::C011,P-H04-W006,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,21.44704194516129,4.59326260483871,32.99590613,False,background,,evaluation_only
P-H04-W006::C011::C012,P-H04-W006,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,22.81381862580645,7.28528160419355,32.99590613,False,background,,evaluation_only
P-H04-W006::C012::C013,P-H04-W006,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,29.783881568709678,0.6984467812903219,12.84058974,False,background,,evaluation_only
P-H04-W006::C013::C014,P-H04-W006,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,29.421095926774193,1.0612324232258068,41.59135956,False,background,,evaluation_only
P-H04-W006::C014::C015,P-H04-W006,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,20.657435693333333,22.813340346666664,56.97876836,False,background,,evaluation_only
P-H04-W006::C015::C016,P-H04-W006,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,33.97431465,12.27627623,56.97876836,False,background,,evaluation_only
P-H04-W006::C016::C017,P-H04-W006,P-H04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,43.891058579354834,11.173705590645163,42.04964265,False,background,,evaluation_only
P-H04-W006::C017::C018,P-H04-W006,P-H04,2022-07-19,180,2023-01-15,train,True,complete,0.0,0.0,0.0,46.21866145225806,20.31405659774194,90.93236846,False,background,2022-12-01,evaluation_only
P-H04-W006::C018::C020,P-H04-W006,P-H04,2022-10-18,180,2023-04-16,train,True,complete,1.0,1.0,0.0,53.79701361193548,31.344099238064516,90.93236846,True,background,2022-12-01,evaluation_only
P-H04-W006::C020::C022,P-H04-W006,P-H04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,95.29568486935484,21.58343223064516,76.28282439,False,accelerating,,evaluation_only
P-H04-W006::C022::C024,P-H04-W006,P-H04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,118.07147674000001,18.128950159999988,70.19990598,False,accelerating,,evaluation_only
P-H04-W006::C024::C025,P-H04-W006,P-H04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,136.19095579354837,9.322532606451631,48.65394557,False,elevated,,evaluation_only
P-H04-W006::C025::C027,P-H04-W006,P-H04,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,143.0993780612903,4.17591693870969,34.10484499,False,elevated,,evaluation_only
P-H04-W006::C027::C028,P-H04-W006,P-H04,2025-07-22,180,2026-01-18,test,False,right_censored,,,,154.56659211935485,,,,,,evaluation_only
P-H04-W006::C028::C029,P-H04-W006,P-H04,2025-08-26,180,2026-02-22,test,False,right_censored,,,,152.4916104580645,,,,,,evaluation_only
P-H04-W007::C007::C008,P-H04-W007,P-H04,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,46.227006425999996,1.794548834000004,11.3175693,False,decaying,,evaluation_only
P-H04-W007::C008::C010,P-H04-W007,P-H04,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,43.47857569,0.09303699000000165,23.24333238,False,decaying,,evaluation_only
P-H04-W007::C010::C011,P-H04-W007,P-H04,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,40.10085186193548,2.319051418064518,23.66898586,False,decaying,,evaluation_only
P-H04-W007::C011::C012,P-H04-W007,P-H04,2021-01-26,180,2021-07-25,train,True,complete,0.0,0.0,0.0,39.56523715032258,0.1166381496774207,6.049323125,False,decaying,,evaluation_only
P-H04-W007::C012::C013,P-H04-W007,P-H04,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,36.01858077419355,0.1965364258064497,3.314940996,False,decaying,,evaluation_only
P-H04-W007::C013::C014,P-H04-W007,P-H04,2021-07-13,180,2022-01-09,train,True,complete,0.0,0.0,0.0,35.30063015870968,0.19316717129031957,16.06862581,False,decaying,,evaluation_only
P-H04-W007::C014::C015,P-H04-W007,P-H04,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,34.986561988333335,-0.2304238683333324,16.06862581,False,decaying,,evaluation_only
P-H04-W007::C015::C016,P-H04-W007,P-H04,2022-03-01,180,2022-08-28,train,True,complete,0.0,0.0,0.0,31.93185461,1.6933310500000012,18.60494748,False,decaying,,evaluation_only
P-H04-W007::C016::C018,P-H04-W007,P-H04,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,29.375890346451612,-0.636898006451613,18.60494748,False,decaying,,evaluation_only
P-H04-W007::C018::C020,P-H04-W007,P-H04,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,26.874355592258066,3.108784967741933,26.36154323,False,decaying,,evaluation_only
P-H04-W007::C020::C022,P-H04-W007,P-H04,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,22.490099457096775,-1.1673487070967745,15.74514576,False,decaying,,evaluation_only
P-H04-W007::C022::C024,P-H04-W007,P-H04,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,20.929412541999998,2.0786508380000015,24.5802736,False,decaying,,evaluation_only
P-H04-W007::C024::C028,P-H04-W007,P-H04,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,19.592679325161292,4.624917614838708,31.78766785,False,residual,,evaluation_only
P-H04-W007::C028::C029,P-H04-W007,P-H04,2025-08-26,180,2026-02-22,test,False,right_censored,,,,17.69851020967742,,,,,,evaluation_only
P-H05-W001::C005::C007,P-H05-W001,P-H05,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,34.43346338967742,13.911733580322583,41.85723505,False,uniform,,evaluation_only
P-H05-W001::C007::C008,P-H05-W001,P-H05,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,48.37375604733334,0.18563400266666008,-4.556252139,False,uniform,,evaluation_only
P-H05-W001::C008::C010,P-H05-W001,P-H05,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,29.020030499999997,10.52951471,42.39158158,False,uniform,,evaluation_only
P-H05-W001::C010::C012,P-H05-W001,P-H05,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,41.82051555419355,1.52333790580645,20.89289149,False,uniform,,evaluation_only
P-H05-W001::C012::C014,P-H05-W001,P-H05,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,37.14910525387097,3.8439895461290305,42.23570757,False,uniform,,evaluation_only
P-H05-W001::C014::C016,P-H05-W001,P-H05,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,41.077768610666666,4.037356469333332,24.73218172,False,uniform,,evaluation_only
P-H05-W001::C016::C018,P-H05-W001,P-H05,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,34.78492316258065,13.978219027419357,43.58055546,False,uniform,,evaluation_only
P-H05-W001::C018::C020,P-H05-W001,P-H05,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,47.11289344548387,1.6502487445161336,20.50739736,False,uniform,,evaluation_only
P-H05-W001::C020::C022,P-H05-W001,P-H05,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,33.60901271096774,7.029687189032259,27.25008377,False,uniform,,evaluation_only
P-H05-W001::C022::C024,P-H05-W001,P-H05,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,35.238660334,5.861377345999998,41.75868213,False,uniform,,evaluation_only
P-H05-W001::C024::C027,P-H05-W001,P-H05,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,32.79438636096774,4.350826499032259,36.88180565,False,uniform,,evaluation_only
P-H05-W001::C027::C029,P-H05-W001,P-H05,2025-07-22,180,2026-01-18,test,False,right_censored,,,,36.92867592935484,,,,,,evaluation_only
P-H05-W002::C005::C007,P-H05-W002,P-H05,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,67.83408864516129,-0.5342565251612825,-1.334001111,False,decaying,,evaluation_only
P-H05-W002::C007::C008,P-H05-W002,P-H05,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,60.922648492,-0.5180490119999988,-1.366799786,False,decaying,,evaluation_only
P-H05-W002::C008::C010,P-H05-W002,P-H05,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,55.569594806666665,-0.21284143666666466,-8.463479438,False,decaying,,evaluation_only
P-H05-W002::C010::C012,P-H05-W002,P-H05,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,48.74150761774193,-0.17896167774193117,10.05808367,False,decaying,,evaluation_only
P-H05-W002::C012::C014,P-H05-W002,P-H05,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,39.427181497096775,3.849925002903227,24.80555994,False,decaying,,evaluation_only
P-H05-W002::C014::C016,P-H05-W002,P-H05,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,38.229189475333335,-1.5486753253333347,13.67760364,False,decaying,,evaluation_only
P-H05-W002::C016::C020,P-H05-W002,P-H05,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,35.29690151096774,1.2546418790322562,5.697624522,False,decaying,,evaluation_only
P-H05-W002::C020::C022,P-H05-W002,P-H05,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,31.865343632258064,1.036852887741933,10.47854496,False,decaying,,evaluation_only
P-H05-W002::C022::C024,P-H05-W002,P-H05,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,27.085735244,-0.5762910639999994,7.502239622,False,decaying,,evaluation_only
P-H05-W002::C024::C027,P-H05-W002,P-H05,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,24.56104680096774,3.3475548590322575,25.2833125,False,residual,,evaluation_only
P-H05-W002::C027::C029,P-H05-W002,P-H05,2025-07-22,180,2026-01-18,test,False,right_censored,,,,24.780456188709678,,,,,,evaluation_only
P-H05-W003::C005::C007,P-H05-W003,P-H05,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,58.10466047193548,-1.8590284219354842,-3.570461236,False,decaying,,evaluation_only
P-H05-W003::C007::C008,P-H05-W003,P-H05,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,48.458207942,0.9017101379999986,5.094362727,False,decaying,,evaluation_only
