sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-H03-W002::C008::C009,P-H03-W002,P-H03,C008,2020-04-21,C009,2020-06-02,focused,train,42,observed,True,,321.5033966,327.7021766,6.198779999999999,53.90724749999999,1.175988156,0.7446792875,1.3919394326923094,12.104901852163477,0.20726567062393048
P-H03-W002::C009::C010,P-H03-W002,P-H03,C009,2020-06-02,C010,2020-10-20,full,train,140,observed,True,,327.7021766,348.7009368,20.99876020000005,54.784265450357275,0.7446792875,0.7408014251,1.0503970642865006,2.740410912361745,0.8573102231982276
P-H03-W002::C010::C012,P-H03-W002,P-H03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,348.7009368,379.8708781,31.169941300000005,54.21343361821429,0.7408014251,0.7125140375,1.0278438622012307,1.7877141460428547,2.0145276178121425
P-H03-W002::C012::C016,P-H03-W002,P-H03,C012,2021-05-18,C014,2021-11-02,full,train,168,censored_weather,False,weather,379.8708781,,,,0.7125140375,,,,
P-H03-W002::C016::C017,P-H03-W002,P-H03,C016,2022-05-17,C017,2022-07-19,focused,train,63,observed,True,,426.9230687,435.2480373,8.324968600000034,48.264996526190664,0.7163387265,0.7212469117,1.016532477946686,5.893468056667095,0.20726567062393048
P-H03-W002::C017::C018,P-H03-W002,P-H03,C017,2022-07-19,C018,2022-10-18,full,train,91,observed,True,,435.2480373,445.8593317,10.611294399999963,42.59093713846139,0.7212469117,1.312745182,1.4978307716497885,6.011897685110827,0.20726567062393048
P-H03-W002::C018::C020,P-H03-W002,P-H03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,445.8593317,467.0827659,21.223434200000042,36.91361591214293,1.312745182,0.7213139681,1.497863062312567,2.6052118262365007,0.9486003861600104
P-H03-W002::C020::C021,P-H03-W002,P-H03,C020,2023-05-16,C021,2023-07-25,focused,train,70,observed,True,,467.0827659,474.7738223,7.6910563999999795,40.130833572857036,0.7213139681,0.7398168395,1.0332583397117763,5.391394408281804,0.22149665465592788
P-H03-W002::C021::C022,P-H03-W002,P-H03,C021,2023-07-25,C022,2023-11-07,full,train,105,observed,True,,474.7738223,484.7215625,9.947740199999998,34.60392483857142,0.7398168395,1.149241045,1.3667786710072924,4.7544372341467955,0.2848204329088112
P-H03-W002::C022::C024,P-H03-W002,P-H03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,484.7215625,499.6418083,14.920245799999975,28.833967081745982,1.149241045,0.8926673413,1.455201003894755,2.812233686098197,0.8140790281867093
P-H03-W002::C024::C025,P-H03-W002,P-H03,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,499.6418083,503.574222,3.9324137000000405,25.64846614151812,0.8926673413,0.7181561582,1.1456889847529277,7.472551815732265,0.20726567062393048
P-H03-W002::C025::C027,P-H03-W002,P-H03,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,503.574222,527.878477,24.304254999999955,23.484468621031706,0.7181561582,0.8930507829,1.1459877697422807,1.107333420366053,3.3162507299828876
P-H03-W002::C027::C029,P-H03-W002,P-H03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,527.878477,535.7125653,7.834088300000076,27.251435729285976,0.8930507829,0.7234098309,1.1492873810675333,3.9978782469992047,0.40281928238261294
P-H03-W003::C003::C005,P-H03-W003,P-H03,C003,2018-10-16,C005,2019-05-14,full,train,210,observed,True,,198.7939331,245.6834605,46.88952739999999,81.55428515642856,0.7156709896,1.231157782,1.424055634283367,2.476839621057142,1.0494786463086008
P-H03-W003::C005::C006,P-H03-W003,P-H03,C005,2019-05-14,C006,2019-08-27,focused,train,105,observed,True,,245.6834605,265.8580452,20.174584699999997,70.17873392071428,1.231157782,0.9858431785,1.5772242252686022,5.486487126470066,0.21388515856208673
P-H03-W003::C006::C007,P-H03-W003,P-H03,C006,2019-08-27,C007,2019-11-05,full,train,70,observed,True,,265.8580452,277.6566707,11.798625500000014,61.5635423410715,0.9858431785,1.207246522,1.5586311101335297,8.132714471089596,0.20726567062393048
P-H03-W003::C007::C008,P-H03-W003,P-H03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,277.6566707,306.5961389,28.93946820000002,62.917504524107194,1.207246522,1.189968247,1.6951308485628327,3.685396085937944,0.4740247725479905
P-H03-W003::C008::C010,P-H03-W003,P-H03,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,306.5961389,333.1814668,26.58532789999998,53.35324733777468,1.189968247,0.7473665209,1.4051979025854056,2.8200468896665902,0.8095743130906468
P-H03-W003::C010::C012,P-H03-W003,P-H03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,333.1814668,364.932571,31.751104199999986,55.224241947857124,0.7473665209,0.720083175,1.0378229596035398,1.8050706475961567,1.9759728392835936
P-H03-W003::C012::C014,P-H03-W003,P-H03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,364.932571,383.7385738,18.806002799999987,40.8862650160714,0.720083175,0.7199409823,1.0182508516633657,2.2137864498216926,1.3137052311814903
P-H03-W003::C014::C016,P-H03-W003,P-H03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,383.7385738,407.2721509,23.533577100000002,43.85530120293368,0.7199409823,0.7231692143,1.0204355592130099,1.9016024898089379,1.7804505016202201
P-H03-W003::C016::C018,P-H03-W003,P-H03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,407.2721509,424.2649036,16.99275270000004,40.302616387500095,0.7231692143,1.323741767,1.5083984812414661,3.577548995282114,0.5030349945407033
P-H03-W003::C018::C020,P-H03-W003,P-H03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,424.2649036,444.457562,20.19265839999997,35.120802288571376,1.323741767,0.7268976926,1.510189564659843,2.626651135676227,0.9331782099838399
P-H03-W003::C020::C021,P-H03-W003,P-H03,C020,2023-05-16,C021,2023-07-25,focused,train,70,observed,True,,444.457562,451.0484007,6.590838700000006,34.390054788214314,0.7268976926,0.7472076115,1.0424487854042226,5.4393488409841755,0.21760834928560496
P-H03-W003::C021::C022,P-H03-W003,P-H03,C021,2023-07-25,C022,2023-11-07,full,train,105,observed,True,,451.0484007,459.6258042,8.577403500000003,29.83711074642858,0.7472076115,1.121160162,1.3473378653995445,4.686811003211273,0.2930991084188637
P-H03-W003::C022::C024,P-H03-W003,P-H03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,459.6258042,475.2902551,15.66445090000002,30.272172969444483,1.121160162,0.8992739717,1.4372521647341354,2.7775468421647775,0.834538919669199
P-H03-W003::C024::C029,P-H03-W003,P-H03,C024,2024-05-14,C027,2025-07-22,full,test,434,censored_access,False,access,475.2902551,,,,0.8992739717,,,,
P-H03-W004::C003::C005,P-H03-W004,P-H03,C003,2018-10-16,C005,2019-05-14,full,train,210,observed,True,,466.7451942,515.9965996,49.25140539999995,85.66226582071421,0.7213886512,1.237234804,1.4321841872849572,2.490977497170622,1.037599539989835
P-H03-W004::C005::C006,P-H03-W004,P-H03,C005,2019-05-14,C006,2019-08-27,focused,train,105,observed,True,,515.9965996,537.3332586,21.336659000000054,74.22109237857161,1.237234804,0.9901010661,1.5846293198477917,5.512246276899104,0.21189082574767576
P-H03-W004::C006::C007,P-H03-W004,P-H03,C006,2019-08-27,C007,2019-11-05,full,train,70,observed,True,,537.3332586,551.0040565,13.670797900000025,71.33227047107155,0.9901010661,1.216113412,1.568193850242577,8.182611482872874,0.20726567062393048
P-H03-W004::C007::C008,P-H03-W004,P-H03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,551.0040565,578.421773,27.417716499999983,59.60905328348211,1.216113412,1.202381777,1.710161912950923,3.7180752303888367,0.4657287338564917
P-H03-W004::C008::C009,P-H03-W004,P-H03,C008,2020-04-21,C009,2020-06-02,focused,train,42,observed,True,,578.421773,586.7433032,8.321530199999984,72.36759298928557,1.202381777,0.7535517963,1.4190004395237639,12.340235965144162,0.20726567062393048
P-H03-W004::C009::C010,P-H03-W004,P-H03,C009,2020-06-02,C010,2020-10-20,full,train,140,observed,True,,586.7433032,610.2074052,23.464102000000025,61.21616611071435,0.7535517963,0.7525509997,1.064975735336926,2.7784456237986586,0.8339990876638944
P-H03-W004::C010::C012,P-H03-W004,P-H03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,610.2074052,641.1348937,30.92748849999998,53.79173892678568,0.7525509997,0.7262114604,1.04580882209215,1.8189603441388467,1.9459107493756949
P-H03-W004::C012::C014,P-H03-W004,P-H03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,641.1348937,659.325382,18.19048829999997,39.54807054508922,0.7262114604,0.7281929087,1.0284201463882683,2.2358955861209227,1.2878531418761077
P-H03-W004::C014::C016,P-H03-W004,P-H03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,659.325382,681.4544037,22.129021699999953,41.23788355063767,0.7281929087,0.7282928385,1.0298909509707102,1.9192228053165914,1.7479080720084417
P-H03-W004::C016::C017,P-H03-W004,P-H03,C016,2022-05-17,C017,2022-07-19,focused,train,63,observed,True,,681.4544037,689.968885,8.514481300000057,49.36371896547652,0.7282928385,0.7277592914,1.0295844039365676,5.969138151394147,0.20726567062393048
P-H03-W004::C017::C018,P-H03-W004,P-H03,C017,2022-07-19,C018,2022-10-18,full,train,91,observed,True,,689.968885,700.6753771,10.706492099999991,42.97303559917579,0.7277592914,1.331819411,1.5176878894342594,6.091598918855641,0.20726567062393048
P-H03-W004::C018::C020,P-H03-W004,P-H03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,700.6753771,722.6193227,21.943945600000006,38.16679109714287,1.331819411,0.7302950323,1.51890545384446,2.6418105572223287,0.9224992808875258
P-H03-W004::C020::C021,P-H03-W004,P-H03,C020,2023-05-16,C021,2023-07-25,focused,train,70,observed,True,,722.6193227,730.5499502,7.930627500000014,41.38088134821436,0.7302950323,0.7535802035,1.0493874200261597,5.475553645207926,0.21474017497524245
P-H03-W004::C021::C022,P-H03-W004,P-H03,C021,2023-07-25,C022,2023-11-07,full,train,105,observed,True,,730.5499502,741.2321783,10.682228099999975,37.158893462142764,0.7535802035,1.079444897,1.3164666379238184,4.579423233349282,0.3070066711889952
P-H03-W004::C022::C024,P-H03-W004,P-H03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,741.2321783,754.4912668,13.259088499999962,25.623714680555484,1.079444897,0.903570795,1.4077078770953413,2.7204513339104412,0.869936306961244
P-H03-W004::C024::C025,P-H03-W004,P-H03,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,754.4912668,759.1972069,4.705940100000021,30.693653955803704,0.903570795,0.731673502,1.162663448770054,7.583264726129683,0.20726567062393048
P-H03-W004::C025::C027,P-H03-W004,P-H03,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,759.1972069,785.0958349,25.89862800000003,25.025063166666698,0.731673502,0.9034007942,1.162531336562647,1.1233189700516053,3.3162507299828876
P-H03-W004::C027::C029,P-H03-W004,P-H03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,785.0958349,791.4239706,6.328135699999962,22.012872042142725,0.9034007942,0.7405889903,1.168163108266463,4.063538812326911,0.38990657127785283
P-H03-W005::C003::C005,P-H03-W005,P-H03,C003,2018-10-16,C005,2019-05-14,full,train,210,observed,True,,228.473607,276.4918196,48.0182126,83.51739120071429,0.7185505072,1.226943275,1.4218666011497363,2.4730322669997196,1.0527125811436664
P-H03-W005::C005::C006,P-H03-W005,P-H03,C005,2019-05-14,C006,2019-08-27,focused,train,105,observed,True,,276.4918196,295.863147,19.37132740000004,67.384546027143,1.226943275,0.9806803031,1.570708011361766,5.463820010951286,0.21566348071965136
P-H03-W005::C006::C007,P-H03-W005,P-H03,C006,2019-08-27,C007,2019-11-05,full,train,70,observed,True,,295.863147,309.5383534,13.67520639999998,71.3552733942856,0.9806803031,1.213526114,1.560249815333509,8.141160643579488,0.20726567062393048
P-H03-W005::C007::C008,P-H03-W005,P-H03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,309.5383534,339.6496613,30.111307899999986,65.46520958616068,1.213526114,1.203535027,1.7091349246258565,3.7158424477356786,0.46628859799095423
P-H03-W005::C008::C009,P-H03-W005,P-H03,C008,2020-04-21,C009,2020-06-02,focused,train,42,observed,True,,339.6496613,347.3672787,7.717617399999995,67.11570846071425,1.203535027,0.7486872012,1.4174022317100323,12.326337265049746,0.20726567062393048
P-H03-W005::C009::C010,P-H03-W005,P-H03,C009,2020-06-02,C010,2020-10-20,full,train,140,observed,True,,347.3672787,368.9577837,21.590505000000007,56.32808536607145,0.7486872012,0.7502988778,1.059943834016043,2.765317752673998,0.8419364184872169
P-H03-W005::C010::C012,P-H03-W005,P-H03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,368.9577837,402.5849547,33.62717100000003,58.48725813214291,0.7502988778,0.7242985667,1.04285992336057,1.8138313667021342,1.9569312262561214
P-H03-W005::C012::C014,P-H03-W005,P-H03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,402.5849547,421.9962456,19.411290899999983,42.20222619776782,0.7242985667,0.7298996801,1.028281068936775,2.2355932168402206,1.288201535814102
P-H03-W005::C014::C016,P-H03-W005,P-H03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,421.9962456,446.1482138,24.1519682,45.0076856380102,0.7298996801,0.7248173232,1.028646535512027,1.9169038117131012,1.7521397287320182
P-H03-W005::C016::C018,P-H03-W005,P-H03,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,446.1482138,463.8405416,17.692327799999987,41.961835902272696,0.7248173232,1.325456803,1.5106938434473725,3.582993028046447,0.5015075237978232
P-H03-W005::C018::C020,P-H03-W005,P-H03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,463.8405416,483.6986962,19.858154599999978,34.5390046078571,1.325456803,0.7240553094,1.510328384057358,2.6268925822711906,0.933006674727173
P-H03-W005::C020::C021,P-H03-W005,P-H03,C020,2023-05-16,C021,2023-07-25,focused,train,70,observed,True,,483.6986962,490.3623675,6.663671300000033,34.77008489035731,0.7240553094,0.7533410577,1.0448822135948552,5.452046121650298,0.21659595254255898
P-H03-W005::C021::C022,P-H03-W005,P-H03,C021,2023-07-25,C022,2023-11-07,full,train,105,observed,True,,490.3623675,500.0525275,9.690159999999992,33.70791371428569,0.7533410577,1.00694532,1.2575617784770883,4.374518472273872,0.33644096464088397
P-H03-W005::C022::C024,P-H03-W005,P-H03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,500.0525275,516.0988135,16.04628600000001,31.01008445238097,1.00694532,0.8973630798,1.3487769921147243,2.6065650601582173,0.947615684093092
P-H03-W005::C024::C025,P-H03-W005,P-H03,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,516.0988135,519.7439786,3.6451650999999856,23.774938442410622,0.8973630798,0.730098449,1.1568510026016083,7.5453540839328115,0.20726567062393048
P-H03-W005::C025::C027,P-H03-W005,P-H03,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,519.7439786,547.2557673,27.51178870000001,26.583811700198424,0.730098449,0.8932003709,1.1536250031132746,1.114713048643184,3.3162507299828876
P-H03-W005::C027::C029,P-H03-W005,P-H03,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,547.2557673,553.5393383,6.283571000000052,21.85785055000018,0.8932003709,0.7429340482,1.161790817036672,4.0413723421204235,0.3941954881089741
P-H03-W006::C003::C005,P-H03-W006,P-H03,C003,2018-10-16,C005,2019-05-14,full,train,210,observed,True,,208.3901066,259.6041955,51.21408890000001,89.07593319392859,0.7143484662,1.218127046,1.4121356986348652,2.4561074472684976,1.0672708678920826
P-H03-W006::C005::C006,P-H03-W006,P-H03,C005,2019-05-14,C006,2019-08-27,focused,train,105,observed,True,,259.6041955,284.2186416,24.61444610000001,85.62310893357146,1.218127046,0.9731806826,1.5591389101624293,5.423576066065022,0.21887588138596917
P-H03-W006::C006::C007,P-H03-W006,P-H03,C006,2019-08-27,C007,2019-11-05,full,train,70,observed,True,,284.2186416,299.5452998,15.326658199999997,79.97231296499999,0.9731806826,1.208096504,1.551314862934931,8.094539338385479,0.20726567062393048
P-H03-W006::C007::C008,P-H03-W006,P-H03,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,299.5452998,330.6033027,31.058002899999963,67.52342594776778,1.208096504,1.198786711,1.7019361743165398,3.7001915932685487,0.4702415008277247
P-H03-W006::C008::C009,P-H03-W006,P-H03,C008,2020-04-21,C009,2020-06-02,focused,train,42,observed,True,,330.6033027,339.0819567,8.478654000000006,73.73400889285719,1.198786711,0.7442137242,1.411008024696469,12.270730500485364,0.20726567062393048
P-H03-W006::C009::C010,P-H03-W006,P-H03,C009,2020-06-02,C010,2020-10-20,full,train,140,observed,True,,339.0819567,364.2680839,25.186127200000044,65.7088068557144,0.7442137242,0.7466827475,1.0542244508176533,2.7503962904367705,0.8510965535048209
P-H03-W006::C010::C012,P-H03-W006,P-H03,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,364.2680839,399.2496799,34.98159599999997,60.84299018571423,0.7466827475,0.7204704303,1.0375995211789644,1.8046820243362702,1.976823949537146
P-H03-W006::C012::C014,P-H03-W006,P-H03,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,399.2496799,422.4585885,23.20890860000003,50.45865396517864,0.7204704303,0.7273055471,1.023743620140852,2.225728317002656,1.299646006599798
P-H03-W006::C014::C016,P-H03-W006,P-H03,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,422.4585885,445.6005331,23.141944599999988,43.125486046683655,0.7273055471,0.7204949187,1.023760854259895,1.9077992449919727,1.7689030627167923
P-H03-W006::C016::C017,P-H03-W006,P-H03,C016,2022-05-17,C017,2022-07-19,focused,train,63,observed,True,,445.6005331,454.9519123,9.351379199999997,54.21573417142855,0.7204949187,0.7180436347,1.01720184290322,5.897348779688906,0.20726567062393048
P-H03-W006::C017::C018,P-H03-W006,P-H03,C017,2022-07-19,C018,2022-10-18,full,train,91,observed,True,,454.9519123,465.9704164,11.018504099999973,44.2253694782966,0.7180436347,1.318118004,1.501006906647045,6.024645853327838,0.20726567062393048
P-H03-W006::C018::C020,P-H03-W006,P-H03,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,465.9704164,487.3071751,21.33675870000002,37.11071959607146,1.318118004,0.7188363618,1.5013862885729323,2.6113397233393503,0.9441535460503415
P-H03-W006::C020::C021,P-H03-W006,P-H03,C020,2023-05-16,C021,2023-07-25,focused,train,70,observed,True,,487.3071751,495.8383366,8.531161499999996,44.514381969642834,0.7188363618,0.7504059836,1.0391510262077135,5.4221416046052475,0.21899170667068274
P-H03-W006::C021::C022,P-H03-W006,P-H03,C021,2023-07-25,C022,2023-11-07,full,train,105,observed,True,,495.8383366,508.8554534,13.017116799999997,45.28097058285713,0.7504059836,0.9823376432,1.236161957621417,4.300077666868786,0.3481903892215148
P-H03-W006::C022::C024,P-H03-W006,P-H03,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,508.8554534,525.1314737,16.276020300000027,31.45405510357148,0.9823376432,0.8917733438,1.3267429826307595,2.5639834624649995,0.9793522821345104
