row_id,category,crs_kind_schema,vertical_kind_schema,axes_schema,system_as_printed,what_is_stated,what_is_unknown,values_as_printed,key_finding_ru,source_id,pdf_page,locator,vn_id,record_kind,status,evidence_type,scope,spatial_level,extraction_method,quote_check,confidence,relevance_to_skru1_world,notes
CDE-0111,OTHER,,,,crs; datum; системах координат,"GIS_software | QGIS (GNU GPL, since 2002, 3 releases/yr, >60 raster & >20 vector formats, handles multiple projections/CRS, Python plugins); SAGA (C++, Göttingen early 2000s, GPL, API+Tool Libraries+GUI); MultiSpec (Purdue, multispectral/hyperspectral classification). Only generic CRS handling claim; no specific datums.",,,,VKM-SRC-006,14,"§1.2, с. 14-15",EV-VN-S006-0040,claim,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,FUZZY_68,HIGH,LOW, | keyword sweep hit
CDE-0112,GEOREFERENCING,,,,georef,"commercial_RS_software | ENVI (radar + optical, ESRI/ArcGIS integration, IDL, cloud/server processing, lidar; geometric/radiometric correction, georeferencing, many map projections) and ERDAS IMAGINE (optical, radar, lidar, change detection, >190 formats); main drawback high cost.",,,,VKM-SRC-006,16,"§1.2, с. 16-17",EV-VN-S006-0043,claim,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,NOT_FOUND,HIGH,MEDIUM (метод), | keyword sweep hit
CDE-0113,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,absolute height,"InSAR | phase difference -> path length -> absolute heights of relief and surface displacements | InSAR applied to earthquakes since 1990s | single-pass advantageous: time lag in two-pass affects moisture and atmosphere state -> phase difference -> accuracy |  | general | interferogram = set of colour fringes, isolines of distance surface-radar (Балдина, Чеснокова, 2011)",,,,VKM-SRC-006,52,§5.1,EV-VN-S006-0124,monitoring_observation,FACT,LITERATURE_CITED,GENERAL_METHOD,unstated,TEXT_LAYER,EXACT,HIGH,MEDIUM (метод),"Duplicates EV-MON-0137 (two-pass vs single-pass); adds definition of interferogram fringes and the cited ref Балдина, Чеснокова 2011. For VKM: repeat-pass InSAR is the only operational mode for deformation; atmospheric/moisture decorrelation is an observation-operator error term. | keyword sweep hit"
CDE-0114,ABSOLUTE_ELEVATION,,,,datum,"global_DEMs | Доступные ЦМР: ASTER (30 м), SRTM (30–90 м), ALOS PALSAR (12,5 м). Операции с ЦМР: морфометрия (высота, уклон, экспозиция), карты крутизны/экспозиции, горизонтали, профили по линии, анализ поверхностного стока, сети тальвегов и водоразделов, расчёт объёмов и площадей. Значения QI растут с эродированностью (рис. 6.5) — увеличение песчаной фракции.",система/датум высот не указаны,,,VKM-SRC-006,72,§6.2 p.72,EV-VN-S006-0169,claim,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,FUZZY_68,HIGH,MEDIUM (метод),"For VKM 3D world: global DEMs give ground-surface elevation of the model top at a specific acquisition epoch (epochs not stated in source); over mined areas they already contain subsidence accumulated before acquisition, so they are not pre-mining surfaces. DEM elevations are in their own vertical datum (not stated here). | keyword sweep hit"
CDE-0115,MAP_SCALE_ORIENTATION,MAP_ONLY,,,scale bar,"Рис. 6.6 | FIGURE_REPRODUCED_FROM_OTHER_SOURCE |  | caption |  | Grey-scale high-resolution image of agricultural field with ~15 arrows pointing to small dark oval funnels; no scale bar, no coordinates, no location given | Viewed 90 dpi; location of the example not stated (no attribution to VKM); no numeric info",координатная сетка/координаты отсутствуют; масштаб отсутствует,,,VKM-SRC-006,75,Рис. 6.6,EV-VN-S006-0178,visual_check,FACT,DESCRIPTIVE,UNSTATED,unstated,VISUAL_READ,EXACT,HIGH,LOW, | keyword sweep hit
CDE-0116,GEOREFERENCING;INSAR_GEOMETRY,,,,georef,"Sentinel-1 IW TOPSAR acquisition geometry | IW mode via TOPSAR [16]: 3 sub-swaths, 8 partially overlapping bursts (as printed), beam steered in range and forward/backward in azimuth; swath width 250 km; IW is the main land mode. SLC product = complex (amplitude+phase), georeferenced with orbit data, zero-Doppler geometry [17].",,,,VKM-SRC-007,4,"Материалы, TOPSAR IW",EV-VN-S007-0015,claim,FACT,LITERATURE_CITED,GENERAL_METHOD,unstated,TEXT_LAYER,EXACT,MEDIUM,MEDIUM (метод),'8 bursts' as printed. | keyword sweep hit
CDE-0117,GEOREFERENCING;MAP_SCALE_ORIENTATION;INSAR_GEOMETRY,MAP_ONLY,,,georef; scale bar,"InSAR | interferogram (Fig.3); vertical displacement map, m (Fig.4) | 2013 (exact dates not given) | not given | none shown (no coordinates, no scale bar) | Kuzbass | Fig.4 legend (visual, 400 dpi): -0.08 – -0.02; -0.01 – -0.01 (x6 classes); 0.00 – 0.00 (x8 classes); 0.00 – 0.03 m",координатная сетка/координаты отсутствуют; масштаб отсутствует,,,VKM-SRC-008,5,"Рис. 3, Рис. 4 (SKY-MED 2013)",EV-VN-S008-0012,monitoring_observation,FACT,MEASURED,NON_VKM,district,VISUAL_READ,EXACT_ADJACENT_PAGE,MEDIUM,LOW,Legend rounding to 0.01 m makes classes indistinguishable; map lacks georeference; LOS-to-vertical conversion not described. | keyword sweep hit
CDE-0118,GEOREFERENCING,,,,georef,"Рис. 4 (legend) | UNIT_DOUBT |  | caption only |  | legend classes -0.08..-0.02, -0.01..-0.01 (6x), 0.00..0.00 (8x), 0.00..0.03 m | Legend bins rounded to 2 decimals -> duplicate labels; range approx -8 cm..+3 cm; no georeference, dates, or scale. Not usable quantitatively.",,,,VKM-SRC-008,5,Рис. 4 legend,EV-VN-S008-0013,visual_check,FACT,DESCRIPTIVE,NON_VKM,district,VISUAL_READ,EXACT,HIGH,LOW, | keyword sweep hit
CDE-0119,OTHER,,,,datum,"insar_gcp_count |  | 19 | 19 | points |  |  | GCPs for orbital refinement/re-flattening, outside large displacements and pronounced relief; geodetic coordinates NOT determined",,,,VKM-SRC-009,4,§6 Создание файла опорных точек,EV-VN-S009-0022,parameter,ANALOGUE,DESIGN_VALUE,OTHER_POTASH_SITE,deposit,TEXT_LAYER,EXACT,HIGH,LOW,"Reference/datum of displacements = assumed-stable GCP areas, not tied to geodetic benchmarks — important for comparing InSAR with levelling (datum mismatch). | keyword sweep hit"
CDE-0120,STATE_OR_PROJECTED_CRS_MENTION;GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,utm; wgs; система координат,"insar_output_grid |  | pixel 10 м (4x multilook); interpolation window 10; coherence threshold 0,1; UTM WGS84 Zone 35 North | 10 | м |  |  | geocoded vertical displacement map (Fig.9)",,,,VKM-SRC-009,4,§8 output parameters,EV-VN-S009-0025,parameter,ANALOGUE,DESIGN_VALUE,OTHER_POTASH_SITE,deposit,OCR_VISUALLY_CONFIRMED,FUZZY_82,HIGH,LOW, | keyword sweep hit
CDE-0121,STATE_OR_PROJECTED_CRS_MENTION;GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,utm; wgs,InSAR | vertical displacement (13-day X-band DInSAR) | 2011-09-23..2011-10-06 | not given here | UTM WGS84 35N | Starobin | -9 cm (subsidence) .. +4 cm (uplift); concentric dark-violet troughs correspond as a rule to longwall faces (забой лавы) worked during the acquisition period; green = stable; red = uplift,,,,VKM-SRC-009,5,Рис. 9 description; range,EV-VN-S009-0027,monitoring_observation,ANALOGUE,MEASURED,OTHER_POTASH_SITE,deposit,TEXT_LAYER,EXACT,HIGH,LOW,Conflicts with p8 statement '-8.7 .. +3.2 cm'; see conflict_note. | keyword sweep hit
CDE-0122,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,absolute height,"InSAR DEM generation (reference DEM for DInSAR) |  | MASTER 2011-09-19 | SLAVE 2011-10-06 | topographic phase dominates for B_perp=627 m | GCP refinement; accuracy 1.44 m at 6 GPS points | Fig.4 read visually: Import -> Baseline -> Interferogram Generation-Without DEM -> Interferogram Flattening -> Goldstein filter + coherence -> Phase Unwrapping -> GCP file + Refinement and Re-flattening -> Phase to absolute heights (m), DEM output (Phase to Displacement Conversion and Geocoding tool). Fig.3 DEM at 10 m resolution (3D perspective, no legend).",,,,VKM-SRC-009,5,Рис. 4 Технология построения ЦМР,EV-VN-S009-0030,subsidence_method,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,deposit,VISUAL_READ,EXACT,HIGH,LOW, | keyword sweep hit
CDE-0123,HEIGHT_SYSTEM,,,,height system,"GNSS | heights (m) at two epochs and vertical displacement (m); InSAR vertical displacement at same points | 650 | 661 | 662 | 663 | 663a | GPS 23-09-2011 and 27-10-2011 (35 days); InSAR 23-09-2011 and 06-10-2011 (13 days) | not stated | height system not stated (heights ~146.8–148.0 m) | Starobin | 650: H1 148,047, H2 148,047, dGPS 0,000, dInSAR –0,002; 661: 147,604, 147,547, –0,057, –0,022; 662: 147,483, 147,425, –0,058, –0,026; 663: 147,596, 147,535, –0,061, –0,028; 663a: 146,931, 146,848, –0,083, –0,032 (m)",система/датум высот не указаны,,,VKM-SRC-009,7,Таблица 2 «Сравнение результатов полевых данных и результатов обработки радиолок,EV-VN-S009-0033,monitoring_observation,ANALOGUE,MEASURED,OTHER_POTASH_SITE,benchmark,OCR_VISUALLY_CONFIRMED,EXACT,HIGH,LOW,Table visually confirmed at 250 dpi. Temporal supports differ (35 vs 13 d); InSAR values computed with ×cosθ (see formula record); comparison is not a validation of accuracy. | keyword sweep hit
CDE-0124,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,absolute height; height system,Таблица 2 | OK_CONFIRMED | EV-MON-0127 (GPS 0 - -83 mm; InSAR -2 - -32 mm) | identical |  | all 20 numbers match text layer; heights to mm | confirmed; existing digest lacked the absolute heights (height system unstated) | EV-MON-0127,система/датум высот не указаны,,,VKM-SRC-009,7,Таблица 2,EV-VN-S009-0034,visual_check,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,benchmark,VISUAL_READ,EXACT,HIGH,LOW, | keyword sweep hit
CDE-0125,INSAR_GEOMETRY,,,,datum,"InSAR vs GPS discrepancy explanation | Authors attribute GPS–InSAR differences solely to different observation periods (35 vs 13 d, common start 23.09.2011); Fig.12 profile along line 650–663a: InSAR profile (13 d) vs GPS (35 d) with linear interpolation between points showing distortion; Fig.13: 4 per-point plots (661, 662, 663, 663a) of displacement vs day; authors claim 'positive correlation' (no coefficient). They also argue ground data are only at points and interpolation distorts the picture.",,,,VKM-SRC-009,7,"Сравнение GPS vs InSAR; Рис. 12, Рис. 13",EV-VN-S009-0035,claim,ANALOGUE,INTERPRETATION,OTHER_POTASH_SITE,survey_line,TEXT_LAYER,FUZZY_65,MEDIUM,LOW,"Alternative error sources not discussed: LOS projection (×cosθ), unwrapping, atmospheric delay, reference (GCP) datum, X-band decorrelation. Useful as a cautionary analogue for InSAR-levelling comparison design (need matched epochs). | keyword sweep hit"
CDE-0126,HEIGHT_SYSTEM,MAP_ONLY,DEPTH_BELOW_SURFACE/COLLAR,,height system,"Depths of the worked Starobin seams, mining system details (longwall vs room-and-pillar) under each trough, look/incidence angle value, height system of GPS heights, GPS precision — none printed. Are the 150–300 m / ≤9 cm per 13 d troughs representative for multi-seam room-and-pillar VKM (SKRU-1)? | Analogue transfer to SKRU-1 requires matching mining system and depth; without them the Starobin numbers are only qualitative evidence that InSAR can resolve short-term potash-mine troughs.",,,,VKM-SRC-009,9,whole paper,EV-VN-S009-0047,open_question,UNKNOWN,DESCRIPTIVE,OTHER_POTASH_SITE,deposit,TEXT_LAYER,EXACT,HIGH,LOW, | keyword sweep hit
CDE-0127,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,абсолютными отметк,"elevation |  | от +108 м до +120 м | 108 | 120 | м (абс.) |  | ground surface, low accumulative plain | +108 m = water edge of the Kama reservoir",,,,VKM-SRC-011,6,§1.1; рис. 1.3,EV-VN-S011-0030,parameter,FACT,DESCRIPTIVE,VKM_REGIONAL,deposit,TEXT_LAYER,EXACT,HIGH,MEDIUM, | keyword sweep hit
CDE-0128,ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,абсолютные отметк,"elevation |  | +120…+250 м; max +273 м | 120 | 273 | м (абс.) |  | ground surface, elevated denudation plain (E and SE of deposit) | max at Usolka–Bygel–Legchim interfluve 1.7 km E of Chashkintsy",,,,VKM-SRC-011,6,§1.1; рис. 1.3,EV-VN-S011-0031,parameter,FACT,DESCRIPTIVE,VKM_REGIONAL,deposit,TEXT_LAYER,EXACT,HIGH,MEDIUM, | keyword sweep hit
CDE-0129,GEOREFERENCING;MAP_SCALE_ORIENTATION,,,,georef; scale bar,"deposit_outline_maps | ВКМС contour (salt lens) and potash deposit contour | Perm Krai | Fig.1.1: Perm Krai map, scale bar 0–30–60–90 km, salt deposit hatched along Kama between Cherdyn and Berezniki. Fig.1.2: deposit map, scale 0–9.5–19 km, Cherdyn (N) to Tabory (S); legend 1 = hatched (salt stratum area), 2 = brown fill (potash deposit area) — legend not explained in caption; several potash-free sublatitudinal strips visible N of Solikamsk and between Solikamsk and Berezniki, and elongated potash-free lenses along the western margin (Kama valley). | see parameters 206×56 km; 140×41 km",,,,VKM-SRC-011,6,"рис. 1.1, 1.2",EV-VN-S011-0037,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,deposit,VISUAL_READ,NOT_FOUND,HIGH,MEDIUM,Could be georeferenced (towns as control points) for a deposit outline in 3D world; low-res raster. | keyword sweep hit
CDE-0130,GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,graticule,"tectonic_elements | Предуральский краевой прогиб: Колвинская седловина (КС), Соликамская впадина (СолВ), Косьвинско-Чусовская седловина (КЧС), Сылвенская впадина (СылВ); Восточно-Европейская платформа (W), складчатый Урал (E) | Pre-Ural foredeep | Fig.1.4 map with graticule 56°–58° E, 59°–60° N; scale 0–15–30 km; section line I–I crosses the depression W–E a little north of Solikamsk | ",,,,VKM-SRC-011,7,рис. 1.4,EV-VN-S011-0074,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,district,VISUAL_READ,EXACT,HIGH,LOW-MEDIUM, | keyword sweep hit
CDE-0131,GEOREFERENCING;MAP_SCALE_ORIENTATION,MAP_ONLY,,,georef; scale bar,Рис. 1.13 borehole labels/symbols | VISUAL_NOT_CHECKABLE |  | caption only |  | 38 salt-exploration labels + 12 oil-well labels read at 300 dpi; many unlabelled dots; underlined labels unexplained; stratoisohypses of МГ roof labelled -120…-360 m; scale bar 0–4 km; no coordinate grid | labels read; positions not georeferenceable (no grid),координатная сетка/координаты отсутствуют,,,VKM-SRC-011,11,рис. 1.13,EV-VN-S011-0212,visual_check,FACT,DESCRIPTIVE,VKM_REGIONAL,deposit,VISUAL_READ,EXACT,HIGH,MEDIUM, | keyword sweep hit
CDE-0132,OTHER,,,,datum,"МГ (кровля) | юго-западная часть ВКМС, район Камского прогиба | -120, -160, -200, -240, -280, -320, -360 | contour map, not point picks; values as printed without datum statement",,,,VKM-SRC-011,11,рис. 1.13 (изолинии),EV-VN-S011-0213,horizon_pick,FACT,INTERPRETATION,VKM_REGIONAL,district,VISUAL_READ,EXACT,MEDIUM,LOW-MEDIUM, | keyword sweep hit
CDE-0133,MAP_SCALE_ORIENTATION,,,,scale bar,"fold (trough axis) / brachyanticline | Ось Камского прогиба; Белопашнинская брахиантиклиналь | ВКМС, юго-западная часть | fig.1.13, SW part of deposit; Kama trough axis drawn as dashed line N–S | scale bar 0–4 km on fig.1.13",,,,VKM-SRC-011,11,§1.2; рис. 1.13,EV-VN-S011-0214,spatial_entity,FACT,DESCRIPTIVE,VKM_REGIONAL,district,TEXT_LAYER,NOT_FOUND,HIGH,LOW-MEDIUM, | keyword sweep hit
CDE-0134,OTHER,,ABSOLUTE_UNSPECIFIED,,datum,"Маркирующая глина | МГ | верхняя пачка ПдКС | средняя пачка ПдКС (угловое несогласие) | 0,8–1,4 | глина | most reliable marker horizon of the salt stratum; used as datum for structural maps (fig.1.13 stratoisohypses)",,,,VKM-SRC-011,12,§1.2 МГ,EV-VN-S011-0218,stratigraphic_unit,FACT,DESCRIPTIVE,VKM_REGIONAL,geological_element,TEXT_LAYER,EXACT,HIGH,LOW-MEDIUM, | keyword sweep hit
CDE-0135,MAP_SCALE_ORIENTATION,,,,scale bar,"sample site (mine) | рудник БКПРУ-1 — образец «книжечки» | ВКМС, Березники | underground working, exact location not given | 1 cm scale bar",,,,VKM-SRC-011,12,рис. 1.15,EV-VN-S011-0223,spatial_entity,FACT,FIELD_OBSERVATION,BKPRU1,mine,VISUAL_READ,EXACT,HIGH,LOW-MEDIUM, | keyword sweep hit
