row_id,category,variable,variable_as_recorded,symbol,material_lithology,unit_seam,value_as_printed,value_point,value_min,value_max,unit_as_printed,multi_value,test_method,n_samples,conditions,scale,scale_prev_release,site_scope,site_as_printed,source_id,pdf_page,printed_page,locator,vn_ids,prev_parameter_ids,prev_evidence_ids,origin,extraction_method,visual_confirmation,quote_check,status,evidence_type,original_or_cited,confidence,transfer_status_SKRU1,status_if_used_for_SKRU1,law_id,notes
MR-MECH-0188,modulus,deformation_modulus,deformation_modulus,Dпр,сильвинит,KR3,"0,93",0.93,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0223,EV-RMR-0223,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0189,modulus,youngs_modulus,youngs_modulus,E,сильвинит,KR3,"13,2",13.2,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0224,EV-RMR-0224,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0190,modulus,damage_softening,damage_softening,M,сильвинит,KR3,"0,34",0.34,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0225,EV-RMR-0225,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0191,modulus,deformation_modulus,deformation_modulus,Dпр,каменная соль,PDKS,"0,83",0.83,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0230,EV-RMR-0230,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0192,modulus,youngs_modulus,youngs_modulus,E,каменная соль,PDKS,"10,01",10.01,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0231,EV-RMR-0231,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0193,modulus,damage_softening,damage_softening,M,каменная соль,PDKS,"0,41",0.41,,,ГПа,,uniaxial_compression,,"лабораторные испытания керна, метод одноосного сжатия (гл.2.9), усреднено по пласту/междупластью",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,60,60,p.60; printed 60; Табл. Таблица 2.3; Глава 2.10,EV-VN-S025-0305,PAR-RMR-0232,EV-RMR-0232,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0305 OK_CONFIRMED (Табл. 2.3 (26 layers x 7 properties)),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Пулированное среднее по рудникам ОАО «Сильвинит» (СКРУ-1, СКРУ-2, СКРУ-3, объединение до 2011 г.) — не привязано к конкретному руднику => VKM_REGIONAL, не SITE_SPECIFIC для СКРУ-1. n/sd не приведены в табл. 2.3 (см. текстовый абзац на этой же странице: разброс по карналлитовым породам 70-90% упомянут только текстом, не в таблице). || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0194,modulus,youngs_modulus_unloading; post_peak_drop_modulus,youngs_modulus_unloading; post_peak_drop_modulus,E; M,"сильвиниты, каменная соль, карналлит",,"E 1,0–38,0 ГПа (>30x), mean 13,8 ГПа (sylvinites & rock salt); M mean 0,35 (sylvinites), 0,43 (rock salt), 0,6 ГПа (carnallite); CV ~50%",,1.0,38.0,ГПа,YES,unknown,,E from unloading branch; lab,LAB,,VKM_REGIONAL,seam: ,VKM-SRC-025,61,61,§2.10 p.61,EV-VN-S025-0312,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),EXACT,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,E (unloading) ~13.8 GPa vs deformation moduli D ~1-2.3 GPa: an order of magnitude difference - choice of modulus for massif model is a MODEL_CHOICE.
MR-MECH-0195,modulus,deformation_modulus,deformation_modulus,Dпр,карналлит,K,"0,4",0.4,,,ГПа,,in_situ,,"лабораторные испытания керна разведочных скважин, метод одноосного сжатия (гл.2.9) | depth 227.5–262.0",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,62,62,p.62; printed 62; Табл. Таблица 2.4; Глава 2.10,EV-VN-S025-0318,PAR-RMR-0238,EV-RMR-0238,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0318 OK_CONFIRMED (Табл. 2.4 and Табл. 2.5),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 2.4 не привязана к конкретному руднику (керн разведочных скважин по месторождению) => VKM_REGIONAL. Диапазон глубины отбора 227,5-262,0 м может отражать разброс по нескольким скважинам на площади месторождения, не глубину конкретного борта; для пластов Г и В верхняя граница диапазона (389,5 и 398,3 м) заметно больше, чем у вышележащих пластов Е/Д (~286-289 м) — не исключена опечатка в первои || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0196,modulus,deformation_modulus,deformation_modulus,Dу,карналлит,K,"0,68",0.68,,,ГПа,,in_situ,,"лабораторные испытания керна разведочных скважин, метод одноосного сжатия (гл.2.9) | depth 227.5–262.0",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,62,62,p.62; printed 62; Табл. Таблица 2.4; Глава 2.10,EV-VN-S025-0318,PAR-RMR-0239,EV-RMR-0239,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0318 OK_CONFIRMED (Табл. 2.4 and Табл. 2.5),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 2.4 не привязана к конкретному руднику (керн разведочных скважин по месторождению) => VKM_REGIONAL. Диапазон глубины отбора 227,5-262,0 м может отражать разброс по нескольким скважинам на площади месторождения, не глубину конкретного борта; для пластов Г и В верхняя граница диапазона (389,5 и 398,3 м) заметно больше, чем у вышележащих пластов Е/Д (~286-289 м) — не исключена опечатка в первои || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0197,modulus,youngs_modulus,youngs_modulus,E,карналлит,K,"3,05",3.05,,,ГПа,,in_situ,,"лабораторные испытания керна разведочных скважин, метод одноосного сжатия (гл.2.9) | depth 227.5–262.0",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,62,62,p.62; printed 62; Табл. Таблица 2.4; Глава 2.10,EV-VN-S025-0318,PAR-RMR-0240,EV-RMR-0240,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0318 OK_CONFIRMED (Табл. 2.4 and Табл. 2.5),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 2.4 не привязана к конкретному руднику (керн разведочных скважин по месторождению) => VKM_REGIONAL. Диапазон глубины отбора 227,5-262,0 м может отражать разброс по нескольким скважинам на площади месторождения, не глубину конкретного борта; для пластов Г и В верхняя граница диапазона (389,5 и 398,3 м) заметно больше, чем у вышележащих пластов Е/Д (~286-289 м) — не исключена опечатка в первои || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0198,modulus,damage_softening,damage_softening,M,карналлит,K,"0,76",0.76,,,ГПа,,in_situ,,"лабораторные испытания керна разведочных скважин, метод одноосного сжатия (гл.2.9) | depth 227.5–262.0",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,62,62,p.62; printed 62; Табл. Таблица 2.4; Глава 2.10,EV-VN-S025-0318,PAR-RMR-0241,EV-RMR-0241,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0318 OK_CONFIRMED (Табл. 2.4 and Табл. 2.5),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 2.4 не привязана к конкретному руднику (керн разведочных скважин по месторождению) => VKM_REGIONAL. Диапазон глубины отбора 227,5-262,0 м может отражать разброс по нескольким скважинам на площади месторождения, не глубину конкретного борта; для пластов Г и В верхняя граница диапазона (389,5 и 398,3 м) заметно больше, чем у вышележащих пластов Е/Д (~286-289 м) — не исключена опечатка в первои || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0199,modulus,deformation_modulus,deformation_modulus,Dпр,карналлит,I,"0,52",0.52,,,ГПа,,in_situ,,"лабораторные испытания керна разведочных скважин, метод одноосного сжатия (гл.2.9) | depth 249.2–270.0",LAB,LAB,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-025,62,62,p.62; printed 62; Табл. Таблица 2.4; Глава 2.10,EV-VN-S025-0318,PAR-RMR-0246,EV-RMR-0246,PREV+SWEEP_VISUAL_CHECK,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S025-0318 OK_CONFIRMED (Табл. 2.4 and Табл. 2.5),VERIFIED_QUOTE,FACT,MEASURED,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"limitations(v1): Табл. 2.4 не привязана к конкретному руднику (керн разведочных скважин по месторождению) => VKM_REGIONAL. Диапазон глубины отбора 249,2-270,0 м может отражать разброс по нескольким скважинам на площади месторождения, не глубину конкретного борта; для пластов Г и В верхняя граница диапазона (389,5 и 398,3 м) заметно больше, чем у вышележащих пластов Е/Д (~286-289 м) — не исключена опечатка в первои || v1 locator_verification=VERIFIED_QUOTE"
