scenario_id,latent_world_id,dynamic_mechanism,experiment_role,observation_condition,missingness_mechanism,measurement_error_mechanism,base_seed,latent_seed,generator_seed,numeric_constraint_id,empirical_profile,empirical_period,nominal_interval_years,readable_min_magnitude_mm,reference_upper_mm,reference_floor_mm,structural_shape,temporal_parameters_json,process_motivation,observation_modality,pseudo_transition,numeric_scale_constrained,temporal_law_empirically_identified
V2-W041-O1,V2-W041,temporary_acceleration,development,ordinary_independent,independent,ordinary_noise,104729,3381788362,2931533467,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3346811394243969,""events"":[[0.22536654377479556,0.03438353398690995,0.45]],""onset"":0.6381802591707556,""power"":2.2141994612424245,""steepness"":7.166253260603845,""tau"":0.2899861347505671}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W041-O2,V2-W041,temporary_acceleration,development,long_gap_gross,long_gap,gross_error,104729,3381788362,1348351881,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3346811394243969,""events"":[[0.22536654377479556,0.03438353398690995,0.45]],""onset"":0.6381802591707556,""power"":2.2141994612424245,""steepness"":7.166253260603845,""tau"":0.2899861347505671}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W041-O3,V2-W041,temporary_acceleration,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,3381788362,3830581107,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3346811394243969,""events"":[[0.22536654377479556,0.03438353398690995,0.45]],""onset"":0.6381802591707556,""power"":2.2141994612424245,""steepness"":7.166253260603845,""tau"":0.2899861347505671}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W041-O4,V2-W041,temporary_acceleration,development,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,3381788362,3165591662,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3346811394243969,""events"":[[0.22536654377479556,0.03438353398690995,0.45]],""onset"":0.6381802591707556,""power"":2.2141994612424245,""steepness"":7.166253260603845,""tau"":0.2899861347505671}",finite_episode_negative_acceleration_recovery_stress,synthetic_reflector_contamination,False,True,False
V2-W041-O5,V2-W041,temporary_acceleration,development,state_dependent_ordinary,state_dependent,ordinary_noise,104729,3381788362,1029292286,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,5,2011-2016,5,111.200000000,311.800000000,111.200000000,two_lobes,"{""base"":0.3346811394243969,""events"":[[0.22536654377479556,0.03438353398690995,0.45]],""onset"":0.6381802591707556,""power"":2.2141994612424245,""steepness"":7.166253260603845,""tau"":0.2899861347505671}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W042-O1,V2-W042,temporary_acceleration,development,ordinary_independent,independent,ordinary_noise,104729,1951691492,4011033008,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.4176905250628199,""events"":[[0.27940246854369966,0.042262594695891324,0.45]],""onset"":0.32943775616180504,""power"":1.5682785542677036,""steepness"":7.660529348803369,""tau"":0.3907993416801611}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W042-O2,V2-W042,temporary_acceleration,development,long_gap_gross,long_gap,gross_error,104729,1951691492,1591099124,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.4176905250628199,""events"":[[0.27940246854369966,0.042262594695891324,0.45]],""onset"":0.32943775616180504,""power"":1.5682785542677036,""steepness"":7.660529348803369,""tau"":0.3907993416801611}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W042-O3,V2-W042,temporary_acceleration,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,1951691492,2566341583,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.4176905250628199,""events"":[[0.27940246854369966,0.042262594695891324,0.45]],""onset"":0.32943775616180504,""power"":1.5682785542677036,""steepness"":7.660529348803369,""tau"":0.3907993416801611}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W042-O4,V2-W042,temporary_acceleration,development,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,1951691492,1750103311,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.4176905250628199,""events"":[[0.27940246854369966,0.042262594695891324,0.45]],""onset"":0.32943775616180504,""power"":1.5682785542677036,""steepness"":7.660529348803369,""tau"":0.3907993416801611}",finite_episode_negative_acceleration_recovery_stress,synthetic_reflector_contamination,False,True,False
V2-W042-O5,V2-W042,temporary_acceleration,development,state_dependent_ordinary,state_dependent,ordinary_noise,104729,1951691492,1854413597,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,5,2015-2016,1,12.600000000,59.000000000,12.600000000,two_lobes,"{""base"":0.4176905250628199,""events"":[[0.27940246854369966,0.042262594695891324,0.45]],""onset"":0.32943775616180504,""power"":1.5682785542677036,""steepness"":7.660529348803369,""tau"":0.3907993416801611}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W043-O1,V2-W043,temporary_acceleration,development,ordinary_independent,independent,ordinary_noise,104729,1357196420,2313720614,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.3763040713071345,""events"":[[0.2328105908955159,0.07601388137793287,0.45]],""onset"":0.4660321283943215,""power"":2.2459743709060147,""steepness"":8.074458922865027,""tau"":0.4687686575122118}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W043-O2,V2-W043,temporary_acceleration,development,long_gap_gross,long_gap,gross_error,104729,1357196420,2695917536,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.3763040713071345,""events"":[[0.2328105908955159,0.07601388137793287,0.45]],""onset"":0.4660321283943215,""power"":2.2459743709060147,""steepness"":8.074458922865027,""tau"":0.4687686575122118}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W043-O3,V2-W043,temporary_acceleration,development,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,1357196420,3446673235,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.3763040713071345,""events"":[[0.2328105908955159,0.07601388137793287,0.45]],""onset"":0.4660321283943215,""power"":2.2459743709060147,""steepness"":8.074458922865027,""tau"":0.4687686575122118}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W043-O4,V2-W043,temporary_acceleration,development,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,1357196420,3027681971,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.3763040713071345,""events"":[[0.2328105908955159,0.07601388137793287,0.45]],""onset"":0.4660321283943215,""power"":2.2459743709060147,""steepness"":8.074458922865027,""tau"":0.4687686575122118}",finite_episode_negative_acceleration_recovery_stress,synthetic_reflector_contamination,False,True,False
V2-W043-O5,V2-W043,temporary_acceleration,development,state_dependent_ordinary,state_dependent,ordinary_noise,104729,1357196420,624751930,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,6,2015-2016,1,0.000000000,49.100000000,0.000000000,localized_bowl,"{""base"":0.3763040713071345,""events"":[[0.2328105908955159,0.07601388137793287,0.45]],""onset"":0.4660321283943215,""power"":2.2459743709060147,""steepness"":8.074458922865027,""tau"":0.4687686575122118}",finite_episode_negative_acceleration_recovery_stress,synthetic_leveling_proxy,False,True,False
V2-W044-O1,V2-W044,reactivation,heldout_mechanism,ordinary_independent,independent,ordinary_noise,104729,368807740,1379112416,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.20288708414383624,""events"":[[0.226341109211805,0.05479147881783709,0.45],[0.6874184942973295,0.07122892246318821,0.4]],""onset"":0.3724662523315065,""power"":2.056391391884527,""steepness"":6.666582229190077,""tau"":0.18337281970270175}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W044-O2,V2-W044,reactivation,heldout_mechanism,long_gap_gross,long_gap,gross_error,104729,368807740,4001990892,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.20288708414383624,""events"":[[0.226341109211805,0.05479147881783709,0.45],[0.6874184942973295,0.07122892246318821,0.4]],""onset"":0.3724662523315065,""power"":2.056391391884527,""steepness"":6.666582229190077,""tau"":0.18337281970270175}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W044-O3,V2-W044,reactivation,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,368807740,151540696,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.20288708414383624,""events"":[[0.226341109211805,0.05479147881783709,0.45],[0.6874184942973295,0.07122892246318821,0.4]],""onset"":0.3724662523315065,""power"":2.056391391884527,""steepness"":6.666582229190077,""tau"":0.18337281970270175}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W044-O4,V2-W044,reactivation,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,368807740,895860868,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.20288708414383624,""events"":[[0.226341109211805,0.05479147881783709,0.45],[0.6874184942973295,0.07122892246318821,0.4]],""onset"":0.3724662523315065,""power"":2.056391391884527,""steepness"":6.666582229190077,""tau"":0.18337281970270175}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_reflector_contamination,False,True,False
V2-W044-O5,V2-W044,reactivation,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,104729,368807740,3669990562,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1,2011-2016,5,76.400000000,364.300000000,0.000000000,monotone_gradient,"{""base"":0.20288708414383624,""events"":[[0.226341109211805,0.05479147881783709,0.45],[0.6874184942973295,0.07122892246318821,0.4]],""onset"":0.3724662523315065,""power"":2.056391391884527,""steepness"":6.666582229190077,""tau"":0.18337281970270175}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W045-O1,V2-W045,reactivation,heldout_mechanism,ordinary_independent,independent,ordinary_noise,104729,3232686526,3334890306,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.4721103227613665,""events"":[[0.236228600429074,0.07586688011088981,0.45],[0.7479148155085672,0.09862694414415675,0.4]],""onset"":0.5713365565446473,""power"":2.8032025500146265,""steepness"":6.00268716151075,""tau"":0.41039405516893085}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W045-O2,V2-W045,reactivation,heldout_mechanism,long_gap_gross,long_gap,gross_error,104729,3232686526,257652664,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.4721103227613665,""events"":[[0.236228600429074,0.07586688011088981,0.45],[0.7479148155085672,0.09862694414415675,0.4]],""onset"":0.5713365565446473,""power"":2.8032025500146265,""steepness"":6.00268716151075,""tau"":0.41039405516893085}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W045-O3,V2-W045,reactivation,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,3232686526,104874962,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.4721103227613665,""events"":[[0.236228600429074,0.07586688011088981,0.45],[0.7479148155085672,0.09862694414415675,0.4]],""onset"":0.5713365565446473,""power"":2.8032025500146265,""steepness"":6.00268716151075,""tau"":0.41039405516893085}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W045-O4,V2-W045,reactivation,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,3232686526,1646628296,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.4721103227613665,""events"":[[0.236228600429074,0.07586688011088981,0.45],[0.7479148155085672,0.09862694414415675,0.4]],""onset"":0.5713365565446473,""power"":2.8032025500146265,""steepness"":6.00268716151075,""tau"":0.41039405516893085}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_reflector_contamination,False,True,False
V2-W045-O5,V2-W045,reactivation,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,104729,3232686526,174924159,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,1,2015-2016,1,0.000000000,73.500000000,0.000000000,monotone_gradient,"{""base"":0.4721103227613665,""events"":[[0.236228600429074,0.07586688011088981,0.45],[0.7479148155085672,0.09862694414415675,0.4]],""onset"":0.5713365565446473,""power"":2.8032025500146265,""steepness"":6.00268716151075,""tau"":0.41039405516893085}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W046-O1,V2-W046,reactivation,heldout_mechanism,ordinary_independent,independent,ordinary_noise,104729,434102518,1187900810,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.49368604457914633,""events"":[[0.34621356020914906,0.03938307065034942,0.45],[0.672145900975974,0.051197991845454247,0.4]],""onset"":0.5850304328291752,""power"":2.9000340971326395,""steepness"":11.199956238088586,""tau"":0.188038510968302}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W046-O2,V2-W046,reactivation,heldout_mechanism,long_gap_gross,long_gap,gross_error,104729,434102518,3358871961,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.49368604457914633,""events"":[[0.34621356020914906,0.03938307065034942,0.45],[0.672145900975974,0.051197991845454247,0.4]],""onset"":0.5850304328291752,""power"":2.9000340971326395,""steepness"":11.199956238088586,""tau"":0.188038510968302}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W046-O3,V2-W046,reactivation,heldout_mechanism,campaign_failure_systematic,planned_campaign_failure,systematic_shift,104729,434102518,3077907000,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.49368604457914633,""events"":[[0.34621356020914906,0.03938307065034942,0.45],[0.672145900975974,0.051197991845454247,0.4]],""onset"":0.5850304328291752,""power"":2.9000340971326395,""steepness"":11.199956238088586,""tau"":0.188038510968302}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W046-O4,V2-W046,reactivation,heldout_mechanism,reflector_seasonal,seasonal_reflector,thermal_reflector,104729,434102518,1945029768,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.49368604457914633,""events"":[[0.34621356020914906,0.03938307065034942,0.45],[0.672145900975974,0.051197991845454247,0.4]],""onset"":0.5850304328291752,""power"":2.9000340971326395,""steepness"":11.199956238088586,""tau"":0.188038510968302}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_reflector_contamination,False,True,False
V2-W046-O5,V2-W046,reactivation,heldout_mechanism,state_dependent_ordinary,state_dependent,ordinary_noise,104729,434102518,780756032,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,17,2011-2016,5,68.900000000,177.600000000,0.000000000,broad_bowl,"{""base"":0.49368604457914633,""events"":[[0.34621356020914906,0.03938307065034942,0.45],[0.672145900975974,0.051197991845454247,0.4]],""onset"":0.5850304328291752,""power"":2.9000340971326395,""steepness"":11.199956238088586,""tau"":0.188038510968302}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
V2-W047-O1,V2-W047,reactivation,heldout_mechanism,ordinary_independent,independent,ordinary_noise,104729,3671530025,3451733345,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,17,2015-2016,1,11.000000000,28.100000000,11.000000000,broad_bowl,"{""base"":0.4801902069026394,""events"":[[0.2377937862240313,0.0433632969260044,0.45],[0.6474056499760317,0.05637228600380572,0.4]],""onset"":0.5962335709667224,""power"":1.8013743005987553,""steepness"":8.859316357093922,""tau"":0.42910393718220785}",two_separated_episodes_transfer_stress_no_observed_SKRU1_trajectory,synthetic_leveling_proxy,False,True,False
