sample_id,point_id,profile_id,zone_id,current_campaign_id,current_date,target_campaign_id,target_date,history_length_raw,history_length_used,max_sequence_length,padding_count,truncated,observation_ids_json,observation_dates_json,delta_t_days_json,padding_mask_json,missing_campaign_mask_json,missing_campaign_counts_json,actual_history_end_date,future_observation_count,target_observation_present,past_only_proof,sequence_sha256,fold_provenance_relation,outer_assignment_source,inner_assignment_source,held_group_metadata_only
P-V02-W004::C007::C008,P-V02-W004,P-V02,GEO_NW,C007,2019-11-05,C008,2020-04-21,5,5,16,11,False,"[""P-V02-W004::C001"",""P-V02-W004::C003"",""P-V02-W004::C005"",""P-V02-W004::C006"",""P-V02-W004::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05""]","[0,154,210,105,70]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",2019-11-05,0,False,True,c80ff94a9fa1ae4a96bb7e6c6e2634f988da41aaab5e0ddae2927b1a5177060f,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V02-W005::C007::C008,P-V02-W005,P-V02,GEO_NW,C007,2019-11-05,C008,2020-04-21,5,5,16,11,False,"[""P-V02-W005::C001"",""P-V02-W005::C003"",""P-V02-W005::C005"",""P-V02-W005::C006"",""P-V02-W005::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05""]","[0,154,210,105,70]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",2019-11-05,0,False,True,847e953e10044da3dfce3380cddc2b0b48f827e2868554ed13e13216fdda0586,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V02-W006::C007::C008,P-V02-W006,P-V02,GEO_NW,C007,2019-11-05,C008,2020-04-21,5,5,16,11,False,"[""P-V02-W006::C001"",""P-V02-W006::C003"",""P-V02-W006::C005"",""P-V02-W006::C006"",""P-V02-W006::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05""]","[0,154,210,105,70]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",2019-11-05,0,False,True,0ea025420e433f93d5b16c803ebd9f1089b2a26ed1529cce7763a16d64f183fa,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V02-W007::C007::C008,P-V02-W007,P-V02,GEO_NW,C007,2019-11-05,C008,2020-04-21,5,5,16,11,False,"[""P-V02-W007::C001"",""P-V02-W007::C003"",""P-V02-W007::C005"",""P-V02-W007::C006"",""P-V02-W007::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-08-27"",""2019-11-05""]","[0,154,210,105,70]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0]",2019-11-05,0,False,True,82ab838db77db5169c4c557f36c46c55d436dbc58647fbca388d06efc65cfab7,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W001::C007::C008,P-V03-W001,P-V03,GEO_SW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W001::C001"",""P-V03-W001::C003"",""P-V03-W001::C005"",""P-V03-W001::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,9e5a66d97618c4c1b8c634b9194914f757855ba5055b9fafd20e0bf312aaf04a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W002::C007::C008,P-V03-W002,P-V03,GEO_SW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W002::C001"",""P-V03-W002::C003"",""P-V03-W002::C005"",""P-V03-W002::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,98895c6a9c7a0912c863f6899de457b86503212d149ab5f09513b0d86494df4e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W003::C007::C008,P-V03-W003,P-V03,GEO_SW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W003::C001"",""P-V03-W003::C003"",""P-V03-W003::C005"",""P-V03-W003::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,7e695ee663c2423ef770bb88be9571d0616cfdac3fcc98558e483c38f20d956c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W004::C007::C008,P-V03-W004,P-V03,GEO_SW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W004::C001"",""P-V03-W004::C003"",""P-V03-W004::C005"",""P-V03-W004::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,a98473c91d4ceb7e57cacf440b85ad1905d144ab58ccee797a5488cb3c19cf39,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W005::C007::C008,P-V03-W005,P-V03,GEO_NW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W005::C001"",""P-V03-W005::C003"",""P-V03-W005::C005"",""P-V03-W005::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,fc9200ad62d42b99e788919162c81b48ee5befc20dd6e5d22c55141ceff4607d,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W006::C007::C008,P-V03-W006,P-V03,GEO_NW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W006::C001"",""P-V03-W006::C003"",""P-V03-W006::C005"",""P-V03-W006::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,ea039c65999cd2574ccfdaa6171cc45f6590704f1e93b4008bc31c962f29875e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V03-W007::C007::C008,P-V03-W007,P-V03,GEO_NW,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V03-W007::C001"",""P-V03-W007::C003"",""P-V03-W007::C005"",""P-V03-W007::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,d4d552ed37108f0135014f8066513a9f67ca80b6f136936eca4ce7c2cb2b3a46,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W001::C007::C008,P-V04-W001,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W001::C001"",""P-V04-W001::C003"",""P-V04-W001::C005"",""P-V04-W001::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,c8206356e224b9decc99924e773af9a65fa365932e825fc77734396a4417a6c8,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W002::C007::C008,P-V04-W002,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W002::C001"",""P-V04-W002::C003"",""P-V04-W002::C005"",""P-V04-W002::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,f14af61f3de2b93e0eaebf589ef129badfbe63a178405e6cb034099c43edb149,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W004::C007::C008,P-V04-W004,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W004::C001"",""P-V04-W004::C003"",""P-V04-W004::C005"",""P-V04-W004::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,d70ecc8b0f4565430bf989e677bcdb1ce071986f764e9ab86623314351ad3841,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W005::C007::C008,P-V04-W005,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W005::C001"",""P-V04-W005::C003"",""P-V04-W005::C005"",""P-V04-W005::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,e24457c9ddbfc27248cb8acc84bf1a42e1f57c43622cce57c0cac9f5e97284a7,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W006::C007::C008,P-V04-W006,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W006::C001"",""P-V04-W006::C003"",""P-V04-W006::C005"",""P-V04-W006::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,c691177a01e52e31c2a8719fcef2accf37350098e224a2c83db5b504124f6cc6,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V04-W007::C007::C008,P-V04-W007,P-V04,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V04-W007::C001"",""P-V04-W007::C003"",""P-V04-W007::C005"",""P-V04-W007::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,07e155b61f9b7895e48207b34a910483e433e0835c3f5b47c5834148a1814c23,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W002::C007::C008,P-V05-W002,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V05-W002::C001"",""P-V05-W002::C003"",""P-V05-W002::C005"",""P-V05-W002::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,d13d2b17aa57ebbb04d7f9280c64018c1bdd4812e445c7c5f5339623693ed900,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W003::C007::C008,P-V05-W003,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,3,3,16,13,False,"[""P-V05-W003::C001"",""P-V05-W003::C005"",""P-V05-W003::C007""]","[""2018-05-15"",""2019-05-14"",""2019-11-05""]","[0,364,175]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1]",2019-11-05,0,False,True,f120413913d5af6fc79c7e6284fab148a0b8ad0596cc967b751cae744025f044,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W004::C007::C008,P-V05-W004,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V05-W004::C001"",""P-V05-W004::C003"",""P-V05-W004::C005"",""P-V05-W004::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,a3dfa7980e6bc3f294f97c4d50f8a6211e5bf5af1f4cf27b76214f6f10bdb1ea,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W005::C007::C008,P-V05-W005,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,3,3,16,13,False,"[""P-V05-W005::C003"",""P-V05-W005::C005"",""P-V05-W005::C007""]","[""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-11-05,0,False,True,12b1db3c0887305c72e914d18a7f812fd1d2dcebf45757dc41220e1784d4f062,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W006::C007::C008,P-V05-W006,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V05-W006::C001"",""P-V05-W006::C003"",""P-V05-W006::C005"",""P-V05-W006::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,1a2360eea1d6e4838a42b05caa6a02ca2ae0bdc8174ebbf1de6cabfac21be2de,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V05-W007::C007::C008,P-V05-W007,P-V05,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V05-W007::C001"",""P-V05-W007::C003"",""P-V05-W007::C005"",""P-V05-W007::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,d04f5b7132dfa36854c07cfdfb647ef9c9e1de98c586caf8bbcd5a27f7dba291,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W001::C007::C008,P-V06-W001,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V06-W001::C001"",""P-V06-W001::C003"",""P-V06-W001::C005"",""P-V06-W001::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,7a792f633c51435b1dafbc729ca4025cc1cdfa7e47704258abc54d59372b2646,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W002::C007::C008,P-V06-W002,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,3,3,16,13,False,"[""P-V06-W002::C003"",""P-V06-W002::C005"",""P-V06-W002::C007""]","[""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-11-05,0,False,True,83d8f5e413122f4dbe94ba2c87aa8b0a1213238d654b27a572567bf4146ffa2b,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W004::C007::C008,P-V06-W004,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V06-W004::C001"",""P-V06-W004::C003"",""P-V06-W004::C005"",""P-V06-W004::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,5bb4d0a1c624ba0ed77b0e88e592fa65c8fbbb9e2e7f8fcf53d7f000ba33823e,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W005::C007::C008,P-V06-W005,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V06-W005::C001"",""P-V06-W005::C003"",""P-V06-W005::C005"",""P-V06-W005::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,ca46a45d22eb3a180c43a922b9954025f62e3d886a36dd6aa924681f31be942d,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W006::C007::C008,P-V06-W006,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V06-W006::C001"",""P-V06-W006::C003"",""P-V06-W006::C005"",""P-V06-W006::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,a7f9226274bf8aec47fcd32781da7ef57d8ddb5aa2ef87ddb0fc825262f840e2,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-V06-W007::C007::C008,P-V06-W007,P-V06,GEO_NE,C007,2019-11-05,C008,2020-04-21,4,4,16,12,False,"[""P-V06-W007::C001"",""P-V06-W007::C003"",""P-V06-W007::C005"",""P-V06-W007::C007""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05""]","[0,154,210,175]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]",2019-11-05,0,False,True,a4fac30d93959f011e63fcfa3dc22da527bc077e7df3b52dbc1771878dc96059,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W001::C008::C009,P-D01-W001,P-D01,GEO_SW,C008,2020-04-21,C009,2020-06-02,5,5,16,11,False,"[""P-D01-W001::C001"",""P-D01-W001::C003"",""P-D01-W001::C005"",""P-D01-W001::C007"",""P-D01-W001::C008""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21""]","[0,154,210,175,168]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]",2020-04-21,0,False,True,1932f9288c31575a87d6120e7b4ebbb17baaf3f680ea03e09e2a4f62b036f2e1,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W002::C008::C009,P-D01-W002,P-D01,GEO_SW,C008,2020-04-21,C009,2020-06-02,5,5,16,11,False,"[""P-D01-W002::C001"",""P-D01-W002::C003"",""P-D01-W002::C005"",""P-D01-W002::C007"",""P-D01-W002::C008""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21""]","[0,154,210,175,168]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]",2020-04-21,0,False,True,277e1a6fc7884ed32c58b7e4e1a3439b97c571619d991d928197ffa26967278d,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W005::C008::C009,P-D01-W005,P-D01,GEO_SW,C008,2020-04-21,C009,2020-06-02,5,5,16,11,False,"[""P-D01-W005::C001"",""P-D01-W005::C003"",""P-D01-W005::C005"",""P-D01-W005::C007"",""P-D01-W005::C008""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21""]","[0,154,210,175,168]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]",2020-04-21,0,False,True,0ccbe7ef610b278cb39df3f54f4c9e3d788354eeb37a1c0f7d2e7100ce3615da,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W006::C008::C009,P-D01-W006,P-D01,GEO_SW,C008,2020-04-21,C009,2020-06-02,5,5,16,11,False,"[""P-D01-W006::C001"",""P-D01-W006::C003"",""P-D01-W006::C005"",""P-D01-W006::C007"",""P-D01-W006::C008""]","[""2018-05-15"",""2018-10-16"",""2019-05-14"",""2019-11-05"",""2020-04-21""]","[0,154,210,175,168]","[1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]",2020-04-21,0,False,True,bf42877779af6fb7aab68cc0ea0c2c448b633627d12323f9c3316fc528094f42,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
