acquisition_id,date,insar_point_id,true_vertical_settlement_relative_mm,true_east_displacement_relative_mm,true_LOS_relative_mm,use_class
TSX-2021-12,2021-08-25,PS-00035,13.86069706,0.194701405,-11.09909686,evaluation_only
TSX-2021-13,2021-09-05,PS-00035,14.11479138,0.1982706715,-11.30256552,evaluation_only
TSX-2021-14,2021-09-16,PS-00035,14.36672453,0.20180958,-11.5043036,evaluation_only
TSX-2021-15,2021-09-27,PS-00035,14.61652589,0.2053185431,-11.70433463,evaluation_only
TSX-2021-16,2021-10-08,PS-00035,14.86422443,0.208797968,-11.90268181,evaluation_only
TSX-2020-01,2020-04-28,PS-00036,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00036,0.394251973,0.02565988942,-0.3038740416,evaluation_only
TSX-2020-03,2020-05-20,PS-00036,0.7889077213,0.05134605856,-0.6080592975,evaluation_only
TSX-2020-04,2020-05-31,PS-00036,1.184011835,0.07706140954,-0.9125901356,evaluation_only
TSX-2020-05,2020-06-11,PS-00036,1.579607212,0.1028087345,-1.217499621,evaluation_only
TSX-2020-06,2020-06-22,PS-00036,1.975756707,0.1285921241,-1.522836198,evaluation_only
TSX-2020-07,2020-07-03,PS-00036,2.372560162,0.1544180767,-1.828676823,evaluation_only
TSX-2020-08,2020-07-14,PS-00036,2.770098887,0.1802918844,-2.135084165,evaluation_only
TSX-2020-09,2020-07-25,PS-00036,3.168448319,0.2062184569,-2.442116368,evaluation_only
TSX-2020-10,2020-08-05,PS-00036,3.567680113,0.232202458,-2.749828662,evaluation_only
TSX-2020-11,2020-08-16,PS-00036,3.967899601,0.2582507431,-3.058302231,evaluation_only
TSX-2020-12,2020-08-27,PS-00036,4.369249296,0.2843725878,-3.36764692,evaluation_only
TSX-2020-13,2020-09-07,PS-00036,4.771823463,0.3105741272,-3.677935384,evaluation_only
TSX-2020-14,2020-09-18,PS-00036,5.175761113,0.3368644089,-3.989274768,evaluation_only
TSX-2020-15,2020-09-29,PS-00036,5.581250248,0.363255669,-4.301809975,evaluation_only
TSX-2020-16,2020-10-10,PS-00036,5.988498043,0.3897613915,-4.61570069,evaluation_only
TSX-2020-17,2020-10-21,PS-00036,6.397691192,0.4163937274,-4.931090807,evaluation_only
TSX-2020-18,2020-11-01,PS-00036,6.808932802,0.4431593873,-5.248059798,evaluation_only
TSX-2021-01,2021-04-26,PS-00036,13.95465581,0.9082387651,-10.75570435,evaluation_only
TSX-2021-02,2021-05-07,PS-00036,14.4386026,0.9397364416,-11.12871166,evaluation_only
TSX-2021-03,2021-05-18,PS-00036,14.92847127,0.9716195435,-11.50628332,evaluation_only
TSX-2021-04,2021-05-29,PS-00036,15.42412589,1.003879224,-11.88831456,evaluation_only
TSX-2021-05,2021-06-09,PS-00036,16.96183838,1.103961241,-13.07352337,evaluation_only
TSX-2021-06,2021-06-20,PS-00036,19.54151079,1.271859218,-15.06183423,evaluation_only
TSX-2021-07,2021-07-01,PS-00036,22.12678156,1.440121565,-17.0544601,evaluation_only
TSX-2021-08,2021-07-12,PS-00036,24.7174769,1.608736969,-19.051267,evaluation_only
TSX-2021-09,2021-07-23,PS-00036,27.31328743,1.777685296,-21.0520165,evaluation_only
TSX-2021-10,2021-08-03,PS-00036,29.91387003,1.946944213,-23.05644413,evaluation_only
TSX-2021-11,2021-08-14,PS-00036,32.51898886,2.11649837,-25.0643681,evaluation_only
TSX-2021-12,2021-08-25,PS-00036,35.12851411,2.286339319,-27.07568837,evaluation_only
TSX-2021-13,2021-09-05,PS-00036,37.74208181,2.456443372,-29.0901244,evaluation_only
TSX-2021-14,2021-09-16,PS-00036,40.35943016,2.626793488,-31.10747441,evaluation_only
TSX-2021-15,2021-09-27,PS-00036,42.98039664,2.797379089,-33.12761313,evaluation_only
TSX-2021-16,2021-10-08,PS-00036,45.60477725,2.9681869,-35.15038333,evaluation_only
TSX-2020-01,2020-04-28,PS-00037,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00037,0.3823817733,-0.01390696214,-0.3175276602,evaluation_only
TSX-2020-03,2020-05-20,PS-00037,0.7684722046,-0.02794880562,-0.638134969,evaluation_only
TSX-2020-04,2020-05-31,PS-00037,1.158809261,-0.04214509593,-0.9622686513,evaluation_only
TSX-2020-05,2020-06-11,PS-00037,1.553910867,-0.05651466965,-1.290358789,evaluation_only
TSX-2020-06,2020-06-22,PS-00037,1.954529152,-0.07108488115,-1.623029944,evaluation_only
TSX-2020-07,2020-07-03,PS-00037,2.361850626,-0.08589888308,-1.961267392,evaluation_only
TSX-2020-08,2020-07-14,PS-00037,2.776843879,-0.1009919023,-2.30587544,evaluation_only
TSX-2020-09,2020-07-25,PS-00037,3.200408378,-0.1163966519,-2.657601002,evaluation_only
TSX-2020-10,2020-08-05,PS-00037,3.633398952,-0.1321442213,-3.017153924,evaluation_only
TSX-2020-11,2020-08-16,PS-00037,4.077065919,-0.1482800838,-3.385572462,evaluation_only
TSX-2020-12,2020-08-27,PS-00037,4.533096235,-0.1648655928,-3.764257456,evaluation_only
TSX-2020-13,2020-09-07,PS-00037,5.002609881,-0.1819414812,-4.15413893,evaluation_only
TSX-2020-14,2020-09-18,PS-00037,5.487252377,-0.1995675955,-4.556583315,evaluation_only
TSX-2020-15,2020-09-29,PS-00037,5.989244654,-0.2178247094,-4.97343486,evaluation_only
TSX-2020-16,2020-10-10,PS-00037,6.511032777,-0.2368017846,-5.406724764,evaluation_only
TSX-2020-17,2020-10-21,PS-00037,7.054822079,-0.2565790276,-5.858284323,evaluation_only
TSX-2020-18,2020-11-01,PS-00037,7.621835766,-0.2772009254,-6.329129279,evaluation_only
TSX-2021-01,2021-04-26,PS-00037,23.24098474,-0.8452586327,-19.29918218,evaluation_only
TSX-2021-02,2021-05-07,PS-00037,24.64964425,-0.8964906102,-20.46892506,evaluation_only
TSX-2021-03,2021-05-18,PS-00037,26.12724515,-0.9502299388,-21.69591648,evaluation_only
TSX-2021-04,2021-05-29,PS-00037,27.67220118,-1.006418927,-22.97883923,evaluation_only
TSX-2021-05,2021-06-09,PS-00037,29.28963577,-1.065243911,-24.32194776,evaluation_only
TSX-2021-06,2021-06-20,PS-00037,30.97840842,-1.126663411,-25.72429501,evaluation_only
TSX-2021-07,2021-07-01,PS-00037,32.73236414,-1.190453574,-27.18076991,evaluation_only
TSX-2021-08,2021-07-12,PS-00037,34.54947044,-1.256540481,-28.6896847,evaluation_only
TSX-2021-09,2021-07-23,PS-00037,36.42610103,-1.324792245,-30.24802811,evaluation_only
TSX-2021-10,2021-08-03,PS-00037,38.35823236,-1.395062533,-31.85245904,evaluation_only
TSX-2021-11,2021-08-14,PS-00037,40.34310152,-1.467250859,-33.50068315,evaluation_only
TSX-2021-12,2021-08-25,PS-00037,42.37919183,-1.541302063,-35.19144102,evaluation_only
TSX-2021-13,2021-09-05,PS-00037,44.46223351,-1.617060857,-36.92118704,evaluation_only
TSX-2021-14,2021-09-16,PS-00037,46.58915718,-1.694415608,-38.68737242,evaluation_only
TSX-2021-15,2021-09-27,PS-00037,48.75806074,-1.773297139,-40.48841766,evaluation_only
TSX-2021-16,2021-10-08,PS-00037,50.96655401,-1.853618521,-42.32233797,evaluation_only
TSX-2020-01,2020-04-28,PS-00038,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00038,0.2725245748,0.006386438366,-0.2167231581,evaluation_only
TSX-2020-03,2020-05-20,PS-00038,0.5459977488,0.01279510654,-0.4342006827,evaluation_only
TSX-2020-04,2020-05-31,PS-00038,0.8205744111,0.01922963426,-0.6525557483,evaluation_only
TSX-2020-05,2020-06-11,PS-00038,1.096403714,0.02569351681,-0.8719069671,evaluation_only
TSX-2020-06,2020-06-22,PS-00038,1.373701585,0.0321918143,-1.092426054,evaluation_only
TSX-2020-07,2020-07-03,PS-00038,1.652807818,0.0387324896,-1.314383227,evaluation_only
TSX-2020-08,2020-07-14,PS-00038,1.934000032,0.04532204852,-1.537999261,evaluation_only
TSX-2020-09,2020-07-25,PS-00038,2.217536109,0.05196653438,-1.763479236,evaluation_only
TSX-2020-10,2020-08-05,PS-00038,2.503661181,0.05867169165,-1.991018088,evaluation_only
TSX-2020-11,2020-08-16,PS-00038,2.792733147,0.0654459075,-2.220900437,evaluation_only
TSX-2020-12,2020-08-27,PS-00038,3.085234413,0.07230048679,-2.453509912,evaluation_only
TSX-2020-13,2020-09-07,PS-00038,3.38148566,0.07924294449,-2.689101531,evaluation_only
TSX-2020-14,2020-09-18,PS-00038,3.681957426,0.08628430732,-2.928049487,evaluation_only
TSX-2020-15,2020-09-29,PS-00038,3.987284322,0.09343944702,-3.170858449,evaluation_only
TSX-2020-16,2020-10-10,PS-00038,4.298165134,0.1007247392,-3.418084122,evaluation_only
TSX-2020-17,2020-10-21,PS-00038,4.615229962,0.1081549498,-3.670227588,evaluation_only
TSX-2020-18,2020-11-01,PS-00038,4.938828791,0.1157382805,-3.92756717,evaluation_only
TSX-2021-01,2021-04-26,PS-00038,11.97232479,0.2805637415,-9.520902986,evaluation_only
TSX-2021-02,2021-05-07,PS-00038,12.53455734,0.2937393001,-9.968014273,evaluation_only
TSX-2021-03,2021-05-18,PS-00038,13.11637334,0.3073737844,-10.43069916,evaluation_only
TSX-2021-04,2021-05-29,PS-00038,13.71732088,0.321456604,-10.90859826,evaluation_only
TSX-2021-05,2021-06-09,PS-00038,14.57865639,0.3416414486,-11.59356897,evaluation_only
TSX-2021-06,2021-06-20,PS-00038,15.70005508,0.3679207066,-12.48535301,evaluation_only
TSX-2021-07,2021-07-01,PS-00038,16.83996706,0.3946338115,-13.3918596,evaluation_only
TSX-2021-08,2021-07-12,PS-00038,17.99781329,0.4217671943,-14.31262828,evaluation_only
TSX-2021-09,2021-07-23,PS-00038,19.17256054,0.4492966414,-15.24683736,evaluation_only
TSX-2021-10,2021-08-03,PS-00038,20.36306243,0.4771952887,-16.19357521,evaluation_only
TSX-2021-11,2021-08-14,PS-00038,21.56853196,0.5054446929,-17.15221597,evaluation_only
TSX-2021-12,2021-08-25,PS-00038,22.78853737,0.5340347359,-18.12241627,evaluation_only
TSX-2021-13,2021-09-05,PS-00038,24.02186232,0.562936914,-19.10320884,evaluation_only
TSX-2021-14,2021-09-16,PS-00038,25.26763265,0.5921307416,-20.09389851,evaluation_only
TSX-2021-15,2021-09-27,PS-00038,26.52530692,0.6216035303,-21.09405469,evaluation_only
TSX-2021-16,2021-10-08,PS-00038,27.79420462,0.6513393327,-22.10313623,evaluation_only
TSX-2020-01,2020-04-28,PS-00039,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00039,0.8085613832,-0.02748640537,-0.6702960038,evaluation_only
TSX-2020-03,2020-05-20,PS-00039,1.607867621,-0.05465818938,-1.332919508,evaluation_only
TSX-2020-04,2020-05-31,PS-00039,2.398230099,-0.08152593732,-1.98812865,evaluation_only
TSX-2020-05,2020-06-11,PS-00039,3.179956159,-0.1081000971,-2.636178217,evaluation_only
TSX-2020-06,2020-06-22,PS-00039,3.953401741,-0.1343927685,-3.277363281,evaluation_only
TSX-2020-07,2020-07-03,PS-00039,4.719014912,-0.1604191834,-3.912055291,evaluation_only
TSX-2020-08,2020-07-14,PS-00039,5.477205775,-0.1861932827,-4.54059422,evaluation_only
TSX-2020-09,2020-07-25,PS-00039,6.228376953,-0.2117287534,-5.163313841,evaluation_only
TSX-2020-10,2020-08-05,PS-00039,6.972925962,-0.2370391086,-5.780543696,evaluation_only
TSX-2020-11,2020-08-16,PS-00039,7.711346612,-0.2621411352,-6.392693152,evaluation_only
TSX-2020-12,2020-08-27,PS-00039,8.444242485,-0.2870553513,-7.000262577,evaluation_only
TSX-2020-13,2020-09-07,PS-00039,9.172102536,-0.3117983787,-7.603657315,evaluation_only
TSX-2020-14,2020-09-18,PS-00039,9.895556584,-0.3363916274,-8.203399483,evaluation_only
TSX-2020-15,2020-09-29,PS-00039,10.61539402,-0.3608619323,-8.800143486,evaluation_only
TSX-2020-16,2020-10-10,PS-00039,11.33249736,-0.3852392936,-9.394620925,evaluation_only
TSX-2020-17,2020-10-21,PS-00039,12.04772293,-0.4095528219,-9.987541702,evaluation_only
TSX-2020-18,2020-11-01,PS-00039,12.76170447,-0.4338240603,-10.57943118,evaluation_only
TSX-2021-01,2021-04-26,PS-00039,25.86946642,-0.8794120709,-21.44574341,evaluation_only
TSX-2021-02,2021-05-07,PS-00039,26.81041888,-0.9113990065,-22.2257914,evaluation_only
TSX-2021-03,2021-05-18,PS-00039,27.78351378,-0.9444785988,-23.0324854,evaluation_only
TSX-2021-04,2021-05-29,PS-00039,28.78964983,-0.9786813988,-23.86657047,evaluation_only
TSX-2021-05,2021-06-09,PS-00039,29.82910481,-1.01401685,-24.72827687,evaluation_only
TSX-2021-06,2021-06-20,PS-00039,30.90285427,-1.050518114,-25.61841334,evaluation_only
TSX-2021-07,2021-07-01,PS-00039,32.01338426,-1.088269704,-26.5390408,evaluation_only
TSX-2021-08,2021-07-12,PS-00039,33.16096721,-1.127280879,-27.4903851,evaluation_only
TSX-2021-09,2021-07-23,PS-00039,34.34466517,-1.167519756,-28.47166869,evaluation_only
TSX-2021-10,2021-08-03,PS-00039,35.56297156,-1.208935119,-29.4816426,evaluation_only
TSX-2021-11,2021-08-14,PS-00039,36.81506937,-1.251499195,-30.51962954,evaluation_only
TSX-2021-12,2021-08-25,PS-00039,38.10083892,-1.295207915,-31.58553029,evaluation_only
TSX-2021-13,2021-09-05,PS-00039,39.41794749,-1.33998198,-32.67741105,evaluation_only
TSX-2021-14,2021-09-16,PS-00039,40.7647763,-1.385766361,-33.79392983,evaluation_only
TSX-2021-15,2021-09-27,PS-00039,42.14042637,-1.432530499,-34.93434138,evaluation_only
TSX-2021-16,2021-10-08,PS-00039,43.54350234,-1.480226958,-36.09748897,evaluation_only
TSX-2020-01,2020-04-28,PS-00040,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00040,0.07844490121,0.004356843252,-0.06090236999,evaluation_only
TSX-2020-03,2020-05-20,PS-00040,0.1568905795,0.008713729665,-0.1218053433,evaluation_only
TSX-2020-04,2020-05-31,PS-00040,0.2353371156,0.01307066372,-0.1827089826,evaluation_only
TSX-2020-05,2020-06-11,PS-00040,0.3137845872,0.01742764973,-0.2436133481,evaluation_only
TSX-2020-06,2020-06-22,PS-00040,0.3922331082,0.02178469403,-0.3045185284,evaluation_only
TSX-2020-07,2020-07-03,PS-00040,0.4706828602,0.02614180669,-0.3654246644,evaluation_only
TSX-2020-08,2020-07-14,PS-00040,0.5491339908,0.03049899593,-0.4263318707,evaluation_only
TSX-2020-09,2020-07-25,PS-00040,0.627586637,0.03485626934,-0.4872402537,evaluation_only
TSX-2020-10,2020-08-05,PS-00040,0.7060409289,0.03921363415,-0.5481499143,evaluation_only
TSX-2020-11,2020-08-16,PS-00040,0.7844970579,0.043571101,-0.6090610013,evaluation_only
TSX-2020-12,2020-08-27,PS-00040,0.8629552834,0.04792868428,-0.6699737159,evaluation_only
TSX-2020-13,2020-09-07,PS-00040,0.9414157767,0.05228639352,-0.7308881911,evaluation_only
TSX-2020-14,2020-09-18,PS-00040,1.019878791,0.05664424276,-0.7918046233,evaluation_only
TSX-2020-15,2020-09-29,PS-00040,1.098344667,0.061002251,-0.8527232781,evaluation_only
TSX-2020-16,2020-10-10,PS-00040,1.176813784,0.06536043919,-0.9136444485,evaluation_only
TSX-2020-17,2020-10-21,PS-00040,1.255286481,0.06971882621,-0.9745683981,evaluation_only
TSX-2020-18,2020-11-01,PS-00040,1.333762945,0.07407742247,-1.035495273,evaluation_only
TSX-2021-01,2021-04-26,PS-00040,2.590421859,0.1438724738,-2.011129188,evaluation_only
TSX-2021-02,2021-05-07,PS-00040,2.669031352,0.1482384586,-2.072159343,evaluation_only
TSX-2021-03,2021-05-18,PS-00040,2.747651666,0.1526050442,-2.133197898,evaluation_only
TSX-2021-04,2021-05-29,PS-00040,2.826282551,0.1569722171,-2.194244661,evaluation_only
TSX-2021-05,2021-06-09,PS-00040,2.923155505,0.1623525575,-2.269454041,evaluation_only
TSX-2021-06,2021-06-20,PS-00040,3.038270346,0.1687460556,-2.358825901,evaluation_only
TSX-2021-07,2021-07-01,PS-00040,3.153395418,0.1751401217,-2.448205702,evaluation_only
TSX-2021-08,2021-07-12,PS-00040,3.268530401,0.1815347384,-2.537593199,evaluation_only
TSX-2021-09,2021-07-23,PS-00040,3.383674732,0.1879298743,-2.626987953,evaluation_only
TSX-2021-10,2021-08-03,PS-00040,3.498827786,0.1943254946,-2.716389479,evaluation_only
TSX-2021-11,2021-08-14,PS-00040,3.613989131,0.2007215755,-2.805797443,evaluation_only
TSX-2021-12,2021-08-25,PS-00040,3.729158532,0.2071181037,-2.89521166,evaluation_only
TSX-2021-13,2021-09-05,PS-00040,3.844335323,0.2135150425,-2.984631616,evaluation_only
TSX-2021-14,2021-09-16,PS-00040,3.959519029,0.2199123652,-3.074056939,evaluation_only
TSX-2021-15,2021-09-27,PS-00040,4.074709351,0.2263100555,-3.163487399,evaluation_only
TSX-2021-16,2021-10-08,PS-00040,4.189905919,0.2327080926,-3.252922708,evaluation_only
TSX-2020-01,2020-04-28,PS-00041,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00041,0.5791732784,-0.01806119501,-0.4791771289,evaluation_only
TSX-2020-03,2020-05-20,PS-00041,1.151983401,-0.03592395858,-0.953089722,evaluation_only
TSX-2020-04,2020-05-31,PS-00041,1.718601092,-0.05359361461,-1.421879026,evaluation_only
TSX-2020-05,2020-06-11,PS-00041,2.279194818,-0.07107541665,-1.885684423,evaluation_only
TSX-2020-06,2020-06-22,PS-00041,2.833954829,-0.08837529758,-2.344663315,evaluation_only
TSX-2020-07,2020-07-03,PS-00041,3.383113028,-0.1055004891,-2.799007565,evaluation_only
TSX-2020-08,2020-07-14,PS-00041,3.92688353,-0.1224576683,-3.248894322,evaluation_only
TSX-2020-09,2020-07-25,PS-00041,4.465476591,-0.1392533919,-3.69449754,evaluation_only
TSX-2020-10,2020-08-05,PS-00041,4.999099718,-0.1558941309,-4.135988899,evaluation_only
TSX-2020-11,2020-08-16,PS-00041,5.528003895,-0.1723877121,-4.573576051,evaluation_only
TSX-2020-12,2020-08-27,PS-00041,6.052489697,-0.1887435088,-5.007507674,evaluation_only
TSX-2020-13,2020-09-07,PS-00041,6.572804973,-0.2049692498,-5.437988826,evaluation_only
TSX-2020-14,2020-09-18,PS-00041,7.089261266,-0.2210746507,-5.865277261,evaluation_only
TSX-2020-15,2020-09-29,PS-00041,7.602242299,-0.2370716776,-6.289690451,evaluation_only
TSX-2020-16,2020-10-10,PS-00041,8.112173587,-0.2529735998,-6.711580445,evaluation_only
TSX-2020-17,2020-10-21,PS-00041,8.619468153,-0.2687932973,-7.131288954,evaluation_only
TSX-2020-18,2020-11-01,PS-00041,9.124437185,-0.2845404744,-7.549073441,evaluation_only
TSX-2021-01,2021-04-26,PS-00041,17.75105882,-0.553556849,-14.6862808,evaluation_only
TSX-2021-02,2021-05-07,PS-00041,18.332027,-0.5716740172,-15.16694294,evaluation_only
TSX-2021-03,2021-05-18,PS-00041,18.92611514,-0.5902003236,-15.65845983,evaluation_only
TSX-2021-04,2021-05-29,PS-00041,19.53374284,-0.6091488539,-16.16117863,evaluation_only
TSX-2021-05,2021-06-09,PS-00041,20.15504958,-0.6285239574,-16.67521474,evaluation_only
TSX-2021-06,2021-06-20,PS-00041,20.79048967,-0.6483398015,-17.20094404,evaluation_only
TSX-2021-07,2021-07-01,PS-00041,21.44119887,-0.6686318044,-17.73930618,evaluation_only
TSX-2021-08,2021-07-12,PS-00041,22.10731414,-0.6894042368,-18.29041448,evaluation_only
TSX-2021-09,2021-07-23,PS-00041,22.78842663,-0.7106443492,-18.85393069,evaluation_only
TSX-2021-10,2021-08-03,PS-00041,23.48387156,-0.7323314106,-19.42930479,evaluation_only
TSX-2021-11,2021-08-14,PS-00041,24.19329529,-0.7544543931,-20.01624421,evaluation_only
TSX-2021-12,2021-08-25,PS-00041,24.91665881,-0.7770120802,-20.61471666,evaluation_only
TSX-2021-13,2021-09-05,PS-00041,25.65292567,-0.7999721508,-21.22386465,evaluation_only
TSX-2021-14,2021-09-16,PS-00041,26.40138142,-0.823312325,-21.84309708,evaluation_only
TSX-2021-15,2021-09-27,PS-00041,27.16163617,-0.8470204446,-22.47209138,evaluation_only
TSX-2021-16,2021-10-08,PS-00041,27.93307638,-0.8710773764,-23.11033993,evaluation_only
TSX-2020-01,2020-04-28,PS-00042,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00042,0.2235129461,0.001188570307,-0.1801271478,evaluation_only
TSX-2020-03,2020-05-20,PS-00042,0.4508216804,0.002397325401,-0.3633132884,evaluation_only
TSX-2020-04,2020-05-31,PS-00042,0.682320568,0.003628362389,-0.5498762372,evaluation_only
TSX-2020-05,2020-06-11,PS-00042,0.9183889604,0.004883698541,-0.7401217104,evaluation_only
TSX-2020-06,2020-06-22,PS-00042,1.159583927,0.006166296173,-0.9344986453,evaluation_only
TSX-2020-07,2020-07-03,PS-00042,1.406792,0.007480869582,-1.133721491,evaluation_only
TSX-2020-08,2020-07-14,PS-00042,1.660734678,0.008831255461,-1.338371696,evaluation_only
TSX-2020-09,2020-07-25,PS-00042,1.922081224,0.01022101274,-1.548988614,evaluation_only
TSX-2020-10,2020-08-05,PS-00042,2.191467229,0.0116535213,-1.766084463,evaluation_only
TSX-2020-11,2020-08-16,PS-00042,2.46982824,0.01313375606,-1.990413191,evaluation_only
TSX-2020-12,2020-08-27,PS-00042,2.758430944,0.01466845286,-2.222995611,evaluation_only
TSX-2020-13,2020-09-07,PS-00042,3.058112389,0.01626206287,-2.464506292,evaluation_only
TSX-2020-14,2020-09-18,PS-00042,3.370108137,0.0179211564,-2.715940964,evaluation_only
TSX-2020-15,2020-09-29,PS-00042,3.696090069,0.01965462397,-2.97864698,evaluation_only
TSX-2020-16,2020-10-10,PS-00042,4.037900835,0.02147226422,-3.254109317,evaluation_only
TSX-2020-17,2020-10-21,PS-00042,4.397200728,0.02338290605,-3.543665989,evaluation_only
TSX-2020-18,2020-11-01,PS-00042,4.774905699,0.0253914202,-3.848055155,evaluation_only
TSX-2021-01,2021-04-26,PS-00042,15.87712482,0.08442946799,-12.79523741,evaluation_only
TSX-2021-02,2021-05-07,PS-00042,16.9047513,0.0898940567,-13.62339269,evaluation_only
TSX-2021-03,2021-05-18,PS-00042,17.98524231,0.09563976203,-14.49415103,evaluation_only
TSX-2021-04,2021-05-29,PS-00042,19.11738571,0.1016601383,-15.4065356,evaluation_only
TSX-2021-05,2021-06-09,PS-00042,20.31824028,0.1080458985,-16.37429389,evaluation_only
TSX-2021-06,2021-06-20,PS-00042,21.58693204,0.1147923952,-17.3967216,evaluation_only
TSX-2021-07,2021-07-01,PS-00042,22.90560092,0.1218046542,-18.45942543,evaluation_only
TSX-2021-08,2021-07-12,PS-00042,24.2726975,0.1290744363,-19.56115673,evaluation_only
TSX-2021-09,2021-07-23,PS-00042,25.68546514,0.1365870824,-20.69969394,evaluation_only
TSX-2021-10,2021-08-03,PS-00042,27.14084666,0.1443263355,-21.8725733,evaluation_only
TSX-2021-11,2021-08-14,PS-00042,28.63674017,0.1522810184,-23.07810092,evaluation_only
TSX-2021-12,2021-08-25,PS-00042,30.17198818,0.1604449759,-24.315344,evaluation_only
TSX-2021-13,2021-09-05,PS-00042,31.74334791,0.168800964,-25.5816892,evaluation_only
TSX-2021-14,2021-09-16,PS-00042,33.34848621,0.1773365757,-26.87525625,evaluation_only
TSX-2021-15,2021-09-27,PS-00042,34.98595439,0.1860441074,-28.19487769,evaluation_only
