realization_id,point_id,date,true_settlement_mm,provenance
R04,P-V06-W004,2020-01-01,118.0402578,S
R04,P-V06-W004,2020-04-01,123.3349184,S
R04,P-V06-W004,2020-07-01,129.0370343,S
R04,P-V06-W004,2020-10-01,133.0544581,S
R04,P-V06-W004,2021-01-01,137.2770925,S
R04,P-V06-W004,2021-04-01,142.0806982,S
R04,P-V06-W004,2021-07-01,149.247987,S
R04,P-V06-W004,2021-10-01,153.4799515,S
R04,P-V06-W004,2022-01-01,158.2725015,S
R04,P-V06-W004,2022-04-01,163.3210883,S
R04,P-V06-W004,2022-07-01,167.4470985,S
R04,P-V06-W004,2022-10-01,170.95566,S
R04,P-V06-W004,2023-01-01,174.3159011,S
R04,P-V06-W004,2023-04-01,178.239894,S
R04,P-V06-W004,2023-07-01,182.0280109,S
R04,P-V06-W004,2023-10-01,185.4631027,S
R04,P-V06-W004,2024-01-01,190.4184245,S
R04,P-V06-W004,2024-04-01,196.7093478,S
R04,P-V06-W004,2024-07-01,200.4460892,S
R04,P-V06-W004,2024-10-01,205.5633362,S
R04,P-V06-W004,2025-01-01,211.866949,S
R04,P-V06-W004,2025-04-01,220.4390652,S
R04,P-V06-W004,2025-07-01,233.3069859,S
R04,P-V06-W004,2025-10-01,254.2747023,S
R04,P-V06-W005,2018-01-01,44.42838806,S
R04,P-V06-W005,2018-04-01,67.70270838,S
R04,P-V06-W005,2018-07-01,86.74499265,S
R04,P-V06-W005,2018-10-01,107.0884045,S
R04,P-V06-W005,2019-01-01,127.2270247,S
R04,P-V06-W005,2019-04-01,144.3517516,S
R04,P-V06-W005,2019-07-01,161.8603564,S
R04,P-V06-W005,2019-10-01,176.7786217,S
R04,P-V06-W005,2020-01-01,194.1494613,S
R04,P-V06-W005,2020-04-01,209.7036005,S
R04,P-V06-W005,2020-07-01,224.4638004,S
R04,P-V06-W005,2020-10-01,238.093467,S
R04,P-V06-W005,2021-01-01,251.211418,S
R04,P-V06-W005,2021-04-01,262.0240812,S
R04,P-V06-W005,2021-07-01,272.3914296,S
R04,P-V06-W005,2021-10-01,283.0782647,S
R04,P-V06-W005,2022-01-01,294.1907459,S
R04,P-V06-W005,2022-04-01,306.0448059,S
R04,P-V06-W005,2022-07-01,315.8470288,S
R04,P-V06-W005,2022-10-01,325.7276987,S
R04,P-V06-W005,2023-01-01,336.3852228,S
R04,P-V06-W005,2023-04-01,346.5862334,S
R04,P-V06-W005,2023-07-01,357.6249162,S
R04,P-V06-W005,2023-10-01,365.9451035,S
R04,P-V06-W005,2024-01-01,375.8132746,S
R04,P-V06-W005,2024-04-01,382.8061991,S
R04,P-V06-W005,2024-07-01,390.6226474,S
R04,P-V06-W005,2024-10-01,396.5332425,S
R04,P-V06-W005,2025-01-01,404.9628793,S
R04,P-V06-W005,2025-04-01,413.2747914,S
R04,P-V06-W005,2025-07-01,420.5970278,S
R04,P-V06-W005,2025-10-01,427.0027709,S
R04,P-V06-W006,2018-01-01,21.1132801,S
R04,P-V06-W006,2018-04-01,35.07947663,S
R04,P-V06-W006,2018-07-01,47.30954864,S
R04,P-V06-W006,2018-10-01,59.47817975,S
R04,P-V06-W006,2019-01-01,69.45865286,S
R04,P-V06-W006,2019-04-01,79.89996061,S
R04,P-V06-W006,2019-07-01,89.33747535,S
R04,P-V06-W006,2019-10-01,95.9911442,S
R04,P-V06-W006,2020-01-01,103.1826767,S
R04,P-V06-W006,2020-04-01,110.3299582,S
R04,P-V06-W006,2020-07-01,116.0592391,S
R04,P-V06-W006,2020-10-01,121.1963556,S
R04,P-V06-W006,2021-01-01,128.2120073,S
R04,P-V06-W006,2021-04-01,133.4290916,S
R04,P-V06-W006,2021-07-01,139.2900986,S
R04,P-V06-W006,2021-10-01,143.7152448,S
R04,P-V06-W006,2022-01-01,149.1712701,S
R04,P-V06-W006,2022-04-01,152.3262858,S
R04,P-V06-W006,2022-07-01,157.2451842,S
R04,P-V06-W006,2022-10-01,161.7105751,S
R04,P-V06-W006,2023-01-01,166.4672558,S
R04,P-V06-W006,2023-04-01,170.2796962,S
R04,P-V06-W006,2023-07-01,174.0263175,S
R04,P-V06-W006,2023-10-01,178.2425044,S
R04,P-V06-W006,2024-01-01,181.1955866,S
R04,P-V06-W006,2024-04-01,183.2613066,S
R04,P-V06-W006,2024-07-01,186.7252463,S
R04,P-V06-W006,2024-10-01,190.9374744,S
R04,P-V06-W006,2025-01-01,193.8718534,S
R04,P-V06-W006,2025-04-01,196.3874314,S
R04,P-V06-W006,2025-07-01,199.2048055,S
R04,P-V06-W006,2025-10-01,202.1272691,S
R04,P-V06-W007,2018-01-01,23.46406306,S
R04,P-V06-W007,2018-04-01,36.67420157,S
R04,P-V06-W007,2018-07-01,50.43520528,S
R04,P-V06-W007,2018-10-01,64.24847471,S
R04,P-V06-W007,2019-01-01,74.70731738,S
R04,P-V06-W007,2019-04-01,85.83629169,S
R04,P-V06-W007,2019-07-01,95.61238056,S
R04,P-V06-W007,2019-10-01,103.9855589,S
R04,P-V06-W007,2020-01-01,111.4837216,S
R04,P-V06-W007,2020-04-01,119.0287839,S
R04,P-V06-W007,2020-07-01,125.5102708,S
R04,P-V06-W007,2020-10-01,132.5394897,S
R04,P-V06-W007,2021-01-01,138.8917358,S
R04,P-V06-W007,2021-04-01,145.1521157,S
R04,P-V06-W007,2021-07-01,150.3271628,S
R04,P-V06-W007,2021-10-01,154.5238451,S
R04,P-V06-W007,2022-01-01,158.8005253,S
R04,P-V06-W007,2022-04-01,164.0717023,S
R04,P-V06-W007,2022-07-01,169.3360028,S
R04,P-V06-W007,2022-10-01,172.8861522,S
R04,P-V06-W007,2023-01-01,177.1348894,S
R04,P-V06-W007,2023-04-01,181.2509417,S
R04,P-V06-W007,2023-07-01,185.4039477,S
R04,P-V06-W007,2023-10-01,187.7273692,S
R04,P-V06-W007,2024-01-01,191.3262853,S
R04,P-V06-W007,2024-04-01,194.6044874,S
R04,P-V06-W007,2024-07-01,197.7207314,S
R04,P-V06-W007,2024-10-01,201.8130406,S
R04,P-V06-W007,2025-01-01,204.536648,S
R04,P-V06-W007,2025-04-01,208.0227812,S
R04,P-V06-W007,2025-07-01,212.2236234,S
R04,P-V06-W007,2025-10-01,214.503764,S
R05,P-D01-REF-A,2018-01-01,0,S
R05,P-D01-REF-A,2018-04-01,0,S
R05,P-D01-REF-A,2018-07-01,0,S
R05,P-D01-REF-A,2018-10-01,0,S
R05,P-D01-REF-A,2019-01-01,0,S
R05,P-D01-REF-A,2019-04-01,0,S
R05,P-D01-REF-A,2019-07-01,0,S
R05,P-D01-REF-A,2019-10-01,0,S
R05,P-D01-REF-A,2020-01-01,0,S
R05,P-D01-REF-A,2020-04-01,0,S
R05,P-D01-REF-A,2020-07-01,0,S
R05,P-D01-REF-A,2020-10-01,0,S
R05,P-D01-REF-A,2021-01-01,0,S
R05,P-D01-REF-A,2021-04-01,0,S
R05,P-D01-REF-A,2021-07-01,0,S
R05,P-D01-REF-A,2021-10-01,0,S
R05,P-D01-REF-A,2022-01-01,0,S
R05,P-D01-REF-A,2022-04-01,0,S
R05,P-D01-REF-A,2022-07-01,0,S
R05,P-D01-REF-A,2022-10-01,0,S
R05,P-D01-REF-A,2023-01-01,0,S
R05,P-D01-REF-A,2023-04-01,0,S
R05,P-D01-REF-A,2023-07-01,0,S
R05,P-D01-REF-A,2023-10-01,0,S
R05,P-D01-REF-A,2024-01-01,0,S
R05,P-D01-REF-A,2024-04-01,0,S
R05,P-D01-REF-A,2024-07-01,0,S
R05,P-D01-REF-A,2024-10-01,0,S
R05,P-D01-REF-A,2025-01-01,0,S
R05,P-D01-REF-A,2025-04-01,0,S
R05,P-D01-REF-A,2025-07-01,0,S
R05,P-D01-REF-A,2025-10-01,0,S
R05,P-D01-REF-B,2018-01-01,0,S
R05,P-D01-REF-B,2018-04-01,0,S
R05,P-D01-REF-B,2018-07-01,0,S
R05,P-D01-REF-B,2018-10-01,0,S
R05,P-D01-REF-B,2019-01-01,0,S
R05,P-D01-REF-B,2019-04-01,0,S
R05,P-D01-REF-B,2019-07-01,0,S
R05,P-D01-REF-B,2019-10-01,0,S
R05,P-D01-REF-B,2020-01-01,0,S
R05,P-D01-REF-B,2020-04-01,0,S
R05,P-D01-REF-B,2020-07-01,0,S
R05,P-D01-REF-B,2020-10-01,0,S
R05,P-D01-REF-B,2021-01-01,0,S
R05,P-D01-REF-B,2021-04-01,0,S
R05,P-D01-REF-B,2021-07-01,0,S
R05,P-D01-REF-B,2021-10-01,0,S
R05,P-D01-REF-B,2022-01-01,0,S
R05,P-D01-REF-B,2022-04-01,0,S
R05,P-D01-REF-B,2022-07-01,0,S
R05,P-D01-REF-B,2022-10-01,0,S
R05,P-D01-REF-B,2023-01-01,0,S
R05,P-D01-REF-B,2023-04-01,0,S
R05,P-D01-REF-B,2023-07-01,0,S
R05,P-D01-REF-B,2023-10-01,0,S
R05,P-D01-REF-B,2024-01-01,0,S
R05,P-D01-REF-B,2024-04-01,0,S
R05,P-D01-REF-B,2024-07-01,0,S
R05,P-D01-REF-B,2024-10-01,0,S
R05,P-D01-REF-B,2025-01-01,0,S
R05,P-D01-REF-B,2025-04-01,0,S
R05,P-D01-REF-B,2025-07-01,0,S
R05,P-D01-REF-B,2025-10-01,0,S
R05,P-D01-W001,2018-01-01,106.7844099,S
R05,P-D01-W001,2018-04-01,109.4051327,S
R05,P-D01-W001,2018-07-01,114.3329775,S
R05,P-D01-W001,2018-10-01,120.5325787,S
R05,P-D01-W001,2019-01-01,126.7034928,S
R05,P-D01-W001,2019-04-01,130.8896403,S
R05,P-D01-W001,2019-07-01,137.039037,S
R05,P-D01-W001,2019-10-01,142.7542279,S
R05,P-D01-W001,2020-01-01,148.7887242,S
R05,P-D01-W001,2020-04-01,154.2491431,S
R05,P-D01-W001,2020-07-01,160.9579822,S
R05,P-D01-W001,2020-10-01,169.1977085,S
R05,P-D01-W001,2021-01-01,179.5614268,S
R05,P-D01-W001,2021-04-01,195.6584736,S
R05,P-D01-W001,2021-07-01,218.2908361,S
R05,P-D01-W001,2021-10-01,244.6318421,S
R05,P-D01-W001,2022-01-01,278.2893719,S
R05,P-D01-W001,2022-04-01,313.6407599,S
R05,P-D01-W001,2022-07-01,351.8576548,S
R05,P-D01-W001,2022-10-01,390.5272321,S
R05,P-D01-W001,2023-01-01,429.2464264,S
R05,P-D01-W001,2023-04-01,467.4257116,S
R05,P-D01-W001,2023-07-01,507.9968678,S
R05,P-D01-W001,2023-10-01,549.4603875,S
R05,P-D01-W001,2024-01-01,589.3750168,S
R05,P-D01-W001,2024-04-01,628.795101,S
R05,P-D01-W001,2024-07-01,669.2819692,S
R05,P-D01-W001,2024-10-01,709.8187859,S
R05,P-D01-W001,2025-01-01,748.6846738,S
R05,P-D01-W001,2025-04-01,787.6683332,S
R05,P-D01-W001,2025-07-01,827.4668793,S
R05,P-D01-W001,2025-10-01,867.8911791,S
R05,P-D01-W002,2018-01-01,134.4827662,S
R05,P-D01-W002,2018-04-01,156.0278719,S
R05,P-D01-W002,2018-07-01,176.5688573,S
R05,P-D01-W002,2018-10-01,199.6773761,S
R05,P-D01-W002,2019-01-01,221.9815735,S
R05,P-D01-W002,2019-04-01,242.5434696,S
R05,P-D01-W002,2019-07-01,261.082238,S
R05,P-D01-W002,2019-10-01,278.9683891,S
R05,P-D01-W002,2020-01-01,296.9608916,S
R05,P-D01-W002,2020-04-01,315.7491769,S
R05,P-D01-W002,2020-07-01,333.3621199,S
R05,P-D01-W002,2020-10-01,348.6836985,S
R05,P-D01-W002,2021-01-01,360.5779782,S
R05,P-D01-W002,2021-04-01,373.5033103,S
R05,P-D01-W002,2021-07-01,384.9115144,S
R05,P-D01-W002,2021-10-01,396.2386458,S
R05,P-D01-W002,2022-01-01,407.8093612,S
R05,P-D01-W002,2022-04-01,418.6659425,S
R05,P-D01-W002,2022-07-01,431.9042272,S
R05,P-D01-W002,2022-10-01,441.1866363,S
R05,P-D01-W002,2023-01-01,451.6916142,S
R05,P-D01-W002,2023-04-01,463.8125467,S
R05,P-D01-W002,2023-07-01,475.0981445,S
R05,P-D01-W002,2023-10-01,486.0029552,S
R05,P-D01-W002,2024-01-01,495.4473682,S
R05,P-D01-W002,2024-04-01,504.1903422,S
R05,P-D01-W002,2024-07-01,512.9392985,S
R05,P-D01-W002,2024-10-01,520.7957902,S
R05,P-D01-W002,2025-01-01,528.5049774,S
R05,P-D01-W002,2025-04-01,536.6769582,S
R05,P-D01-W002,2025-07-01,543.6188767,S
R05,P-D01-W002,2025-10-01,552.4439651,S
R05,P-D01-W003,2018-01-01,410.815799,S
R05,P-D01-W003,2018-04-01,410.815799,S
R05,P-D01-W003,2018-07-01,411.3750788,S
R05,P-D01-W003,2018-10-01,411.9201594,S
R05,P-D01-W003,2019-01-01,413.9816955,S
R05,P-D01-W003,2019-04-01,415.2432862,S
R05,P-D01-W003,2019-07-01,415.2432862,S
R05,P-D01-W003,2019-10-01,416.8968511,S
R05,P-D01-W003,2020-01-01,417.5224036,S
R05,P-D01-W003,2020-04-01,417.5224036,S
R05,P-D01-W003,2020-07-01,417.8559683,S
R05,P-D01-W003,2020-10-01,419.0264621,S
R05,P-D01-W003,2021-01-01,420.6330621,S
R05,P-D01-W003,2021-04-01,420.8557317,S
R05,P-D01-W003,2021-07-01,420.8557317,S
R05,P-D01-W003,2021-10-01,421.1802147,S
R05,P-D01-W003,2022-01-01,422.5163337,S
R05,P-D01-W003,2022-04-01,422.5163337,S
R05,P-D01-W003,2022-07-01,422.5163337,S
R05,P-D01-W003,2022-10-01,422.5163337,S
R05,P-D01-W003,2023-01-01,422.5163337,S
R05,P-D01-W003,2023-04-01,422.8209656,S
R05,P-D01-W003,2023-07-01,422.8209656,S
R05,P-D01-W003,2023-10-01,423.2221313,S
R05,P-D01-W003,2024-01-01,424.2926283,S
R05,P-D01-W003,2024-04-01,424.8550608,S
R05,P-D01-W003,2024-07-01,425.2058357,S
R05,P-D01-W003,2024-10-01,426.2439258,S
R05,P-D01-W003,2025-01-01,428.1235466,S
R05,P-D01-W003,2025-04-01,428.1235466,S
R05,P-D01-W003,2025-07-01,428.1235466,S
R05,P-D01-W003,2025-10-01,428.1975268,S
R05,P-D01-W004,2018-01-01,398.5563438,S
R05,P-D01-W004,2018-04-01,398.5563438,S
R05,P-D01-W004,2018-07-01,399.7134132,S
R05,P-D01-W004,2018-10-01,400.0541762,S
R05,P-D01-W004,2019-01-01,400.6309187,S
R05,P-D01-W004,2019-04-01,400.6309187,S
R05,P-D01-W004,2019-07-01,400.6320229,S
R05,P-D01-W004,2019-10-01,400.910447,S
R05,P-D01-W004,2020-01-01,400.910447,S
R05,P-D01-W004,2020-04-01,400.910447,S
R05,P-D01-W004,2020-07-01,400.910447,S
R05,P-D01-W004,2020-10-01,400.910447,S
R05,P-D01-W004,2021-01-01,401.587587,S
R05,P-D01-W004,2021-04-01,402.6961356,S
R05,P-D01-W004,2021-07-01,403.6561974,S
R05,P-D01-W004,2021-10-01,403.6561974,S
R05,P-D01-W004,2022-01-01,404.4260939,S
R05,P-D01-W004,2022-04-01,405.2474948,S
R05,P-D01-W004,2022-07-01,405.6176913,S
R05,P-D01-W004,2022-10-01,406.1852236,S
R05,P-D01-W004,2023-01-01,406.8502559,S
R05,P-D01-W004,2023-04-01,407.4308133,S
R05,P-D01-W004,2023-07-01,409.2457416,S
R05,P-D01-W004,2023-10-01,409.3393139,S
R05,P-D01-W004,2024-01-01,411.5602318,S
R05,P-D01-W004,2024-04-01,412.3273655,S
R05,P-D01-W004,2024-07-01,414.0689339,S
R05,P-D01-W004,2024-10-01,414.4154415,S
R05,P-D01-W004,2025-01-01,415.4903839,S
R05,P-D01-W004,2025-04-01,415.4903839,S
R05,P-D01-W004,2025-07-01,416.7211307,S
R05,P-D01-W004,2025-10-01,416.7211307,S
R05,P-D01-W005,2018-01-01,178.8238014,S
R05,P-D01-W005,2018-04-01,187.9477313,S
R05,P-D01-W005,2018-07-01,197.2431408,S
R05,P-D01-W005,2018-10-01,205.3162147,S
R05,P-D01-W005,2019-01-01,216.0036331,S
R05,P-D01-W005,2019-04-01,224.9089331,S
R05,P-D01-W005,2019-07-01,231.6723433,S
R05,P-D01-W005,2019-10-01,240.6488471,S
R05,P-D01-W005,2020-01-01,250.060425,S
R05,P-D01-W005,2020-04-01,258.9002854,S
R05,P-D01-W005,2020-07-01,266.9429528,S
R05,P-D01-W005,2020-10-01,275.2369834,S
R05,P-D01-W005,2021-01-01,285.6620383,S
R05,P-D01-W005,2021-04-01,295.7311891,S
R05,P-D01-W005,2021-07-01,303.847338,S
R05,P-D01-W005,2021-10-01,314.295387,S
R05,P-D01-W005,2022-01-01,323.0867232,S
R05,P-D01-W005,2022-04-01,332.8456312,S
R05,P-D01-W005,2022-07-01,345.1991555,S
R05,P-D01-W005,2022-10-01,355.4941873,S
R05,P-D01-W005,2023-01-01,367.6355689,S
R05,P-D01-W005,2023-04-01,377.318221,S
R05,P-D01-W005,2023-07-01,386.6395396,S
R05,P-D01-W005,2023-10-01,395.8666976,S
R05,P-D01-W005,2024-01-01,406.9471266,S
R05,P-D01-W005,2024-04-01,415.7070815,S
R05,P-D01-W005,2024-07-01,426.2671888,S
R05,P-D01-W005,2024-10-01,433.3126208,S
R05,P-D01-W005,2025-01-01,443.4276159,S
R05,P-D01-W005,2025-04-01,452.3039317,S
R05,P-D01-W005,2025-07-01,463.2071412,S
R05,P-D01-W005,2025-10-01,472.0255064,S
R05,P-D01-W006,2018-01-01,158.8956464,S
R05,P-D01-W006,2018-04-01,172.4968341,S
R05,P-D01-W006,2018-07-01,182.8732955,S
R05,P-D01-W006,2018-10-01,193.1685498,S
R05,P-D01-W006,2019-01-01,203.9703116,S
R05,P-D01-W006,2019-04-01,212.7451587,S
R05,P-D01-W006,2019-07-01,221.4006425,S
R05,P-D01-W006,2019-10-01,230.2584889,S
R05,P-D01-W006,2020-01-01,236.7292213,S
R05,P-D01-W006,2020-04-01,244.1767941,S
R05,P-D01-W006,2020-07-01,250.5466293,S
R05,P-D01-W006,2020-10-01,255.2969283,S
R05,P-D01-W006,2021-01-01,260.4350143,S
R05,P-D01-W006,2021-04-01,264.8189699,S
R05,P-D01-W006,2021-07-01,270.1773481,S
R05,P-D01-W006,2021-10-01,277.8450243,S
R05,P-D01-W006,2022-01-01,288.28365,S
R05,P-D01-W006,2022-04-01,298.7705454,S
R05,P-D01-W006,2022-07-01,313.3963462,S
R05,P-D01-W006,2022-10-01,334.7621634,S
R05,P-D01-W006,2023-01-01,362.1440065,S
R05,P-D01-W006,2023-04-01,392.730075,S
R05,P-D01-W006,2023-07-01,427.5835119,S
R05,P-D01-W006,2023-10-01,465.3778116,S
R05,P-D01-W006,2024-01-01,503.1710181,S
R05,P-D01-W006,2024-04-01,538.7186035,S
R05,P-D01-W006,2024-07-01,573.8580863,S
R05,P-D01-W006,2024-10-01,610.1209387,S
R05,P-D01-W006,2025-01-01,647.5512568,S
R05,P-D01-W006,2025-04-01,682.9971634,S
R05,P-D01-W006,2025-07-01,717.8934748,S
R05,P-D01-W006,2025-10-01,754.3386181,S
R05,P-D01-W007,2018-01-01,26.60689153,S
R05,P-D01-W007,2018-04-01,42.85684364,S
R05,P-D01-W007,2018-07-01,56.31036429,S
R05,P-D01-W007,2018-10-01,70.06381693,S
R05,P-D01-W007,2019-01-01,81.05192325,S
R05,P-D01-W007,2019-04-01,90.27289846,S
R05,P-D01-W007,2019-07-01,99.54344632,S
R05,P-D01-W007,2019-10-01,109.0767488,S
R05,P-D01-W007,2020-01-01,118.6004216,S
R05,P-D01-W007,2020-04-01,126.4626788,S
R05,P-D01-W007,2020-07-01,134.5718902,S
R05,P-D01-W007,2020-10-01,141.1446218,S
R05,P-D01-W007,2021-01-01,149.5234872,S
R05,P-D01-W007,2021-04-01,157.2937628,S
R05,P-D01-W007,2021-07-01,162.2946643,S
R05,P-D01-W007,2021-10-01,168.9601612,S
R05,P-D01-W007,2022-01-01,175.0447532,S
R05,P-D01-W007,2022-04-01,179.2136584,S
R05,P-D01-W007,2022-07-01,184.9691707,S
R05,P-D01-W007,2022-10-01,189.8843929,S
R05,P-D01-W007,2023-01-01,196.2864836,S
R05,P-D01-W007,2023-04-01,201.7754345,S
R05,P-D01-W007,2023-07-01,203.9438403,S
R05,P-D01-W007,2023-10-01,207.0250807,S
R05,P-D01-W007,2024-01-01,209.6717441,S
R05,P-D01-W007,2024-04-01,213.1294064,S
R05,P-D01-W007,2024-07-01,214.0891218,S
R05,P-D01-W007,2024-10-01,217.5024154,S
R05,P-D01-W007,2025-01-01,220.0904185,S
R05,P-D01-W007,2025-04-01,221.3860823,S
R05,P-D01-W007,2025-07-01,222.7211525,S
R05,P-D01-W007,2025-10-01,226.1518532,S
R05,P-H01-REF-A,2018-01-01,0,S
R05,P-H01-REF-A,2018-04-01,0,S
R05,P-H01-REF-A,2018-07-01,0,S
R05,P-H01-REF-A,2018-10-01,0,S
R05,P-H01-REF-A,2019-01-01,0,S
R05,P-H01-REF-A,2019-04-01,0,S
R05,P-H01-REF-A,2019-07-01,0,S
R05,P-H01-REF-A,2019-10-01,0,S
R05,P-H01-REF-A,2020-01-01,0,S
R05,P-H01-REF-A,2020-04-01,0,S
R05,P-H01-REF-A,2020-07-01,0,S
R05,P-H01-REF-A,2020-10-01,0,S
R05,P-H01-REF-A,2021-01-01,0,S
R05,P-H01-REF-A,2021-04-01,0,S
R05,P-H01-REF-A,2021-07-01,0,S
R05,P-H01-REF-A,2021-10-01,0,S
R05,P-H01-REF-A,2022-01-01,0,S
R05,P-H01-REF-A,2022-04-01,0,S
R05,P-H01-REF-A,2022-07-01,0,S
R05,P-H01-REF-A,2022-10-01,0,S
R05,P-H01-REF-A,2023-01-01,0,S
R05,P-H01-REF-A,2023-04-01,0,S
R05,P-H01-REF-A,2023-07-01,0,S
R05,P-H01-REF-A,2023-10-01,0,S
R05,P-H01-REF-A,2024-01-01,0,S
R05,P-H01-REF-A,2024-04-01,0,S
R05,P-H01-REF-A,2024-07-01,0,S
R05,P-H01-REF-A,2024-10-01,0,S
R05,P-H01-REF-A,2025-01-01,0,S
R05,P-H01-REF-A,2025-04-01,0,S
R05,P-H01-REF-A,2025-07-01,0,S
R05,P-H01-REF-A,2025-10-01,0,S
R05,P-H01-REF-B,2018-01-01,0,S
R05,P-H01-REF-B,2018-04-01,0,S
R05,P-H01-REF-B,2018-07-01,0,S
R05,P-H01-REF-B,2018-10-01,0,S
R05,P-H01-REF-B,2019-01-01,0,S
R05,P-H01-REF-B,2019-04-01,0,S
R05,P-H01-REF-B,2019-07-01,0,S
R05,P-H01-REF-B,2019-10-01,0,S
R05,P-H01-REF-B,2020-01-01,0,S
R05,P-H01-REF-B,2020-04-01,0,S
R05,P-H01-REF-B,2020-07-01,0,S
R05,P-H01-REF-B,2020-10-01,0,S
R05,P-H01-REF-B,2021-01-01,0,S
R05,P-H01-REF-B,2021-04-01,0,S
R05,P-H01-REF-B,2021-07-01,0,S
R05,P-H01-REF-B,2021-10-01,0,S
R05,P-H01-REF-B,2022-01-01,0,S
R05,P-H01-REF-B,2022-04-01,0,S
R05,P-H01-REF-B,2022-07-01,0,S
R05,P-H01-REF-B,2022-10-01,0,S
R05,P-H01-REF-B,2023-01-01,0,S
R05,P-H01-REF-B,2023-04-01,0,S
R05,P-H01-REF-B,2023-07-01,0,S
R05,P-H01-REF-B,2023-10-01,0,S
R05,P-H01-REF-B,2024-01-01,0,S
R05,P-H01-REF-B,2024-04-01,0,S
R05,P-H01-REF-B,2024-07-01,0,S
R05,P-H01-REF-B,2024-10-01,0,S
R05,P-H01-REF-B,2025-01-01,0,S
R05,P-H01-REF-B,2025-04-01,0,S
R05,P-H01-REF-B,2025-07-01,0,S
R05,P-H01-REF-B,2025-10-01,0,S
R05,P-H01-W001,2018-01-01,23.67738568,S
R05,P-H01-W001,2018-04-01,35.71906302,S
R05,P-H01-W001,2018-07-01,47.09016278,S
R05,P-H01-W001,2018-10-01,57.52419447,S
R05,P-H01-W001,2019-01-01,68.25369241,S
R05,P-H01-W001,2019-04-01,77.66905249,S
R05,P-H01-W001,2019-07-01,85.26961696,S
R05,P-H01-W001,2019-10-01,94.21073365,S
R05,P-H01-W001,2020-01-01,102.2290626,S
R05,P-H01-W001,2020-04-01,110.5666701,S
R05,P-H01-W001,2020-07-01,119.072917,S
R05,P-H01-W001,2020-10-01,126.453907,S
R05,P-H01-W001,2021-01-01,133.386813,S
R05,P-H01-W001,2021-04-01,141.323716,S
R05,P-H01-W001,2021-07-01,149.2469541,S
R05,P-H01-W001,2021-10-01,156.4467427,S
R05,P-H01-W001,2022-01-01,162.5551306,S
R05,P-H01-W001,2022-04-01,167.8091538,S
R05,P-H01-W001,2022-07-01,174.7689624,S
R05,P-H01-W001,2022-10-01,178.2762404,S
R05,P-H01-W001,2023-01-01,182.9308089,S
R05,P-H01-W001,2023-04-01,186.7956805,S
R05,P-H01-W001,2023-07-01,190.9392629,S
R05,P-H01-W001,2023-10-01,194.9359289,S
R05,P-H01-W001,2024-01-01,199.8572706,S
R05,P-H01-W001,2024-04-01,203.3807137,S
R05,P-H01-W001,2024-07-01,207.2214897,S
R05,P-H01-W001,2024-10-01,210.6738391,S
R05,P-H01-W001,2025-01-01,214.4675518,S
R05,P-H01-W001,2025-04-01,217.4967252,S
R05,P-H01-W001,2025-07-01,220.321689,S
R05,P-H01-W001,2025-10-01,223.4051592,S
R05,P-H01-W002,2018-01-01,14.54190643,S
R05,P-H01-W002,2018-04-01,18.74856399,S
R05,P-H01-W002,2018-07-01,22.25186719,S
R05,P-H01-W002,2018-10-01,25.93500523,S
R05,P-H01-W002,2019-01-01,27.23379909,S
R05,P-H01-W002,2019-04-01,30.25081785,S
R05,P-H01-W002,2019-07-01,34.8470715,S
R05,P-H01-W002,2019-10-01,40.79766866,S
R05,P-H01-W002,2020-01-01,43.55930387,S
R05,P-H01-W002,2020-04-01,48.74090277,S
R05,P-H01-W002,2020-07-01,52.40130681,S
R05,P-H01-W002,2020-10-01,60.34689718,S
R05,P-H01-W002,2021-01-01,68.40882563,S
R05,P-H01-W002,2021-04-01,78.65164852,S
R05,P-H01-W002,2021-07-01,91.36346109,S
R05,P-H01-W002,2021-10-01,109.2807986,S
R05,P-H01-W002,2022-01-01,129.0786032,S
R05,P-H01-W002,2022-04-01,154.7177042,S
R05,P-H01-W002,2022-07-01,186.9074422,S
R05,P-H01-W002,2022-10-01,220.6502905,S
R05,P-H01-W002,2023-01-01,253.9345009,S
R05,P-H01-W002,2023-04-01,290.126851,S
R05,P-H01-W002,2023-07-01,326.1899791,S
R05,P-H01-W002,2023-10-01,363.9797738,S
R05,P-H01-W002,2024-01-01,399.7478822,S
R05,P-H01-W002,2024-04-01,437.1944287,S
R05,P-H01-W002,2024-07-01,474.2680056,S
R05,P-H01-W002,2024-10-01,509.532392,S
R05,P-H01-W002,2025-01-01,543.7337369,S
R05,P-H01-W002,2025-04-01,576.7513795,S
R05,P-H01-W002,2025-07-01,615.1894135,S
R05,P-H01-W002,2025-10-01,651.5606885,S
R05,P-H01-W003,2018-01-01,246.1071628,S
R05,P-H01-W003,2018-04-01,255.5632325,S
R05,P-H01-W003,2018-07-01,261.9710719,S
R05,P-H01-W003,2018-10-01,270.2706013,S
R05,P-H01-W003,2019-01-01,280.0682762,S
R05,P-H01-W003,2019-04-01,288.6907147,S
R05,P-H01-W003,2019-07-01,297.2354549,S
R05,P-H01-W003,2019-10-01,306.306769,S
R05,P-H01-W003,2020-01-01,315.2999333,S
R05,P-H01-W003,2020-04-01,322.8998452,S
R05,P-H01-W003,2020-07-01,330.2665288,S
R05,P-H01-W003,2020-10-01,338.2677391,S
