campaign_id,date,profile_id,point_id,true_settlement_mm,observed_settlement_mm,residual_mm,standard_uncertainty_mm,use_class
C010,2020-10-20,P-V01,P-V01-W001,121.5748873,122.4579733,0.8830859812,0.8902533744,evaluation_only
C010,2020-10-20,P-V01,P-V01-W002,119.1006298,120.3467832,1.246153413,0.9182974565,evaluation_only
C010,2020-10-20,P-V01,P-V01-W003,138.6593421,139.797347,1.138004979,0.9316817463,evaluation_only
C010,2020-10-20,P-V01,P-V01-W004,171.907743,172.7546787,0.846935644,0.9322797585,evaluation_only
C010,2020-10-20,P-V01,P-V01-W005,843.4687321,844.5352062,1.066474162,0.9197259181,evaluation_only
C010,2020-10-20,P-V01,P-V01-W006,370.7400153,371.5450309,0.805015588,0.894847571,evaluation_only
C010,2020-10-20,P-V01,P-V01-REF-B,0,0.1184035935,0.1184035935,0.6315942373,evaluation_only
C010,2020-10-20,P-V02,P-V02-REF-A,0,-0.09702627634,-0.09702627634,0.9946460465,evaluation_only
C010,2020-10-20,P-V02,P-V02-W001,271.6585038,271.0673063,-0.5911974602,1.390922769,evaluation_only
C010,2020-10-20,P-V02,P-V02-W002,239.6448851,239.2533927,-0.3914923796,1.426181208,evaluation_only
C010,2020-10-20,P-V02,P-V02-W003,27.58068826,27.31719736,-0.2634909024,1.458422522,evaluation_only
C010,2020-10-20,P-V02,P-V02-W004,51.67331808,52.02659987,0.3532817852,1.465847076,evaluation_only
C010,2020-10-20,P-V02,P-V02-W005,235.3219862,235.1188969,-0.2030892779,1.466107813,evaluation_only
C010,2020-10-20,P-V02,P-V02-W006,289.3369332,289.5265656,0.1896324328,1.448028237,evaluation_only
C010,2020-10-20,P-V02,P-V02-W007,81.05688517,80.95124663,-0.1056385387,1.420721182,evaluation_only
C010,2020-10-20,P-V02,P-V02-REF-B,0,0.1182962175,0.1182962175,1.093883996,evaluation_only
C010,2020-10-20,P-V03,P-V03-REF-A,0,-0.476392897,-0.476392897,0.6,evaluation_only
C010,2020-10-20,P-V03,P-V03-W001,445.7312562,444.9025906,-0.8286655891,0.7131350452,evaluation_only
C010,2020-10-20,P-V03,P-V03-W002,448.1777545,448.0525812,-0.1251733308,0.7241267731,evaluation_only
C010,2020-10-20,P-V03,P-V03-W003,1310.11422,1309.93225,-0.1819699478,0.730503082,evaluation_only
C010,2020-10-20,P-V03,P-V03-W004,1633.033097,1632.480403,-0.552694045,0.7327804381,evaluation_only
C010,2020-10-20,P-V03,P-V03-W005,414.0548662,413.3693437,-0.6855225032,0.728626786,evaluation_only
C010,2020-10-20,P-V03,P-V03-W006,373.3190057,372.5439889,-0.7750167818,0.7223989052,evaluation_only
C010,2020-10-20,P-V03,P-V03-W007,210.8491072,210.0527255,-0.7963816619,0.7137056179,evaluation_only
C010,2020-10-20,P-V03,P-V03-REF-B,0,0.076643954,0.076643954,0.6,evaluation_only
C010,2020-10-20,P-V04,P-V04-REF-A,0,-0.3428955279,-0.3428955279,0.6,evaluation_only
C010,2020-10-20,P-V04,P-V04-W001,191.464033,191.4336432,-0.0303898597,0.6725419618,evaluation_only
C010,2020-10-20,P-V04,P-V04-W002,192.5517884,192.2657084,-0.2860799704,0.685153664,evaluation_only
C010,2020-10-20,P-V04,P-V04-W003,192.6507433,192.1609899,-0.4897534703,0.6966084119,evaluation_only
C010,2020-10-20,P-V04,P-V04-W004,328.4630901,328.3747992,-0.08829084949,0.7026744882,evaluation_only
C010,2020-10-20,P-V04,P-V04-W006,232.2678836,231.9083451,-0.3595384336,0.6992049839,evaluation_only
C010,2020-10-20,P-V04,P-V04-W007,289.2697933,288.7907256,-0.479067743,0.6898782289,evaluation_only
C010,2020-10-20,P-V04,P-V04-REF-B,0,-0.5898739207,-0.5898739207,0.6,evaluation_only
C010,2020-10-20,P-V05,P-V05-REF-A,0,0.4160592388,0.4160592388,0.6,evaluation_only
C010,2020-10-20,P-V05,P-V05-W002,1443.532318,1444.708347,1.176028847,0.6951469962,evaluation_only
C010,2020-10-20,P-V05,P-V05-W003,1438.492653,1439.684519,1.191866287,0.7000537455,evaluation_only
C010,2020-10-20,P-V05,P-V05-W004,1336.482987,1337.271784,0.7887965605,0.7038430812,evaluation_only
C010,2020-10-20,P-V05,P-V05-W005,1412.244568,1413.062335,0.817766217,0.7023605321,evaluation_only
C010,2020-10-20,P-V05,P-V05-W006,1435.202486,1436.042201,0.8397156925,0.6981116392,evaluation_only
C010,2020-10-20,P-V05,P-V05-W007,1692.518339,1693.33511,0.8167708093,0.6871235371,evaluation_only
C010,2020-10-20,P-V05,P-V05-REF-B,0,0.6034595771,0.6034595771,0.6,evaluation_only
C010,2020-10-20,P-V06,P-V06-REF-A,0,0.2248128168,0.2248128168,0.9005472116,evaluation_only
C010,2020-10-20,P-V06,P-V06-W001,0,-0.450265785,-0.450265785,1.159854388,evaluation_only
C010,2020-10-20,P-V06,P-V06-W002,157.8179914,158.0575458,0.2395544206,1.193945024,evaluation_only
C010,2020-10-20,P-V06,P-V06-W003,123.4974723,123.9627035,0.4652311639,1.202846759,evaluation_only
C010,2020-10-20,P-V06,P-V06-W004,154.3053631,154.5827118,0.2773487043,1.205524611,evaluation_only
C010,2020-10-20,P-V06,P-V06-W005,226.9598815,226.8825653,-0.07731621988,1.195672558,evaluation_only
C010,2020-10-20,P-V06,P-V06-W006,124.4179236,124.1280267,-0.2898969561,1.162391861,evaluation_only
C010,2020-10-20,P-V06,P-V06-W007,124.6073956,124.2762322,-0.3311634139,1.134716812,evaluation_only
C010,2020-10-20,P-V06,P-V06-REF-B,0,-0.7737417319,-0.7737417319,0.8255970056,evaluation_only
C011,2021-01-26,P-H04,P-H04-REF-A,0,0.7987892121,0.7987892121,0.6,evaluation_only
C011,2021-01-26,P-H04,P-H04-W001,150.2264534,151.5468189,1.320365499,0.7032303835,evaluation_only
C011,2021-01-26,P-H04,P-H04-W002,458.4213174,459.8015214,1.380203956,0.7266512154,evaluation_only
C011,2021-01-26,P-H04,P-H04-W003,692.8239463,694.2443637,1.420417397,0.7532639496,evaluation_only
C011,2021-01-26,P-H04,P-H04-W004,136.6330674,137.5134073,0.8803399631,0.7648597841,evaluation_only
C011,2021-01-26,P-H04,P-H04-W005,131.0892584,131.7644921,0.6752336541,0.7649331183,evaluation_only
C011,2021-01-26,P-H04,P-H04-W006,152.9165015,153.5407181,0.6242166547,0.7546450796,evaluation_only
C011,2021-01-26,P-H04,P-H04-W007,187.1882796,188.0388929,0.8506133395,0.7331933049,evaluation_only
C011,2021-01-26,P-H04,P-H04-REF-B,0,0.9436578384,0.9436578384,0.6,evaluation_only
C011,2021-01-26,P-V02,P-V02-REF-A,0,-0.02956844295,-0.02956844295,0.6021304042,evaluation_only
C011,2021-01-26,P-V02,P-V02-W001,282.0894151,281.2339472,-0.8554678737,0.7841268948,evaluation_only
C011,2021-01-26,P-V02,P-V02-W002,252.9597725,252.0600852,-0.8996872173,0.7991963761,evaluation_only
C011,2021-01-26,P-V02,P-V02-W003,29.08796694,28.87428024,-0.2136867037,0.8110739283,evaluation_only
C011,2021-01-26,P-V02,P-V02-W004,55.48154154,55.60232326,0.1207817217,0.812174074,evaluation_only
C011,2021-01-26,P-V02,P-V02-W005,250.5567013,250.9452981,0.388596774,0.8094729006,evaluation_only
C011,2021-01-26,P-V02,P-V02-W006,296.6549868,297.5220561,0.8670693213,0.7944536981,evaluation_only
C011,2021-01-26,P-V02,P-V02-W007,86.46961476,87.33313506,0.8635203009,0.7759056407,evaluation_only
C011,2021-01-26,P-V02,P-V02-REF-B,0,0.8225169149,0.8225169149,0.6,evaluation_only
C012,2021-05-18,P-D01,P-D01-REF-A,0,-0.04431653539,-0.04431653539,0.6,evaluation_only
C012,2021-05-18,P-D01,P-D01-W001,197.7082143,196.7458478,-0.962366531,0.7078458609,evaluation_only
C012,2021-05-18,P-D01,P-D01-W002,380.6212886,380.024617,-0.5966715905,0.7260975829,evaluation_only
C012,2021-05-18,P-D01,P-D01-W003,428.6265693,427.9950254,-0.6315439211,0.7375658013,evaluation_only
C012,2021-05-18,P-D01,P-D01-W004,429.0361327,428.4599073,-0.5762253629,0.7476194567,evaluation_only
C012,2021-05-18,P-D01,P-D01-W005,289.9165221,289.6270327,-0.2894893535,0.7475536042,evaluation_only
C012,2021-05-18,P-D01,P-D01-W006,283.3183448,284.0472851,0.728940268,0.7378590847,evaluation_only
C012,2021-05-18,P-D01,P-D01-W007,172.1263084,172.805189,0.6788805266,0.7174761566,evaluation_only
C012,2021-05-18,P-D01,P-D01-REF-B,0,0.3307150455,0.3307150455,0.6,evaluation_only
C012,2021-05-18,P-H01,P-H01-REF-A,0,0.8923188514,0.8923188514,0.6,evaluation_only
C012,2021-05-18,P-H01,P-H01-W001,144.5593956,145.7084385,1.149042907,0.7265116861,evaluation_only
C012,2021-05-18,P-H01,P-H01-W002,79.68935714,81.22080795,1.531450814,0.7777122998,evaluation_only
C012,2021-05-18,P-H01,P-H01-W003,330.0766517,332.1408905,2.064238745,0.8193599342,evaluation_only
C012,2021-05-18,P-H01,P-H01-W004,186.5291134,188.8739644,2.344850997,0.831948795,evaluation_only
C012,2021-05-18,P-H01,P-H01-W005,383.7859926,385.6129522,1.826959586,0.8300235042,evaluation_only
C012,2021-05-18,P-H01,P-H01-W006,302.0833465,303.522088,1.438741468,0.8109378989,evaluation_only
C012,2021-05-18,P-H01,P-H01-W007,213.9647152,215.2724398,1.307724579,0.764012088,evaluation_only
C012,2021-05-18,P-H01,P-H01-REF-B,0,0.6677335254,0.6677335254,0.6,evaluation_only
C012,2021-05-18,P-H02,P-H02-REF-A,0,-0.09378436584,-0.09378436584,0.6,evaluation_only
C012,2021-05-18,P-H02,P-H02-W001,293.9159583,293.5343946,-0.381563702,0.7461527958,evaluation_only
C012,2021-05-18,P-H02,P-H02-W002,397.7048235,397.1879634,-0.5168601412,0.7692655082,evaluation_only
C012,2021-05-18,P-H02,P-H02-W003,187.7226307,187.4866202,-0.2360105052,0.780690719,evaluation_only
C012,2021-05-18,P-H02,P-H02-W004,171.664513,171.238956,-0.4255570285,0.7832084758,evaluation_only
C012,2021-05-18,P-H02,P-H02-W005,30.56188399,29.96551991,-0.5963640811,0.777365144,evaluation_only
C012,2021-05-18,P-H02,P-H02-W006,293.938744,293.5847453,-0.3539986676,0.7692297203,evaluation_only
C012,2021-05-18,P-H02,P-H02-W007,272.2217475,272.0809343,-0.1408131417,0.7448081487,evaluation_only
C012,2021-05-18,P-H02,P-H02-REF-B,0,-1.691548025,-1.691548025,0.6,evaluation_only
C012,2021-05-18,P-H03,P-H03-REF-A,0,-0.09397400595,-0.09397400595,0.6,evaluation_only
C012,2021-05-18,P-H03,P-H03-W001,280.5190153,281.8692597,1.350244391,0.6866493744,evaluation_only
C012,2021-05-18,P-H03,P-H03-W002,378.578495,379.8708781,1.292383087,0.7125140375,evaluation_only
C012,2021-05-18,P-H03,P-H03-W003,363.7329892,364.932571,1.199581873,0.720083175,evaluation_only
C012,2021-05-18,P-H03,P-H03-W004,639.4952723,641.1348937,1.639621388,0.7262114604,evaluation_only
C012,2021-05-18,P-H03,P-H03-W005,400.8350233,402.5849547,1.749931439,0.7242985667,evaluation_only
C012,2021-05-18,P-H03,P-H03-W006,397.8682317,399.2496799,1.381448246,0.7204704303,evaluation_only
C012,2021-05-18,P-H03,P-H03-W007,534.3160691,535.4929439,1.176874801,0.6978605537,evaluation_only
C012,2021-05-18,P-H03,P-H03-REF-B,0,0.327631716,0.327631716,0.6,evaluation_only
C012,2021-05-18,P-H04,P-H04-REF-A,0,-0.9434764593,-0.9434764593,0.7142413728,evaluation_only
C012,2021-05-18,P-H04,P-H04-W001,159.6205947,159.2278652,-0.3927295223,0.9433875977,evaluation_only
C012,2021-05-18,P-H04,P-H04-W002,468.0521443,467.5501966,-0.5019477177,0.9673442344,evaluation_only
C012,2021-05-18,P-H04,P-H04-W003,702.560645,701.2367313,-1.323913745,0.9919039818,evaluation_only
C012,2021-05-18,P-H04,P-H04-W004,142.8542142,141.487036,-1.36717817,0.9974875181,evaluation_only
C012,2021-05-18,P-H04,P-H04-W005,140.5915478,139.641237,-0.9503107623,0.9920489265,evaluation_only
C012,2021-05-18,P-H04,P-H04-W006,160.9484592,160.3559459,-0.5925133458,0.9695172509,evaluation_only
C012,2021-05-18,P-H04,P-H04-W007,198.3593213,197.9755773,-0.3837439784,0.9324296229,evaluation_only
C012,2021-05-18,P-H04,P-H04-REF-B,0,-0.2108734824,-0.2108734824,0.6834745663,evaluation_only
C012,2021-05-18,P-H05,P-H05-REF-A,0,-0.4043332993,-0.4043332993,0.6,evaluation_only
C012,2021-05-18,P-H05,P-H05-W001,1312.985277,1312.297099,-0.688177319,0.7395990944,evaluation_only
C012,2021-05-18,P-H05,P-H05-W002,1233.713795,1233.065508,-0.6482872982,0.7761737452,evaluation_only
C012,2021-05-18,P-H05,P-H05-W003,1344.341891,1343.956603,-0.3852883393,0.7951041972,evaluation_only
C012,2021-05-18,P-H05,P-H05-W004,1580.498809,1579.612527,-0.8862818277,0.8016977208,evaluation_only
C012,2021-05-18,P-H05,P-H05-W005,1217.313675,1216.104843,-1.208832338,0.7905976826,evaluation_only
C012,2021-05-18,P-H05,P-H05-W006,1352.552159,1351.35752,-1.194638467,0.7638438937,evaluation_only
C012,2021-05-18,P-H05,P-H05-W007,799.4573509,798.5825156,-0.8748353298,0.7234093087,evaluation_only
C012,2021-05-18,P-H05,P-H05-REF-B,0,-0.1799891063,-0.1799891063,0.6,evaluation_only
C012,2021-05-18,P-H06,P-H06-REF-A,0,-0.1983735078,-0.1983735078,0.6,evaluation_only
C012,2021-05-18,P-H06,P-H06-W001,331.4564802,331.0716856,-0.3847945893,0.7135266086,evaluation_only
C012,2021-05-18,P-H06,P-H06-W002,174.201775,174.1136449,-0.0881300564,0.7584289183,evaluation_only
C012,2021-05-18,P-H06,P-H06-W003,330.6457897,331.0638028,0.4180131161,0.7838244488,evaluation_only
C012,2021-05-18,P-H06,P-H06-W004,331.524447,332.7947368,1.27028987,0.7945257625,evaluation_only
C012,2021-05-18,P-H06,P-H06-W005,153.9812816,155.5202462,1.538964653,0.794466752,evaluation_only
C012,2021-05-18,P-H06,P-H06-W006,331.2673264,332.6757375,1.408411072,0.7701842404,evaluation_only
C012,2021-05-18,P-H06,P-H06-W007,56.53851617,58.47898384,1.940467661,0.7521008221,evaluation_only
C012,2021-05-18,P-H06,P-H06-REF-B,0,1.304202838,1.304202838,0.6,evaluation_only
C012,2021-05-18,P-H07,P-H07-REF-A,0,0.1522734807,0.1522734807,0.6,evaluation_only
C012,2021-05-18,P-H07,P-H07-W001,174.7129378,175.6785866,0.9656488548,0.7268787388,evaluation_only
C012,2021-05-18,P-H07,P-H07-W002,273.1472491,274.3176284,1.170379225,0.7419866076,evaluation_only
C012,2021-05-18,P-H07,P-H07-W003,264.7823887,265.7787769,0.9963881444,0.7560551864,evaluation_only
C012,2021-05-18,P-H07,P-H07-W004,278.8562608,280.1889029,1.332642018,0.7579387984,evaluation_only
C012,2021-05-18,P-H07,P-H07-W005,37.009811,38.55443451,1.544623506,0.7532707011,evaluation_only
C012,2021-05-18,P-H07,P-H07-W006,76.79098824,78.22427984,1.433291603,0.7380512243,evaluation_only
C012,2021-05-18,P-H07,P-H07-W007,46.58141733,48.19425283,1.612835497,0.7217568932,evaluation_only
C012,2021-05-18,P-H07,P-H07-REF-B,0,0.3337918449,0.3337918449,0.6,evaluation_only
C012,2021-05-18,P-V01,P-V01-REF-A,0,0.6274710505,0.6274710505,0.6,evaluation_only
C012,2021-05-18,P-V01,P-V01-W001,140.0262036,140.0466761,0.02047257174,0.7164102732,evaluation_only
C012,2021-05-18,P-V01,P-V01-W002,137.9001555,137.5129869,-0.3871685474,0.7481723266,evaluation_only
C012,2021-05-18,P-V01,P-V01-W003,153.355629,153.3600852,0.004456221245,0.767445056,evaluation_only
C012,2021-05-18,P-V01,P-V01-W004,189.8792991,190.1860017,0.3067026192,0.7718797356,evaluation_only
C012,2021-05-18,P-V01,P-V01-W005,865.5591624,866.3875716,0.8284092269,0.7698403192,evaluation_only
C012,2021-05-18,P-V01,P-V01-W006,391.1175748,391.9650374,0.8474626024,0.756289979,evaluation_only
C012,2021-05-18,P-V01,P-V01-W007,387.6181222,388.1168278,0.4987055563,0.7305471412,evaluation_only
C012,2021-05-18,P-V01,P-V01-REF-B,0,-0.1579262523,-0.1579262523,0.6,evaluation_only
C012,2021-05-18,P-V02,P-V02-REF-A,0,-0.1673964639,-0.1673964639,0.6,evaluation_only
C012,2021-05-18,P-V02,P-V02-W001,294.3884509,294.1502907,-0.2381602497,0.7266282257,evaluation_only
C012,2021-05-18,P-V02,P-V02-W003,31.16752837,30.73752238,-0.4300059916,0.7473830371,evaluation_only
C012,2021-05-18,P-V02,P-V02-W004,60.47129161,59.9913426,-0.4799490186,0.7499251739,evaluation_only
C012,2021-05-18,P-V02,P-V02-W005,266.7410593,266.229846,-0.5112132485,0.7493095809,evaluation_only
C012,2021-05-18,P-V02,P-V02-W006,304.2830447,304.3058878,0.02284305859,0.7399517158,evaluation_only
C012,2021-05-18,P-V02,P-V02-W007,93.40101248,92.94036984,-0.4606426458,0.726910472,evaluation_only
C012,2021-05-18,P-V02,P-V02-REF-B,0,-0.9547790275,-0.9547790275,0.6,evaluation_only
C012,2021-05-18,P-V03,P-V03-REF-A,0,-0.8883939858,-0.8883939858,0.7671688928,evaluation_only
C012,2021-05-18,P-V03,P-V03-W001,462.1200021,461.7912674,-0.3287347658,1.027367672,evaluation_only
C012,2021-05-18,P-V03,P-V03-W002,470.1862801,468.9872357,-1.199044376,1.046909381,evaluation_only
C012,2021-05-18,P-V03,P-V03-W003,1331.889258,1330.709532,-1.179726455,1.058730665,evaluation_only
C012,2021-05-18,P-V03,P-V03-W004,1645.577413,1644.635286,-0.9421271616,1.063608998,evaluation_only
C012,2021-05-18,P-V03,P-V03-W005,433.1992292,432.6472536,-0.5519756616,1.059041915,evaluation_only
C012,2021-05-18,P-V03,P-V03-W006,393.8548932,393.5878257,-0.2670674736,1.049938678,evaluation_only
C012,2021-05-18,P-V03,P-V03-W007,212.4470263,211.7722528,-0.6747735053,1.03676382,evaluation_only
C012,2021-05-18,P-V03,P-V03-REF-B,0,-0.2814543632,-0.2814543632,0.8014933663,evaluation_only
C012,2021-05-18,P-V04,P-V04-REF-A,0,-0.1772251591,-0.1772251591,0.6,evaluation_only
C012,2021-05-18,P-V04,P-V04-W001,193.5653775,194.4065515,0.8411739494,0.6964639577,evaluation_only
C012,2021-05-18,P-V04,P-V04-W002,193.7675598,195.2359017,1.468341901,0.7074906721,evaluation_only
C012,2021-05-18,P-V04,P-V04-W003,194.1165283,195.1497608,1.033232477,0.7173192582,evaluation_only
C012,2021-05-18,P-V04,P-V04-W004,330.4836706,331.6178245,1.13415387,0.7218305072,evaluation_only
C012,2021-05-18,P-V04,P-V04-W005,332.4670645,333.6002698,1.133205314,0.7199847257,evaluation_only
C012,2021-05-18,P-V04,P-V04-W006,233.00313,233.818935,0.8158050696,0.7146746274,evaluation_only
C012,2021-05-18,P-V04,P-V04-W007,310.73045,311.3063765,0.5759264494,0.7030279108,evaluation_only
C012,2021-05-18,P-V04,P-V04-REF-B,0,-0.1227958911,-0.1227958911,0.6,evaluation_only
C012,2021-05-18,P-V05,P-V05-REF-A,0,0.6059416856,0.6059416856,0.6,evaluation_only
C012,2021-05-18,P-V05,P-V05-W001,1249.823341,1250.520999,0.6976585229,0.6966526631,evaluation_only
C012,2021-05-18,P-V05,P-V05-W002,1462.892876,1463.35212,0.4592439027,0.7152542128,evaluation_only
C012,2021-05-18,P-V05,P-V05-W003,1455.310162,1455.648314,0.3381514565,0.718494857,evaluation_only
C012,2021-05-18,P-V05,P-V05-W004,1355.517524,1355.683929,0.1664042452,0.7199061355,evaluation_only
C012,2021-05-18,P-V05,P-V05-W005,1432.770327,1432.8895,0.1191726799,0.71624391,evaluation_only
C012,2021-05-18,P-V05,P-V05-W006,1446.74457,1446.953733,0.2091622317,0.710711044,evaluation_only
C012,2021-05-18,P-V05,P-V05-W007,1713.356199,1713.39472,0.0385207272,0.6981003438,evaluation_only
C012,2021-05-18,P-V05,P-V05-REF-B,0,-0.03117468623,-0.03117468623,0.6,evaluation_only
C012,2021-05-18,P-V06,P-V06-REF-A,0,-0.2807780428,-0.2807780428,0.6,evaluation_only
C012,2021-05-18,P-V06,P-V06-W001,0,0.3352698299,0.3352698299,0.7234484622,evaluation_only
C012,2021-05-18,P-V06,P-V06-W002,169.6120777,170.3872498,0.7751721674,0.7470293282,evaluation_only
C012,2021-05-18,P-V06,P-V06-W003,141.938984,142.8765233,0.9375392923,0.753752853,evaluation_only
C012,2021-05-18,P-V06,P-V06-W004,169.7639369,170.9301723,1.166235432,0.758856874,evaluation_only
C012,2021-05-18,P-V06,P-V06-W006,136.6667771,137.4979928,0.8312156438,0.7377623149,evaluation_only
C012,2021-05-18,P-V06,P-V06-W007,137.0379121,137.9124353,0.8745232778,0.7229330526,evaluation_only
C012,2021-05-18,P-V06,P-V06-REF-B,0,0.4329186812,0.4329186812,0.6,evaluation_only
C013,2021-07-13,P-H04,P-H04-REF-A,0,-0.5200634685,-0.5200634685,0.6,evaluation_only
C013,2021-07-13,P-H04,P-H04-W001,165.3257564,164.0171024,-1.308653989,0.7389120973,evaluation_only
C013,2021-07-13,P-H04,P-H04-W002,473.524715,472.3344734,-1.190241621,0.7558706455,evaluation_only
C013,2021-07-13,P-H04,P-H04-W003,707.4204727,705.9832774,-1.437195321,0.7729357338,evaluation_only
C013,2021-07-13,P-H04,P-H04-W004,145.6693265,144.5768994,-1.092427054,0.7760900045,evaluation_only
C013,2021-07-13,P-H04,P-H04-W005,145.6468102,145.0300333,-0.6167768379,0.7715255893,evaluation_only
C013,2021-07-13,P-H04,P-H04-W006,165.4573977,164.9950445,-0.4623531851,0.7540199569,evaluation_only
C013,2021-07-13,P-H04,P-H04-W007,203.8320279,203.6304105,-0.2016173392,0.7258471475,evaluation_only
C013,2021-07-13,P-H04,P-H04-REF-B,0,-0.2615654589,-0.2615654589,0.6,evaluation_only
C013,2021-07-13,P-V06,P-V06-REF-A,0,0.02059314002,0.02059314002,0.6,evaluation_only
C013,2021-07-13,P-V06,P-V06-W001,0,-0.7121957785,-0.7121957785,0.6965658013,evaluation_only
C013,2021-07-13,P-V06,P-V06-W002,173.4365617,173.5845671,0.1480053762,0.7280271209,evaluation_only
C013,2021-07-13,P-V06,P-V06-W004,174.0087111,173.8934856,-0.1152254886,0.7511360478,evaluation_only
C013,2021-07-13,P-V06,P-V06-W005,258.4241873,258.3116275,-0.112559738,0.7507483681,evaluation_only
C013,2021-07-13,P-V06,P-V06-W006,139.672535,139.8317272,0.1591922421,0.7399028839,evaluation_only
C013,2021-07-13,P-V06,P-V06-W007,139.8214513,140.3532538,0.5318024737,0.7284375974,evaluation_only
C013,2021-07-13,P-V06,P-V06-REF-B,0,0.3730565748,0.3730565748,0.6,evaluation_only
C014,2021-11-02,P-D01,P-D01-REF-A,0,0.4310633702,0.4310633702,0.6,evaluation_only
C014,2021-11-02,P-D01,P-D01-W001,245.1287812,245.5751094,0.4463282108,0.7121569081,evaluation_only
C014,2021-11-02,P-D01,P-D01-W002,400.9695966,401.5178094,0.5482128063,0.7272446037,evaluation_only
C014,2021-11-02,P-D01,P-D01-W003,430.6844207,430.5222889,-0.1621318381,0.7359342763,evaluation_only
C014,2021-11-02,P-D01,P-D01-W004,429.8825631,429.3412244,-0.54133877,0.7409914016,evaluation_only
C014,2021-11-02,P-D01,P-D01-W005,307.0675594,306.7435084,-0.3240509736,0.7377163254,evaluation_only
C014,2021-11-02,P-D01,P-D01-W006,297.8856902,296.8827656,-1.002924588,0.7225437609,evaluation_only
C014,2021-11-02,P-D01,P-D01-W007,183.5894696,183.4489451,-0.1405245249,0.6962476429,evaluation_only
C014,2021-11-02,P-D01,P-D01-REF-B,0,-0.5967928507,-0.5967928507,0.6,evaluation_only
C014,2021-11-02,P-H01,P-H01-REF-A,0,-0.147929937,-0.147929937,0.6,evaluation_only
