canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
artifacts/model_selection/t1_b6_expanded_v1/rejection_register.csv,rejection_register.csv,.csv,9713,f095cf391b1ed0ba30d302842815e6640b0f18eb37769c97fd06234c8757cb6b,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/robustness_predictions.csv,robustness_predictions.csv,.csv,5427368,f73e90ece5ef71b90009f733ba8d9331f661b81bc9e56ae2201d54c1275beebd,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/screening_register.csv,screening_register.csv,.csv,13650,6919c2254d3820f80146432a768623b644dc1e68a49558109bc4bc340db27135,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/selected_parameter_registry.json,selected_parameter_registry.json,.json,16421,aea11b479441b126658f8178080b76870433c073eec68edfdcbe3f40e214a989,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/temporal_aggregate_metrics.csv,temporal_aggregate_metrics.csv,.csv,13621,b33d6ffd10ecfd1ef2a48698f858770af4a6128f2032b2e0cfc380ec4563ed23,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/temporal_fold_metrics.csv,temporal_fold_metrics.csv,.csv,114541,7031a118960df027c80304159673b8dda3719de8f8c72ab504cedeac6a27bd23,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/temporal_predictions.csv,temporal_predictions.csv,.csv,11444477,3b0e0e1e54446fb248dff1db93f29cb54fcdfe8926f0c4d8155beefe084cf2fc,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/transition_metrics.csv,transition_metrics.csv,.csv,85850,b02ccd86ebcbd93e64890ab95eadeda6c1eb48bc8ecc291ee9dc8f16a2aba722,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/tuning_results.csv,tuning_results.csv,.csv,2070034,fc90bd430032281f19fc18133dc2510ab781550c01667922604d644f1967cd1e,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/validation_report.json,validation_report.json,.json,24068,db1483b9481f3b15f8e9c77ac2a239389e1c2525d75f05664ca8558e0063c66d,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/visual_qa_report.json,visual_qa_report.json,.json,710,e019e0167561f79d1d5b075185701db610da7a40abf2092e217e636f41811660,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_cpu/determinism_report.json,determinism_report.json,.json,3032,3982f6e0142fc57294db8923d84728f00f6dafc6ace452b91560083721507ecd,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_cpu/pip_freeze.txt,pip_freeze.txt,.txt,559,d9a8718578ead547ab6838e6516e39c478ee36081a8b2b6bc0fe472fe43d2b45,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_cpu/pip_install_report.json,pip_install_report.json,.json,781,40d93ab5eaaea429439e9c0e03f017a48d4ef487e8f73362c8887819baacb566,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_cpu/pip_wheel_report.json,pip_wheel_report.json,.json,18956,78d69f6dbd07794a29406d63a1768e7d0cf85af5a7daf0e8df23f5c8c43b34bb,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_cpu/smoke_report.json,smoke_report.json,.json,10520,24e5349178d4c5ad96cabb4cab8d9b4e2629e6c400c218c1f0d38558a269b014,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/determinism_report.json,determinism_report.json,.json,247,b960df001561617025ad9e889bc49c095f6a062298d5526b34c4b11d222498d5,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/pip_freeze.txt,pip_freeze.txt,.txt,556,af252bd0103de3d79daca019b09e660b8f4cdadddd45f0b748f947bc08eb9f22,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/pip_install_report.json,pip_install_report.json,.json,18974,bcf08c642b4c11ffc0fda37cc7a7b0a21e070c933b1cb347c734909c41af18bd,True,DERIVED_ARTIFACT,artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/pip_wheel_report.json,2,READABLE,DUPLICATE,= artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/pip_wheel_report.json
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/pip_wheel_report.json,pip_wheel_report.json,.json,18974,bcf08c642b4c11ffc0fda37cc7a7b0a21e070c933b1cb347c734909c41af18bd,True,DERIVED_ARTIFACT,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_ngboost/smoke_report.json,smoke_report.json,.json,488,17553e7dca8e933edf49bc74d64890df2c0f387905b2149ca0eaea185ca1fb95,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_torch/determinism_report.json,determinism_report.json,.json,468,540607300225ed10a4a5b3480d280f13e2f6a0c5c8b07d4db5e7cad5988d92de,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_torch/pip_freeze.txt,pip_freeze.txt,.txt,389,5e33ccb2757ab7f0214a7b69947d79f148e466dbc0674306a4ec2e8717055989,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/model_selection/t1_b6_expanded_v1/environments/b6_torch/pip_install_report.json,pip_install_report.json,.json,13239,cca88ca9dc04df96eaac5da7ed5b7188868c35833c28f76c227e40b93d3c2fb4,True,DERIVED_ARTIFACT,artifacts/model_selection/t1_b6_expanded_v1/environments/b6_torch/pip_wheel_report.json,2,READABLE,DUPLICATE,= artifacts/model_selection/t1_b6_expanded_v1/environments/b6_torch/pip_wheel_report.json
