sample_id,scenario_id,point_id,current_date,n_history,last_settlement_mm,last_rate_mm_y,mean_recent_rate_mm_y,recent_acceleration_mm_y2,current_uncertainty_mm,forecast_horizon_days,stress_zone_class,unseen_spatial,split
ST-028::2025-11-01,ST-028,P-V02-W005,2025-11-01,22,422.3064544,130.7295484,141.1273514,-82.56081611,2.599138626,180,moderate,False,test
ST-029::2022-11-01,ST-029,P-H06-W004,2022-11-01,3,59.20636659,47.70452506,40.94679471,53.65784803,3.058850348,180,moderate,False,train
ST-029::2023-02-01,ST-029,P-H06-W004,2023-02-01,4,62.62056834,13.55475208,30.62963857,-135.5783107,3.447837788,180,moderate,False,train
ST-029::2023-05-01,ST-029,P-H06-W004,2023-05-01,5,89.49762354,106.7048306,60.12979132,369.8159366,2.82776261,180,moderate,False,train
ST-029::2023-07-01,ST-029,P-H06-W004,2023-07-01,6,83.93101696,-22.84497813,41.92992622,-531.6636812,2.697617934,180,moderate,False,train
ST-029::2023-08-01,ST-029,P-H06-W004,2023-08-01,7,85.48009859,9.27544367,-6.784767233,192.3276076,3.708245265,180,moderate,False,train
ST-029::2023-10-01,ST-029,P-H06-W004,2023-10-01,8,91.87269228,75.31918858,42.29731613,778.1444461,3.902761986,180,moderate,False,train
ST-029::2023-11-01,ST-029,P-H06-W004,2023-11-01,9,100.8989194,54.04638474,64.68278666,-127.3752722,3.251393756,180,moderate,False,train
ST-029::2023-12-01,ST-029,P-H06-W004,2023-12-01,10,101.9930002,12.89074173,33.46856324,-484.9064067,2.951565552,180,moderate,False,train
ST-029::2024-03-01,ST-029,P-H06-W004,2024-03-01,11,108.2233373,75.85435476,44.37254825,766.5819886,2.764383311,180,moderate,False,validation
ST-029::2024-05-01,ST-029,P-H06-W004,2024-05-01,12,112.5078584,17.19693743,46.5256461,-235.4354031,2.798298356,180,moderate,False,validation
ST-029::2024-06-01,ST-029,P-H06-W004,2024-06-01,13,133.2241262,124.0428989,70.61991815,639.7620888,2.654028493,180,moderate,False,validation
ST-029::2024-08-01,ST-029,P-H06-W004,2024-08-01,14,152.7046862,229.5249847,176.7839418,1242.817156,2.819232378,180,moderate,False,validation
ST-029::2024-10-01,ST-029,P-H06-W004,2024-10-01,15,181.1009861,170.0286647,199.7768247,-356.2464074,2.728022346,180,moderate,False,validation
ST-029::2024-11-01,ST-029,P-H06-W004,2024-11-01,16,216.3731402,211.1992508,190.6139578,246.517321,3.723680223,180,moderate,False,validation
ST-029::2025-01-01,ST-029,P-H06-W004,2025-01-01,17,225.8467883,111.6209657,161.4101083,-1173.257053,3.903711534,180,moderate,False,test
ST-029::2025-02-01,ST-029,P-H06-W004,2025-02-01,18,253.5142642,165.6646817,138.6428237,323.5978241,3.348942229,180,moderate,False,test
ST-029::2025-05-01,ST-029,P-H06-W004,2025-05-01,19,276.3294839,268.8148061,217.2397439,1215.341385,2.644221518,180,moderate,False,test
ST-029::2025-08-01,ST-029,P-H06-W004,2025-08-01,20,312.588369,148.8040202,208.8094131,-492.5161748,2.881005772,180,moderate,False,test
ST-029::2025-11-01,ST-029,P-H06-W004,2025-11-01,21,367.6790964,218.716176,183.7600981,277.5588578,3.341111327,180,moderate,False,test
ST-030::2022-11-01,ST-030,P-D01-W006,2022-11-01,3,57.46287964,33.04665439,55.17738125,-175.7227823,3.395380611,180,moderate,False,train
ST-030::2023-02-01,ST-030,P-D01-W006,2023-02-01,4,59.90763154,9.705930752,21.37629257,-92.66520986,3.413887836,180,moderate,False,train
ST-030::2023-05-01,ST-030,P-D01-W006,2023-05-01,5,66.79804732,27.35569962,18.53081518,70.07150084,3.24768414,180,moderate,False,train
ST-030::2023-08-01,ST-030,P-D01-W006,2023-08-01,6,79.44906702,51.91893196,39.63731579,100.8058496,2.57397147,180,moderate,False,train
ST-030::2023-11-01,ST-030,P-D01-W006,2023-11-01,7,92.76128896,52.85096807,52.38495002,3.700284673,3.896643531,180,moderate,False,train
ST-030::2024-01-01,ST-030,P-D01-W006,2024-01-01,8,100.6598592,31.35818249,42.10457528,-85.32869494,3.194064346,180,moderate,False,validation
ST-030::2024-02-01,ST-030,P-D01-W006,2024-02-01,9,98.68964078,-11.79708663,9.78054793,-258.4010171,2.521721724,180,moderate,False,validation
ST-030::2024-04-01,ST-030,P-D01-W006,2024-04-01,10,99.67810842,11.64638086,-0.07535288319,276.2169839,3.478137308,180,moderate,False,validation
ST-030::2024-05-01,ST-030,P-D01-W006,2024-05-01,11,115.2261445,94.64866933,53.1475251,505.2764311,3.60076391,180,moderate,False,validation
ST-030::2024-06-01,ST-030,P-D01-W006,2024-06-01,12,112.8776788,-28.59256935,33.02804999,-1500.462081,2.82915782,180,moderate,False,validation
ST-030::2024-08-01,ST-030,P-D01-W006,2024-08-01,13,113.0019541,1.464243797,-13.56416278,354.1371291,3.952021118,180,moderate,False,validation
ST-030::2024-09-01,ST-030,P-D01-W006,2024-09-01,14,123.3621112,62.03356357,31.74890368,362.6712139,2.680626903,180,moderate,False,validation
ST-030::2024-11-01,ST-030,P-D01-W006,2024-11-01,15,134.9012908,135.9575916,98.99557759,870.9919756,3.667384657,180,moderate,False,validation
ST-030::2024-12-01,ST-030,P-D01-W006,2024-12-01,16,135.9400519,6.219794927,71.08869327,-776.8316433,3.850112354,180,moderate,False,validation
ST-030::2025-02-01,ST-030,P-D01-W006,2025-02-01,17,147.3308916,138.6834735,72.45163423,1612.745287,3.516349025,180,moderate,False,test
ST-030::2025-04-01,ST-030,P-D01-W006,2025-04-01,18,164.3835453,100.4593831,119.5714283,-225.1830488,3.48344844,180,moderate,False,test
ST-030::2025-05-01,ST-030,P-D01-W006,2025-05-01,19,183.4389918,117.9661331,109.2127581,108.3786512,2.758003069,180,moderate,False,test
ST-030::2025-07-01,ST-030,P-D01-W006,2025-07-01,20,197.3884399,169.8345302,143.9003316,631.4977346,3.459961223,180,moderate,False,test
ST-030::2025-08-01,ST-030,P-D01-W006,2025-08-01,21,221.4400468,144.0139253,156.9242278,-154.6061625,2.913397149,180,moderate,False,test
ST-030::2025-11-01,ST-030,P-D01-W006,2025-11-01,22,236.9684789,182.9599936,163.4869595,458.8726265,3.95170815,180,moderate,False,test
ST-031::2023-02-01,ST-031,P-V02-W006,2023-02-01,3,49.71147471,19.65736463,31.89137627,-97.14071202,3.729072741,180,moderate,False,train
ST-031::2023-05-01,ST-031,P-V02-W006,2023-05-01,4,68.59388918,37.48261896,28.56999179,35.38409861,3.629338387,180,moderate,False,train
ST-031::2023-08-01,ST-031,P-V02-W006,2023-08-01,5,80.86590098,50.36350908,43.92306402,52.86230469,3.408140401,180,moderate,False,train
ST-031::2023-11-01,ST-031,P-V02-W006,2023-11-01,6,89.15525736,32.90964584,41.63657746,-69.29373421,2.502166294,180,moderate,False,train
ST-031::2024-02-01,ST-031,P-V02-W006,2024-02-01,7,94.00021738,19.23501792,26.07233188,-54.28975923,2.557372837,180,moderate,False,validation
ST-031::2024-05-01,ST-031,P-V02-W006,2024-05-01,8,106.8611771,51.05940789,35.14721291,126.3462874,2.782166414,180,moderate,False,validation
ST-031::2024-06-01,ST-031,P-V02-W006,2024-06-01,9,108.1911423,5.397442144,28.22842502,-185.3114777,2.719269021,180,moderate,False,validation
ST-031::2024-08-01,ST-031,P-V02-W006,2024-08-01,10,112.1531008,46.68081731,26.03912973,486.41138,2.937323529,180,moderate,False,validation
ST-031::2024-09-01,ST-031,P-V02-W006,2024-09-01,11,123.0206864,65.07189567,55.87635649,110.1203503,3.165320689,180,moderate,False,validation
ST-031::2024-11-01,ST-031,P-V02-W006,2024-11-01,12,119.2891411,-43.9660289,10.55293338,-1284.712966,3.402276336,180,moderate,False,validation
ST-031::2025-01-01,ST-031,P-V02-W006,2025-01-01,13,134.2878087,89.80759587,22.92078348,800.9969909,3.829363597,180,moderate,False,test
ST-031::2025-02-01,ST-031,P-V02-W006,2025-02-01,14,144.6683854,62.15582984,75.98171285,-165.5706154,3.322663432,180,moderate,False,test
ST-031::2025-04-01,ST-031,P-V02-W006,2025-04-01,15,148.8413342,49.16675965,55.66129474,-153.0405771,3.43360804,180,moderate,False,test
ST-031::2025-05-01,ST-031,P-V02-W006,2025-05-01,16,162.7267563,85.96017698,67.56346831,227.776198,3.299504449,180,moderate,False,test
ST-031::2025-07-01,ST-031,P-V02-W006,2025-07-01,17,172.5567297,119.6799261,102.8200516,410.537946,2.53470843,180,moderate,False,test
ST-031::2025-08-01,ST-031,P-V02-W006,2025-08-01,18,187.430095,89.0573222,104.3686242,-183.3591162,3.293038549,180,moderate,False,test
ST-031::2025-09-01,ST-031,P-V02-W006,2025-09-01,19,206.6386239,226.3198443,157.6885832,1617.262458,3.36749366,180,moderate,False,test
ST-031::2025-11-01,ST-031,P-V02-W006,2025-11-01,20,216.8884169,120.7657065,173.5427754,-1243.666091,3.538013069,180,moderate,False,test
ST-031::2025-12-01,ST-031,P-V02-W006,2025-12-01,21,240.0399244,138.6243957,129.6950511,106.9325614,3.770292613,180,moderate,False,test
ST-032::2022-11-01,ST-032,P-H02-W001,2022-11-01,3,47.89006488,33.78444371,35.78780453,-15.90712041,3.819507293,180,moderate,False,train
ST-032::2023-02-01,ST-032,P-H02-W001,2023-02-01,4,56.74028957,35.13635401,34.46039886,5.367230834,3.222740034,180,moderate,False,train
ST-032::2023-05-01,ST-032,P-H02-W001,2023-05-01,5,57.98907079,4.957797204,20.04707561,-119.8121508,3.829684988,180,moderate,False,train
ST-032::2023-08-01,ST-032,P-H02-W001,2023-08-01,6,71.13877647,53.96550562,29.46165141,201.1243314,3.946179942,180,moderate,False,train
ST-032::2023-11-01,ST-032,P-H02-W001,2023-11-01,7,76.0935708,19.67107203,36.81828882,-136.152629,3.191165136,180,moderate,False,train
ST-032::2024-02-01,ST-032,P-H02-W001,2024-02-01,8,76.27505657,0.7205182351,10.19579513,-75.23575839,3.888691042,180,moderate,False,validation
ST-032::2024-05-01,ST-032,P-H02-W001,2024-05-01,9,91.36728949,59.91780514,30.31916169,235.0196635,2.798638659,180,moderate,False,validation
ST-032::2024-08-01,ST-032,P-H02-W001,2024-08-01,10,99.44908588,32.79862371,46.35821443,-110.058678,2.618942926,180,moderate,False,validation
ST-032::2024-10-01,ST-032,P-H02-W001,2024-10-01,11,103.9688084,17.9437898,25.37120675,-58.97530527,3.488757956,180,moderate,False,validation
ST-032::2024-11-01,ST-032,P-H02-W001,2024-11-01,12,111.9876488,48.01444999,32.97911989,180.0542399,3.347079071,180,moderate,False,validation
ST-032::2025-01-01,ST-032,P-H02-W001,2025-01-01,13,113.9873731,23.56126819,35.78785909,-288.1136985,3.652269605,180,moderate,False,test
ST-032::2025-02-01,ST-032,P-H02-W001,2025-02-01,14,122.6175437,51.67491468,37.61809143,168.3362194,2.670190534,180,moderate,False,test
ST-032::2025-03-01,ST-032,P-H02-W001,2025-03-01,15,127.6629036,59.44573196,55.56032332,91.55777455,3.264567396,180,moderate,False,test
ST-032::2025-05-01,ST-032,P-H02-W001,2025-05-01,16,129.5236959,24.27337102,41.85955149,-458.8108869,3.369663033,180,moderate,False,test
ST-032::2025-06-01,ST-032,P-H02-W001,2025-06-01,17,138.5000001,53.74746119,39.01041611,176.4821547,2.991491654,180,moderate,False,test
ST-032::2025-08-01,ST-032,P-H02-W001,2025-08-01,18,146.857349,98.4684407,76.10795095,526.9141214,2.691328525,180,moderate,False,test
ST-032::2025-09-01,ST-032,P-H02-W001,2025-09-01,19,157.3135843,62.6088516,80.53864615,-214.716638,2.684563321,180,moderate,False,test
ST-032::2025-11-01,ST-032,P-H02-W001,2025-11-01,20,176.6731722,228.0996611,145.3542563,1949.855424,2.598358419,180,moderate,False,test
ST-033::2022-06-01,ST-033,P-H02-W007,2022-06-01,3,106.0048531,165.7677972,205.1379506,-471.4737228,3.647638331,180,moderate,False,train
ST-033::2022-08-01,ST-033,P-H02-W007,2022-08-01,4,115.8286938,115.7470266,140.7574119,-589.3576276,3.191343067,180,moderate,False,train
ST-033::2022-10-01,ST-033,P-H02-W007,2022-10-01,5,143.0976583,163.2785125,139.5127695,284.6045119,2.574942947,180,moderate,False,train
ST-033::2022-11-01,ST-033,P-H02-W007,2022-11-01,6,149.7769149,39.99341759,101.635965,-738.194769,3.606401474,180,moderate,False,train
ST-033::2023-01-01,ST-033,P-H02-W007,2023-01-01,7,168.0727097,215.5657766,127.7795971,2068.638843,3.158369872,180,moderate,False,train
ST-033::2023-02-01,ST-033,P-H02-W007,2023-02-01,8,182.8838033,88.68445808,152.1251173,-759.7278949,2.641708033,180,moderate,False,train
ST-033::2023-05-01,ST-033,P-H02-W007,2023-05-01,9,181.9441825,-11.07085493,38.80680157,-1175.342841,3.038014362,180,moderate,False,train
ST-033::2023-08-01,ST-033,P-H02-W007,2023-08-01,10,198.0087502,65.9279029,27.42852399,315.9977112,2.864556878,180,moderate,False,train
ST-033::2023-11-01,ST-033,P-H02-W007,2023-11-01,11,222.8640487,98.67823664,82.30306977,130.0223847,2.889062298,180,moderate,False,train
ST-033::2024-02-01,ST-033,P-H02-W007,2024-02-01,12,241.9788794,75.88795542,87.28309603,-90.47989363,2.534383287,180,moderate,False,validation
ST-033::2024-05-01,ST-033,P-H02-W007,2024-05-01,13,253.8844706,47.26649123,61.57722332,-113.6303239,3.131949192,180,moderate,False,validation
ST-033::2024-08-01,ST-033,P-H02-W007,2024-08-01,14,275.0251197,85.79580091,66.53114607,156.3647818,3.349345664,180,moderate,False,validation
ST-033::2024-11-01,ST-033,P-H02-W007,2024-11-01,15,292.8513679,70.77214322,78.28397207,-59.64555406,3.916964602,180,moderate,False,validation
ST-033::2025-02-01,ST-033,P-H02-W007,2025-02-01,16,317.8500712,99.24756935,85.00985628,113.0505369,3.080651545,180,moderate,False,test
ST-033::2025-05-01,ST-033,P-H02-W007,2025-05-01,17,318.7508372,3.576138586,51.41185397,-379.8259792,3.575772142,180,moderate,False,test
ST-033::2025-08-01,ST-033,P-H02-W007,2025-08-01,18,347.2723846,117.0505079,60.31332323,465.6911616,3.139495566,180,moderate,False,test
ST-033::2025-11-01,ST-033,P-H02-W007,2025-11-01,19,370.4592731,92.05446762,104.5524877,-99.23699677,3.740198955,180,moderate,False,test
ST-034::2022-05-01,ST-034,P-V06-W005,2022-05-01,3,93.21228055,40.0022088,79.15727918,-484.792863,3.312581636,180,moderate,False,train
ST-034::2022-06-01,ST-034,P-V06-W005,2022-06-01,4,95.98218086,33.72353624,36.86287252,-76.44283845,3.379652443,180,moderate,False,train
ST-034::2022-08-01,ST-034,P-V06-W005,2022-08-01,5,111.3259676,180.7844555,107.2539958,1732.709701,3.243639601,180,moderate,False,train
ST-034::2022-09-01,ST-034,P-V06-W005,2022-09-01,6,122.8254906,68.85575055,124.820103,-670.1960568,3.01052096,180,moderate,False,train
ST-034::2022-11-01,ST-034,P-V06-W005,2022-11-01,7,128.3758986,65.39633828,67.12604441,-40.75968808,2.732330483,180,moderate,False,train
ST-034::2022-12-01,ST-034,P-V06-W005,2022-12-01,8,143.4088479,90.01286469,77.70460149,147.3964963,3.801424472,180,moderate,False,train
ST-034::2023-02-01,ST-034,P-V06-W005,2023-02-01,9,160.1470566,203.7876905,146.9002776,1385.208505,2.785509547,180,moderate,False,train
ST-034::2023-04-01,ST-034,P-V06-W005,2023-04-01,10,185.0029413,146.429224,175.1084573,-337.9061272,2.726097185,180,moderate,False,train
ST-034::2023-05-01,ST-034,P-V06-W005,2023-05-01,11,209.574637,152.1154552,149.2723396,35.20162628,2.654540009,180,moderate,False,train
ST-034::2023-07-01,ST-034,P-V06-W005,2023-07-01,12,224.6589882,183.6519763,167.8837158,383.957144,2.817259423,180,moderate,False,train
ST-034::2023-11-01,ST-034,P-V06-W005,2023-11-01,13,245.4700088,124.6102501,154.1311132,-353.5244347,3.747540991,180,moderate,False,train
ST-034::2024-02-01,ST-034,P-V06-W005,2024-02-01,14,306.1850386,180.2940215,152.4521358,165.3536383,2.999354414,180,moderate,False,validation
ST-034::2024-05-01,ST-034,P-V06-W005,2024-05-01,15,345.3363398,155.4349215,167.8644715,-98.69332913,3.483664029,180,moderate,False,validation
ST-034::2024-08-01,ST-034,P-V06-W005,2024-08-01,16,382.5227654,150.9149107,153.1749161,-18.34371041,3.718272825,180,moderate,False,validation
ST-034::2024-11-01,ST-034,P-V06-W005,2024-11-01,17,421.2825095,153.880397,152.3976538,11.77330303,3.924353984,180,moderate,False,validation
ST-034::2025-02-01,ST-034,P-V06-W005,2025-02-01,18,469.9768769,193.3219312,173.6011641,156.5871777,3.398183138,180,moderate,False,test
ST-034::2025-05-01,ST-034,P-V06-W005,2025-05-01,19,507.4068572,148.6010904,170.9615108,-177.5465986,3.973295313,180,moderate,False,test
ST-034::2025-08-01,ST-034,P-V06-W005,2025-08-01,20,539.1933323,130.449551,139.5253207,-74.49269424,3.461212619,180,moderate,False,test
ST-034::2025-11-01,ST-034,P-V06-W005,2025-11-01,21,583.5024308,175.9119373,153.1807441,180.4906152,2.592316309,180,moderate,False,test
ST-035::2022-08-01,ST-035,P-H02-W006,2022-08-01,3,58.47844479,-5.670647981,26.9501385,-390.6472873,3.732595128,180,moderate,False,train
ST-035::2022-10-01,ST-035,P-H02-W006,2022-10-01,4,64.41561327,69.95325126,32.14130164,891.0202967,2.967930865,180,moderate,False,train
ST-035::2022-11-01,ST-035,P-H02-W006,2022-11-01,5,61.54226322,-17.20477226,26.3742395,-521.876526,3.952886473,180,moderate,False,train
ST-035::2022-12-01,ST-035,P-H02-W006,2022-12-01,6,74.0385097,147.2340009,65.0146143,1937.460061,2.915643266,180,moderate,False,train
ST-035::2023-02-01,ST-035,P-H02-W006,2023-02-01,7,72.25804809,-21.67712008,62.77844039,-2056.492898,2.632444041,180,moderate,False,train
ST-035::2023-03-01,ST-035,P-H02-W006,2023-03-01,8,82.67159116,61.34752593,19.83520292,489.1089025,3.063441673,180,moderate,False,train
ST-035::2023-05-01,ST-035,P-H02-W006,2023-05-01,9,87.1157054,57.97188307,59.6597045,-44.03405542,3.423098738,180,moderate,False,train
ST-035::2023-08-01,ST-035,P-H02-W006,2023-08-01,10,104.8245723,106.0354696,82.00367633,287.7905733,3.091747177,180,moderate,False,train
ST-035::2023-10-01,ST-035,P-H02-W006,2023-10-01,11,138.3660496,133.1633104,119.59939,107.7004768,3.830826846,180,moderate,False,train
ST-035::2023-11-01,ST-035,P-H02-W006,2023-11-01,12,157.8660583,116.7602981,124.9618042,-98.21639786,3.551994166,180,moderate,False,train
ST-035::2024-01-01,ST-035,P-H02-W006,2024-01-01,13,169.1555567,133.0157841,124.8880411,191.5263315,3.121708588,180,moderate,False,validation
ST-035::2024-02-01,ST-035,P-H02-W006,2024-02-01,14,190.7604776,129.3638911,131.1898376,-21.86645755,2.570821261,180,moderate,False,validation
ST-035::2024-05-01,ST-035,P-H02-W006,2024-05-01,15,209.9323009,225.8873696,177.6256304,1137.264533,3.215117233,180,moderate,False,validation
ST-035::2024-08-01,ST-035,P-H02-W006,2024-08-01,16,237.9886464,113.8620022,169.8746859,-454.6362827,2.614456751,180,moderate,False,validation
ST-035::2024-11-01,ST-035,P-H02-W006,2024-11-01,17,269.5504472,125.3037799,119.5828911,45.42510113,3.764392415,180,moderate,False,validation
ST-035::2025-02-01,ST-035,P-H02-W006,2025-02-01,18,306.6723339,147.3779248,136.3408524,87.63675475,3.326287413,180,moderate,False,test
ST-035::2025-05-01,ST-035,P-H02-W006,2025-05-01,19,332.7593808,103.5684118,125.4731683,-173.9285287,3.559408242,180,moderate,False,test
ST-035::2025-08-01,ST-035,P-H02-W006,2025-08-01,20,375.8483394,176.8341814,140.2012966,300.6777793,3.648742057,180,moderate,False,test
ST-035::2025-11-01,ST-035,P-H02-W006,2025-11-01,21,411.1587864,140.1863124,158.5102469,-145.4960233,3.918675385,180,moderate,False,test
ST-036::2022-11-01,ST-036,P-H03-W003,2022-11-01,3,54.1753717,51.37759141,44.54652793,54.24012899,2.511034598,180,moderate,False,train
ST-036::2023-01-01,ST-036,P-H03-W003,2023-01-01,4,59.43142002,20.86708311,36.12233726,-121.1300343,2.905949636,180,moderate,False,train
ST-036::2023-02-01,ST-036,P-H03-W003,2023-02-01,5,69.91695824,62.78430878,41.82569594,250.9879783,2.848360034,180,moderate,False,train
ST-036::2023-04-01,ST-036,P-H03-W003,2023-04-01,6,71.49955779,18.6465963,40.71545254,-520.0419188,2.697219491,180,moderate,False,train
ST-036::2023-05-01,ST-036,P-H03-W003,2023-05-01,7,82.46712061,67.8966495,43.2716229,304.8912192,3.246968723,180,moderate,False,train
ST-036::2023-06-01,ST-036,P-H03-W003,2023-06-01,8,77.918766,-55.3762174,6.260216051,-1500.847155,2.953417811,180,moderate,False,train
ST-036::2023-08-01,ST-036,P-H03-W003,2023-08-01,9,85.57568344,90.21577728,17.41977994,1715.402453,3.427047327,180,moderate,False,train
ST-036::2023-09-01,ST-036,P-H03-W003,2023-09-01,10,88.68149534,18.59668522,54.40623125,-428.8339897,3.768472951,180,moderate,False,train
ST-036::2023-11-01,ST-036,P-H03-W003,2023-11-01,11,104.9024147,191.1190576,104.8578714,2032.703114,2.885141854,180,moderate,False,train
ST-036::2023-12-01,ST-036,P-H03-W003,2023-12-01,12,118.0535796,78.74529517,134.9321764,-672.8609301,3.289944263,180,moderate,False,train
ST-036::2024-02-01,ST-036,P-H03-W003,2024-02-01,13,115.1782889,-35.0066651,21.86931503,-1384.930116,3.598742267,180,moderate,False,validation
