point_id,profile_id,campaign_id,date,previous_campaign_id,previous_date,interval_days,settlement_rate_mm_y,standard_uncertainty_rate_mm_y,provenance
P-V02-W003,P-V02,C003,2018-10-16,C001,2018-05-15,154,10.84609623,2.472409915,C/S
P-V02-W003,P-V02,C005,2019-05-14,C003,2018-10-16,210,6.145244701,2.281422009,C/S
P-V02-W003,P-V02,C006,2019-08-27,C005,2019-05-14,105,14.47265716,4.544773507,C/S
P-V02-W003,P-V02,C007,2019-11-05,C006,2019-08-27,70,0.5371257989,5.380313866,C/S
P-V02-W003,P-V02,C008,2020-04-21,C007,2019-11-05,168,8.03757062,2.377790493,C/S
P-V02-W003,P-V02,C010,2020-10-20,C008,2020-04-21,182,6.637013735,3.349102706,C/S
P-V02-W003,P-V02,C011,2021-01-26,C010,2020-10-20,98,5.803311446,6.219622877,C/S
P-V02-W003,P-V02,C012,2021-05-18,C011,2021-01-26,112,6.076332082,3.596784288,C/S
P-V02-W003,P-V02,C014,2021-11-02,C012,2021-05-18,168,7.25379073,3.403221675,C/S
P-V02-W003,P-V02,C016,2022-05-17,C014,2021-11-02,196,9.365956436,2.90866017,C/S
P-V02-W003,P-V02,C018,2022-10-18,C016,2022-05-17,154,2.968155817,2.579625132,C/S
P-V02-W003,P-V02,C020,2023-05-16,C018,2022-10-18,210,10.12630181,2.184893112,C/S
P-V02-W003,P-V02,C022,2023-11-07,C020,2023-05-16,175,6.31341642,2.556009697,C/S
P-V02-W003,P-V02,C024,2024-05-14,C022,2023-11-07,189,3.741027721,2.059445029,C/S
P-V02-W003,P-V02,C027,2025-07-22,C024,2024-05-14,434,8.767078608,1.270777028,C/S
P-V02-W003,P-V02,C029,2025-11-04,C027,2025-07-22,105,13.55971546,5.891685841,C/S
P-V02-W004,P-V02,C003,2018-10-16,C001,2018-05-15,154,17.74766615,2.479100288,C/S
P-V02-W004,P-V02,C005,2019-05-14,C003,2018-10-16,210,11.79749885,2.234280286,C/S
P-V02-W004,P-V02,C006,2019-08-27,C005,2019-05-14,105,23.22053711,4.45002327,C/S
P-V02-W004,P-V02,C007,2019-11-05,C006,2019-08-27,70,4.416538263,5.389519375,C/S
P-V02-W004,P-V02,C008,2020-04-21,C007,2019-11-05,168,14.96051783,2.382423678,C/S
P-V02-W004,P-V02,C010,2020-10-20,C008,2020-04-21,182,16.86463698,3.36437949,C/S
P-V02-W004,P-V02,C011,2021-01-26,C010,2020-10-20,98,13.32686703,6.245806957,C/S
P-V02-W004,P-V02,C012,2021-05-18,C011,2021-01-26,112,14.31329744,3.605042427,C/S
P-V02-W004,P-V02,C014,2021-11-02,C012,2021-05-18,168,17.16939283,3.408390515,C/S
P-V02-W004,P-V02,C016,2022-05-17,C014,2021-11-02,196,17.10214805,2.911720698,C/S
P-V02-W004,P-V02,C018,2022-10-18,C016,2022-05-17,154,11.47957581,2.585752368,C/S
P-V02-W004,P-V02,C020,2023-05-16,C018,2022-10-18,210,21.14556678,2.237766632,C/S
P-V02-W004,P-V02,C022,2023-11-07,C020,2023-05-16,175,12.19108742,2.619736555,C/S
P-V02-W004,P-V02,C024,2024-05-14,C022,2023-11-07,189,14.64934039,2.062963728,C/S
P-V02-W004,P-V02,C027,2025-07-22,C024,2024-05-14,434,18.61836752,1.275115151,C/S
P-V02-W005,P-V02,C003,2018-10-16,C001,2018-05-15,154,83.55938559,2.47474448,C/S
P-V02-W005,P-V02,C005,2019-05-14,C003,2018-10-16,210,68.09399191,2.183149986,C/S
P-V02-W005,P-V02,C006,2019-08-27,C005,2019-05-14,105,73.81597962,4.347065488,C/S
P-V02-W005,P-V02,C007,2019-11-05,C006,2019-08-27,70,57.27523448,5.373592275,C/S
P-V02-W005,P-V02,C008,2020-04-21,C007,2019-11-05,168,60.34008026,2.375739462,C/S
P-V02-W005,P-V02,C010,2020-10-20,C008,2020-04-21,182,53.10401066,3.363200735,C/S
P-V02-W005,P-V02,C011,2021-01-26,C010,2020-10-20,98,58.98564332,6.241784757,C/S
P-V02-W005,P-V02,C012,2021-05-18,C011,2021-01-26,112,49.8453672,3.597211385,C/S
P-V02-W005,P-V02,C014,2021-11-02,C012,2021-05-18,168,44.07420086,3.397812203,C/S
P-V02-W005,P-V02,C016,2022-05-17,C014,2021-11-02,196,44.68145226,2.901162047,C/S
P-V02-W005,P-V02,C018,2022-10-18,C016,2022-05-17,154,33.87410438,2.579426361,C/S
P-V02-W005,P-V02,C020,2023-05-16,C018,2022-10-18,210,38.4861707,2.284661263,C/S
P-V02-W005,P-V02,C022,2023-11-07,C020,2023-05-16,175,36.01086462,2.67761823,C/S
P-V02-W005,P-V02,C024,2024-05-14,C022,2023-11-07,189,29.78523886,2.057303348,C/S
P-V02-W005,P-V02,C027,2025-07-22,C024,2024-05-14,434,30.07275729,1.273379197,C/S
P-V02-W005,P-V02,C029,2025-11-04,C027,2025-07-22,105,35.260242,5.911160346,C/S
P-V02-W006,P-V02,C003,2018-10-16,C001,2018-05-15,154,31.26041248,2.437794362,C/S
P-V02-W006,P-V02,C005,2019-05-14,C003,2018-10-16,210,21.84539366,2.076483534,C/S
P-V02-W006,P-V02,C006,2019-08-27,C005,2019-05-14,105,32.51506165,4.131751767,C/S
P-V02-W006,P-V02,C007,2019-11-05,C006,2019-08-27,70,18.43662356,5.277989465,C/S
P-V02-W006,P-V02,C008,2020-04-21,C007,2019-11-05,168,29.34822361,2.333613267,C/S
P-V02-W006,P-V02,C010,2020-10-20,C008,2020-04-21,182,26.03451934,3.318270969,C/S
P-V02-W006,P-V02,C011,2021-01-26,C010,2020-10-20,98,29.79951922,6.15576102,C/S
P-V02-W006,P-V02,C012,2021-05-18,C011,2021-01-26,112,22.12316549,3.540553171,C/S
P-V02-W006,P-V02,C014,2021-11-02,C012,2021-05-18,168,24.7044121,3.336772181,C/S
P-V02-W006,P-V02,C016,2022-05-17,C014,2021-11-02,196,30.23344518,2.845667807,C/S
P-V02-W006,P-V02,C018,2022-10-18,C016,2022-05-17,154,22.11564836,2.535034204,C/S
P-V02-W006,P-V02,C020,2023-05-16,C018,2022-10-18,210,28.23785145,2.357664483,C/S
P-V02-W006,P-V02,C022,2023-11-07,C020,2023-05-16,175,25.05633757,2.7714511,C/S
P-V02-W006,P-V02,C024,2024-05-14,C022,2023-11-07,189,26.76844278,2.022702933,C/S
P-V02-W006,P-V02,C027,2025-07-22,C024,2024-05-14,434,63.68275729,1.254309962,C/S
P-V02-W006,P-V02,C029,2025-11-04,C027,2025-07-22,105,81.60884987,5.833578241,C/S
P-V02-W007,P-V02,C003,2018-10-16,C001,2018-05-15,154,27.52124039,2.388974318,C/S
P-V02-W007,P-V02,C005,2019-05-14,C003,2018-10-16,210,20.70682881,1.991242391,C/S
P-V02-W007,P-V02,C006,2019-08-27,C005,2019-05-14,105,28.67152565,3.959249996,C/S
P-V02-W007,P-V02,C007,2019-11-05,C006,2019-08-27,70,13.94029906,5.158146129,C/S
P-V02-W007,P-V02,C008,2020-04-21,C007,2019-11-05,168,24.63200076,2.280315729,C/S
P-V02-W007,P-V02,C010,2020-10-20,C008,2020-04-21,182,21.71476573,3.252991185,C/S
P-V02-W007,P-V02,C011,2021-01-26,C010,2020-10-20,98,23.78555868,6.033293153,C/S
P-V02-W007,P-V02,C012,2021-05-18,C011,2021-01-26,112,18.28609376,3.467318457,C/S
P-V02-W007,P-V02,C014,2021-11-02,C012,2021-05-18,168,21.55249868,3.260846144,C/S
P-V02-W007,P-V02,C016,2022-05-17,C014,2021-11-02,196,24.60306638,2.777950776,C/S
P-V02-W007,P-V02,C018,2022-10-18,C016,2022-05-17,154,17.99780314,2.477842021,C/S
P-V02-W007,P-V02,C020,2023-05-16,C018,2022-10-18,210,25.00455006,2.399067837,C/S
P-V02-W007,P-V02,C022,2023-11-07,C020,2023-05-16,175,18.08393259,2.827885978,C/S
P-V02-W007,P-V02,C024,2024-05-14,C022,2023-11-07,189,22.66169102,1.979221197,C/S
P-V02-W007,P-V02,C027,2025-07-22,C024,2024-05-14,434,21.02758296,1.22836187,C/S
P-V03-REF-A,P-V03,C003,2018-10-16,C001,2018-05-15,154,1.774093033,2.673527055,C/S
P-V03-REF-A,P-V03,C005,2019-05-14,C003,2018-10-16,210,-2.087250263,1.475832868,C/S
P-V03-REF-A,P-V03,C007,2019-11-05,C005,2019-05-14,175,3.078809271,1.770999441,C/S
P-V03-REF-A,P-V03,C008,2020-04-21,C007,2019-11-05,168,0.03556393845,1.844791084,C/S
P-V03-REF-A,P-V03,C010,2020-10-20,C008,2020-04-21,182,-1.72459341,1.702884078,C/S
P-V03-REF-A,P-V03,C012,2021-05-18,C010,2020-10-20,210,-0.7165876079,1.693950094,C/S
P-V03-REF-A,P-V03,C014,2021-11-02,C012,2021-05-18,168,0.5264252833,2.117437618,C/S
P-V03-REF-A,P-V03,C016,2022-05-17,C014,2021-11-02,196,0.5972204957,1.581249501,C/S
P-V03-REF-A,P-V03,C018,2022-10-18,C016,2022-05-17,154,1.783245093,2.490585147,C/S
P-V03-REF-A,P-V03,C020,2023-05-16,C018,2022-10-18,210,-1.331397842,1.826429108,C/S
P-V03-REF-A,P-V03,C022,2023-11-07,C020,2023-05-16,175,1.02529263,1.770999441,C/S
P-V03-REF-A,P-V03,C024,2024-05-14,C022,2023-11-07,189,-0.9714532126,1.639814297,C/S
P-V03-REF-A,P-V03,C027,2025-07-22,C024,2024-05-14,434,0.7058274405,0.7141126779,C/S
P-V03-REF-A,P-V03,C029,2025-11-04,C027,2025-07-22,105,-4.052285785,2.951665735,C/S
P-V03-REF-B,P-V03,C003,2018-10-16,C001,2018-05-15,154,-0.56817043,2.522766979,C/S
P-V03-REF-B,P-V03,C005,2019-05-14,C003,2018-10-16,210,1.570089219,1.475832868,C/S
P-V03-REF-B,P-V03,C007,2019-11-05,C005,2019-05-14,175,-1.263006127,1.770999441,C/S
P-V03-REF-B,P-V03,C008,2020-04-21,C007,2019-11-05,168,-0.9736102918,1.844791084,C/S
P-V03-REF-B,P-V03,C010,2020-10-20,C008,2020-04-21,182,1.69615751,1.702884078,C/S
P-V03-REF-B,P-V03,C012,2021-05-18,C010,2020-10-20,210,-0.6228352874,1.741364324,C/S
P-V03-REF-B,P-V03,C014,2021-11-02,C012,2021-05-18,168,0.7748920657,2.176705405,C/S
P-V03-REF-B,P-V03,C016,2022-05-17,C014,2021-11-02,196,-0.4204619998,1.581249501,C/S
P-V03-REF-B,P-V03,C018,2022-10-18,C016,2022-05-17,154,-0.9693047077,2.483145224,C/S
P-V03-REF-B,P-V03,C020,2023-05-16,C018,2022-10-18,210,1.114782836,1.820973164,C/S
P-V03-REF-B,P-V03,C022,2023-11-07,C020,2023-05-16,175,0.307187038,1.770999441,C/S
P-V03-REF-B,P-V03,C024,2024-05-14,C022,2023-11-07,189,-0.3221355345,1.639814297,C/S
P-V03-REF-B,P-V03,C027,2025-07-22,C024,2024-05-14,434,0.6704440118,0.7141126779,C/S
P-V03-REF-B,P-V03,C029,2025-11-04,C027,2025-07-22,105,-6.55963902,2.951665735,C/S
P-V03-W001,P-V03,C003,2018-10-16,C001,2018-05-15,154,30.56478488,3.379776843,C/S
P-V03-W001,P-V03,C005,2019-05-14,C003,2018-10-16,210,33.37847633,1.731412786,C/S
P-V03-W001,P-V03,C007,2019-11-05,C005,2019-05-14,175,36.1034805,2.029533621,C/S
P-V03-W001,P-V03,C008,2020-04-21,C007,2019-11-05,168,35.24549441,2.110734945,C/S
P-V03-W001,P-V03,C010,2020-10-20,C008,2020-04-21,182,29.9770489,1.999528394,C/S
P-V03-W001,P-V03,C012,2021-05-18,C010,2020-10-20,210,29.37423422,2.1751824,C/S
P-V03-W001,P-V03,C014,2021-11-02,C012,2021-05-18,168,25.50489256,2.684446145,C/S
P-V03-W001,P-V03,C016,2022-05-17,C014,2021-11-02,196,23.43015006,1.794467875,C/S
P-V03-W001,P-V03,C018,2022-10-18,C016,2022-05-17,154,33.29079883,3.104046906,C/S
P-V03-W001,P-V03,C020,2023-05-16,C018,2022-10-18,210,30.86456038,2.30737152,C/S
P-V03-W001,P-V03,C022,2023-11-07,C020,2023-05-16,175,30.06901399,2.06820361,C/S
P-V03-W001,P-V03,C024,2024-05-14,C022,2023-11-07,189,37.17098827,1.907320347,C/S
P-V03-W001,P-V03,C027,2025-07-22,C024,2024-05-14,434,35.6640633,0.8203292053,C/S
P-V03-W001,P-V03,C029,2025-11-04,C027,2025-07-22,105,25.78323505,3.371579734,C/S
P-V03-W002,P-V03,C003,2018-10-16,C001,2018-05-15,154,31.18893521,3.42979688,C/S
P-V03-W002,P-V03,C005,2019-05-14,C003,2018-10-16,210,39.78578145,1.758760299,C/S
P-V03-W002,P-V03,C007,2019-11-05,C005,2019-05-14,175,38.85323204,2.069248538,C/S
P-V03-W002,P-V03,C008,2020-04-21,C007,2019-11-05,168,40.71000704,2.154297257,C/S
P-V03-W002,P-V03,C010,2020-10-20,C008,2020-04-21,182,31.07697638,2.034631128,C/S
P-V03-W002,P-V03,C012,2021-05-18,C010,2020-10-20,210,36.41134564,2.214008128,C/S
P-V03-W002,P-V03,C014,2021-11-02,C012,2021-05-18,168,37.57939238,2.734397148,C/S
P-V03-W002,P-V03,C016,2022-05-17,C014,2021-11-02,196,34.43474599,1.827179034,C/S
P-V03-W002,P-V03,C018,2022-10-18,C016,2022-05-17,154,39.13946762,3.15760891,C/S
P-V03-W002,P-V03,C020,2023-05-16,C018,2022-10-18,210,38.64452155,2.345041428,C/S
P-V03-W002,P-V03,C022,2023-11-07,C020,2023-05-16,175,39.45055142,2.102075902,C/S
P-V03-W002,P-V03,C024,2024-05-14,C022,2023-11-07,189,39.95977008,1.933497584,C/S
P-V03-W002,P-V03,C027,2025-07-22,C024,2024-05-14,434,34.93583178,0.8320989001,C/S
P-V03-W002,P-V03,C029,2025-11-04,C027,2025-07-22,105,28.78779232,3.434448257,C/S
P-V03-W003,P-V03,C003,2018-10-16,C001,2018-05-15,154,38.80334258,3.455527548,C/S
P-V03-W003,P-V03,C005,2019-05-14,C003,2018-10-16,210,40.1142764,1.774346157,C/S
P-V03-W003,P-V03,C007,2019-11-05,C005,2019-05-14,175,38.38944199,2.093789467,C/S
P-V03-W003,P-V03,C008,2020-04-21,C007,2019-11-05,168,37.67745217,2.181942279,C/S
P-V03-W003,P-V03,C010,2020-10-20,C008,2020-04-21,182,32.01910782,2.056122387,C/S
P-V03-W003,P-V03,C012,2021-05-18,C010,2020-10-20,210,36.13762989,2.237228126,C/S
P-V03-W003,P-V03,C014,2021-11-02,C012,2021-05-18,168,41.11248715,2.764149735,C/S
P-V03-W003,P-V03,C016,2022-05-17,C014,2021-11-02,196,36.23357289,1.846036672,C/S
P-V03-W003,P-V03,C018,2022-10-18,C016,2022-05-17,154,39.76192948,3.188401604,C/S
P-V03-W003,P-V03,C020,2023-05-16,C018,2022-10-18,210,37.73387255,2.366643926,C/S
P-V03-W003,P-V03,C022,2023-11-07,C020,2023-05-16,175,40.61528293,2.121625531,C/S
P-V03-W003,P-V03,C024,2024-05-14,C022,2023-11-07,189,39.74973544,1.94639471,C/S
P-V03-W003,P-V03,C027,2025-07-22,C024,2024-05-14,434,39.22714363,0.8378728158,C/S
P-V03-W003,P-V03,C029,2025-11-04,C027,2025-07-22,105,31.55142593,3.471845739,C/S
P-V03-W004,P-V03,C003,2018-10-16,C001,2018-05-15,154,23.12977465,3.46047384,C/S
P-V03-W004,P-V03,C005,2019-05-14,C003,2018-10-16,210,18.81651562,1.779560241,C/S
P-V03-W004,P-V03,C007,2019-11-05,C005,2019-05-14,175,19.07096575,2.104559206,C/S
P-V03-W004,P-V03,C008,2020-04-21,C007,2019-11-05,168,20.59392084,2.194964877,C/S
P-V03-W004,P-V03,C010,2020-10-20,C008,2020-04-21,182,18.69244526,2.065281532,C/S
P-V03-W004,P-V03,C012,2021-05-18,C010,2020-10-20,210,21.14081465,2.246461908,C/S
P-V03-W004,P-V03,C014,2021-11-02,C012,2021-05-18,168,22.89783638,2.775849311,C/S
P-V03-W004,P-V03,C016,2022-05-17,C014,2021-11-02,196,18.93489074,1.852665503,C/S
P-V03-W004,P-V03,C018,2022-10-18,C016,2022-05-17,154,28.9940278,3.199090322,C/S
P-V03-W004,P-V03,C020,2023-05-16,C018,2022-10-18,210,20.65155964,2.374055549,C/S
P-V03-W004,P-V03,C022,2023-11-07,C020,2023-05-16,175,27.61562931,2.128495916,C/S
P-V03-W004,P-V03,C024,2024-05-14,C022,2023-11-07,189,26.81745429,1.94803207,C/S
P-V03-W004,P-V03,C027,2025-07-22,C024,2024-05-14,434,66.02999953,0.8385719473,C/S
P-V03-W004,P-V03,C029,2025-11-04,C027,2025-07-22,105,110.2745729,3.486491359,C/S
P-V03-W005,P-V03,C003,2018-10-16,C001,2018-05-15,154,33.60636313,3.423629337,C/S
P-V03-W005,P-V03,C005,2019-05-14,C003,2018-10-16,210,33.60363723,1.767747458,C/S
P-V03-W005,P-V03,C007,2019-11-05,C005,2019-05-14,175,35.18264156,2.098118242,C/S
P-V03-W005,P-V03,C008,2020-04-21,C007,2019-11-05,168,37.12432005,2.191930636,C/S
P-V03-W005,P-V03,C010,2020-10-20,C008,2020-04-21,182,30.38947195,2.058316802,C/S
P-V03-W005,P-V03,C012,2021-05-18,C010,2020-10-20,210,33.52979331,2.235822371,C/S
P-V03-W005,P-V03,C014,2021-11-02,C012,2021-05-18,168,34.0300383,2.761613971,C/S
P-V03-W005,P-V03,C016,2022-05-17,C014,2021-11-02,196,33.24534073,1.83992163,C/S
P-V03-W005,P-V03,C018,2022-10-18,C016,2022-05-17,154,38.44528655,3.177616683,C/S
P-V03-W005,P-V03,C020,2023-05-16,C018,2022-10-18,210,31.00887357,2.358564074,C/S
P-V03-W005,P-V03,C022,2023-11-07,C020,2023-05-16,175,29.98327716,2.11524766,C/S
P-V03-W005,P-V03,C024,2024-05-14,C022,2023-11-07,189,35.89399111,1.925570969,C/S
P-V03-W005,P-V03,C027,2025-07-22,C024,2024-05-14,434,40.06712661,0.8283553142,C/S
P-V03-W005,P-V03,C029,2025-11-04,C027,2025-07-22,105,31.02607496,3.468315672,C/S
P-V03-W006,P-V03,C003,2018-10-16,C001,2018-05-15,154,30.80970984,3.382770755,C/S
P-V03-W006,P-V03,C005,2019-05-14,C003,2018-10-16,210,31.87526255,1.751224274,C/S
P-V03-W006,P-V03,C007,2019-11-05,C005,2019-05-14,175,31.15420753,2.081597024,C/S
P-V03-W006,P-V03,C008,2020-04-21,C007,2019-11-05,168,38.27419395,2.176619043,C/S
P-V03-W006,P-V03,C010,2020-10-20,C008,2020-04-21,182,30.30291351,2.042813875,C/S
P-V03-W006,P-V03,C012,2021-05-18,C010,2020-10-20,210,36.60124481,2.216638549,C/S
P-V03-W006,P-V03,C014,2021-11-02,C012,2021-05-18,168,36.18461744,2.736558668,C/S
P-V03-W006,P-V03,C016,2022-05-17,C014,2021-11-02,196,31.7998075,1.821126568,C/S
P-V03-W006,P-V03,C018,2022-10-18,C016,2022-05-17,154,35.5250977,3.146415481,C/S
P-V03-W006,P-V03,C020,2023-05-16,C018,2022-10-18,210,31.27569988,2.336347892,C/S
P-V03-W006,P-V03,C022,2023-11-07,C020,2023-05-16,175,31.81385085,2.09574584,C/S
P-V03-W006,P-V03,C024,2024-05-14,C022,2023-11-07,189,37.79705785,1.901973668,C/S
P-V03-W006,P-V03,C027,2025-07-22,C024,2024-05-14,434,36.48367276,0.8176585342,C/S
P-V03-W006,P-V03,C029,2025-11-04,C027,2025-07-22,105,27.55047905,3.436600969,C/S
P-V03-W007,P-V03,C003,2018-10-16,C001,2018-05-15,154,2.844478501,3.328538405,C/S
P-V03-W007,P-V03,C005,2019-05-14,C003,2018-10-16,210,3.54630385,1.728386699,C/S
P-V03-W007,P-V03,C007,2019-11-05,C005,2019-05-14,175,3.638334115,2.057134282,C/S
P-V03-W007,P-V03,C008,2020-04-21,C007,2019-11-05,168,1.589064608,2.153065753,C/S
P-V03-W007,P-V03,C010,2020-10-20,C008,2020-04-21,182,-0.4653545922,2.020153281,C/S
P-V03-W007,P-V03,C012,2021-05-18,C010,2020-10-20,210,2.990749275,2.189190038,C/S
P-V03-W007,P-V03,C014,2021-11-02,C012,2021-05-18,168,6.876204918,2.700794345,C/S
P-V03-W007,P-V03,C016,2022-05-17,C014,2021-11-02,196,0.2086715667,1.794907812,C/S
P-V03-W007,P-V03,C018,2022-10-18,C016,2022-05-17,154,3.788521757,3.103008631,C/S
P-V03-W007,P-V03,C020,2023-05-16,C018,2022-10-18,210,1.838411757,2.305517332,C/S
P-V03-W007,P-V03,C022,2023-11-07,C020,2023-05-16,175,2.707263205,2.068578908,C/S
P-V03-W007,P-V03,C024,2024-05-14,C022,2023-11-07,189,4.029555506,1.871014877,C/S
P-V03-W007,P-V03,C027,2025-07-22,C024,2024-05-14,434,3.745325064,0.8036267475,C/S
P-V03-W007,P-V03,C029,2025-11-04,C027,2025-07-22,105,-6.225288569,3.391375972,C/S
P-V04-REF-A,P-V04,C003,2018-10-16,C001,2018-05-15,154,-0.1136042222,2.274134049,C/S
P-V04-REF-A,P-V04,C005,2019-05-14,C003,2018-10-16,210,0.4327675026,1.667698303,C/S
P-V04-REF-A,P-V04,C007,2019-11-05,C005,2019-05-14,175,0.9734020388,1.968515923,C/S
P-V04-REF-A,P-V04,C008,2020-04-21,C007,2019-11-05,168,-0.7480226944,2.329218303,C/S
P-V04-REF-A,P-V04,C010,2020-10-20,C008,2020-04-21,182,-1.027037773,1.984896224,C/S
P-V04-REF-A,P-V04,C012,2021-05-18,C010,2020-10-20,210,0.2881481056,1.475832868,C/S
P-V04-REF-A,P-V04,C014,2021-11-02,C012,2021-05-18,168,1.341481543,1.849024638,C/S
P-V04-REF-A,P-V04,C016,2022-05-17,C014,2021-11-02,196,-1.945336807,1.584878261,C/S
P-V04-REF-A,P-V04,C018,2022-10-18,C016,2022-05-17,154,0.608721011,2.012499365,C/S
P-V04-REF-A,P-V04,C020,2023-05-16,C018,2022-10-18,210,-1.741053864,1.998964214,C/S
P-V04-REF-A,P-V04,C022,2023-11-07,C020,2023-05-16,175,2.112754999,2.705377904,C/S
P-V04-REF-A,P-V04,C024,2024-05-14,C022,2023-11-07,189,1.215288934,2.807549178,C/S
P-V04-REF-A,P-V04,C027,2025-07-22,C024,2024-05-14,434,-0.2101985448,1.113729701,C/S
P-V04-REF-A,P-V04,C029,2025-11-04,C027,2025-07-22,105,2.213413251,2.951665735,C/S
P-V04-REF-B,P-V04,C003,2018-10-16,C001,2018-05-15,154,-0.02222418702,2.322768145,C/S
P-V04-REF-B,P-V04,C005,2019-05-14,C003,2018-10-16,210,-1.371867987,1.703363306,C/S
P-V04-REF-B,P-V04,C007,2019-11-05,C005,2019-05-14,175,2.323743981,1.944718833,C/S
P-V04-REF-B,P-V04,C008,2020-04-21,C007,2019-11-05,168,-1.1830451,2.487659068,C/S
P-V04-REF-B,P-V04,C010,2020-10-20,C008,2020-04-21,182,-1.173566968,2.162452976,C/S
P-V04-REF-B,P-V04,C012,2021-05-18,C010,2020-10-20,210,0.8123821443,1.475832868,C/S
P-V04-REF-B,P-V04,C014,2021-11-02,C012,2021-05-18,168,0.6211053047,1.844791084,C/S
P-V04-REF-B,P-V04,C016,2022-05-17,C014,2021-11-02,196,1.067763767,1.581249501,C/S
P-V04-REF-B,P-V04,C018,2022-10-18,C016,2022-05-17,154,-4.4091586,2.012499365,C/S
P-V04-REF-B,P-V04,C020,2023-05-16,C018,2022-10-18,210,2.2107863,1.805382684,C/S
P-V04-REF-B,P-V04,C022,2023-11-07,C020,2023-05-16,175,-1.875742093,2.428558048,C/S
P-V04-REF-B,P-V04,C024,2024-05-14,C022,2023-11-07,189,1.793126337,2.530458962,C/S
P-V04-REF-B,P-V04,C027,2025-07-22,C024,2024-05-14,434,-0.533096524,1.009222734,C/S
P-V04-REF-B,P-V04,C029,2025-11-04,C027,2025-07-22,105,0.04771605596,2.951665735,C/S
P-V04-W001,P-V04,C003,2018-10-16,C001,2018-05-15,154,3.856105936,2.878632552,C/S
P-V04-W001,P-V04,C005,2019-05-14,C003,2018-10-16,210,2.887565559,2.153219192,C/S
P-V04-W001,P-V04,C007,2019-11-05,C005,2019-05-14,175,1.738462012,2.468884424,C/S
P-V04-W001,P-V04,C008,2020-04-21,C007,2019-11-05,168,4.73125807,3.114022317,C/S
P-V04-W001,P-V04,C010,2020-10-20,C008,2020-04-21,182,1.796392185,2.547525105,C/S
P-V04-W001,P-V04,C012,2021-05-18,C010,2020-10-20,210,5.170736901,1.683943639,C/S
P-V04-W001,P-V04,C014,2021-11-02,C012,2021-05-18,168,-1.467361778,2.210723194,C/S
P-V04-W001,P-V04,C016,2022-05-17,C014,2021-11-02,196,3.830866685,1.878722107,C/S
P-V04-W001,P-V04,C018,2022-10-18,C016,2022-05-17,154,-1.232757176,2.330995477,C/S
P-V04-W001,P-V04,C020,2023-05-16,C018,2022-10-18,210,4.191580609,2.459385505,C/S
P-V04-W001,P-V04,C022,2023-11-07,C020,2023-05-16,175,0.180304183,3.396007928,C/S
P-V04-W001,P-V04,C024,2024-05-14,C022,2023-11-07,189,7.113563379,3.48924676,C/S
P-V04-W001,P-V04,C027,2025-07-22,C024,2024-05-14,434,2.078015918,1.360328932,C/S
P-V04-W001,P-V04,C029,2025-11-04,C027,2025-07-22,105,3.65489472,3.446199308,C/S
P-V04-W002,P-V04,C003,2018-10-16,C001,2018-05-15,154,4.189832997,2.926739816,C/S
P-V04-W002,P-V04,C005,2019-05-14,C003,2018-10-16,210,0.7695097122,2.187938371,C/S
P-V04-W002,P-V04,C007,2019-11-05,C005,2019-05-14,175,2.526000324,2.504615013,C/S
P-V04-W002,P-V04,C008,2020-04-21,C007,2019-11-05,168,3.624124697,3.165977955,C/S
P-V04-W002,P-V04,C010,2020-10-20,C008,2020-04-21,182,0.08753442172,2.595029793,C/S
P-V04-W002,P-V04,C012,2021-05-18,C010,2020-10-20,210,5.16601466,1.712978867,C/S
P-V04-W002,P-V04,C016,2022-05-17,C012,2021-05-18,364,1.029229676,0.9957420591,C/S
P-V04-W002,P-V04,C018,2022-10-18,C016,2022-05-17,154,-1.217671719,2.364857402,C/S
P-V04-W002,P-V04,C020,2023-05-16,C018,2022-10-18,210,4.296385171,2.486370672,C/S
P-V04-W002,P-V04,C022,2023-11-07,C020,2023-05-16,175,0.997059548,3.434986862,C/S
P-V04-W002,P-V04,C024,2024-05-14,C022,2023-11-07,189,5.395339667,3.527786453,C/S
P-V04-W002,P-V04,C027,2025-07-22,C024,2024-05-14,434,0.9611118832,1.374448882,C/S
P-V04-W002,P-V04,C029,2025-11-04,C027,2025-07-22,105,6.386949697,3.492879993,C/S
P-V04-W003,P-V04,C003,2018-10-16,C001,2018-05-15,154,5.157142869,2.96855388,C/S
P-V04-W003,P-V04,C005,2019-05-14,C003,2018-10-16,210,2.001538276,2.218766495,C/S
P-V04-W003,P-V04,C008,2020-04-21,C005,2019-05-14,343,2.753232488,1.420976145,C/S
P-V04-W003,P-V04,C010,2020-10-20,C008,2020-04-21,182,-0.2548734577,2.639479094,C/S
P-V04-W003,P-V04,C012,2021-05-18,C010,2020-10-20,210,5.198326629,1.739120646,C/S
P-V04-W003,P-V04,C014,2021-11-02,C012,2021-05-18,168,-1.057024308,2.261441358,C/S
P-V04-W003,P-V04,C016,2022-05-17,C014,2021-11-02,196,3.704233976,1.924993431,C/S
P-V04-W003,P-V04,C018,2022-10-18,C016,2022-05-17,154,-1.500356896,2.393484146,C/S
P-V04-W003,P-V04,C020,2023-05-16,C018,2022-10-18,210,3.745386715,2.505451069,C/S
P-V04-W003,P-V04,C022,2023-11-07,C020,2023-05-16,175,1.09754547,3.463819368,C/S
