campaign_id,date,profile_id,left_point_id,right_point_id,base_length_m,observed_length_m,horizontal_strain,horizontal_strain_microstrain,provenance
C018,2022-10-18,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57303555,-2.210993885e-05,-22.10993885,C/S
C018,2022-10-18,P-H05,P-H05-REF-A,P-H05-W001,350,350.026055,7.444287387e-05,74.44287387,C/S
C018,2022-10-18,P-H05,P-H05-W001,P-H05-W003,247.9338352,247.9324786,-5.471865895e-06,-5.471865895,C/S
C018,2022-10-18,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.3452063,-0.0003553230962,-355.3230962,C/S
C018,2022-10-18,P-H05,P-H05-W004,P-H05-W005,125.7533565,125.761442,6.429665106e-05,64.29665106,C/S
C018,2022-10-18,P-H05,P-H05-W005,P-H05-W006,139.0390087,139.0386253,-2.757428834e-06,-2.757428834,C/S
C018,2022-10-18,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0274997,8.528179261e-05,85.28179261,C/S
C018,2022-10-18,P-H05,P-H05-W007,P-H05-REF-B,350,350.0156734,4.478104079e-05,44.78104079,C/S
C018,2022-10-18,P-H06,P-H06-REF-A,P-H06-W001,350,350.0093918,2.683379388e-05,26.83379388,C/S
C018,2022-10-18,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9618455,-4.548025777e-05,-45.48025777,C/S
C018,2022-10-18,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8725239,1.442611337e-05,14.42611337,C/S
C018,2022-10-18,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.3896454,-0.0001190045988,-119.0045988,C/S
C018,2022-10-18,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.4228656,1.778880234e-05,17.78880234,C/S
C018,2022-10-18,P-H06,P-H06-W005,P-H06-W007,263.0592186,263.0638834,1.773271537e-05,17.73271537,C/S
C018,2022-10-18,P-H06,P-H06-W007,P-H06-REF-B,350,349.9994308,-1.626409516e-06,-1.626409516,C/S
C018,2022-10-18,P-H07,P-H07-REF-A,P-H07-W001,350,350.0038258,1.093073236e-05,10.93073236,C/S
C018,2022-10-18,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66543627,1.104280855e-05,11.04280855,C/S
C018,2022-10-18,P-H07,P-H07-W002,P-H07-W003,110.950272,110.9389797,-0.0001017775111,-101.7775111,C/S
C018,2022-10-18,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.02842427,-4.474483928e-05,-44.74483928,C/S
C018,2022-10-18,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.5272948,8.432847853e-05,84.32847853,C/S
C018,2022-10-18,P-H07,P-H07-W005,P-H07-W006,83.44130679,83.4405901,-8.589219614e-06,-8.589219614,C/S
C018,2022-10-18,P-H07,P-H07-W006,P-H07-REF-B,422.4061013,422.4093474,7.684679216e-06,7.684679216,C/S
C018,2022-10-18,P-V01,P-V01-REF-A,P-V01-W001,350,349.9996349,-1.04309524e-06,-1.04309524,C/S
C018,2022-10-18,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.4514646,-1.855875271e-06,-1.855875271,C/S
C018,2022-10-18,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2954594,2.098917594e-05,20.98917594,C/S
C018,2022-10-18,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34097115,-2.928764522e-05,-29.28764522,C/S
C018,2022-10-18,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2041697,-2.074749846e-05,-20.74749846,C/S
C018,2022-10-18,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75627123,4.108794917e-05,41.08794917,C/S
C018,2022-10-18,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.47232716,-1.376516329e-05,-13.76516329,C/S
C018,2022-10-18,P-V01,P-V01-W007,P-V01-REF-B,350,349.9996569,-9.802559298e-07,-0.9802559298,C/S
C018,2022-10-18,P-V02,P-V02-REF-A,P-V02-W001,350,350.0005138,1.467972844e-06,1.467972844,C/S
C018,2022-10-18,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.3070258,-2.917046603e-05,-29.17046603,C/S
C018,2022-10-18,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.5380281,1.635261436e-05,16.35261436,C/S
C018,2022-10-18,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.70777754,-3.109068627e-05,-31.09068627,C/S
C018,2022-10-18,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83982093,1.366909869e-05,13.66909869,C/S
C018,2022-10-18,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.91960458,-1.190900096e-05,-11.90900096,C/S
C018,2022-10-18,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.53033163,2.486759671e-05,24.86759671,C/S
C018,2022-10-18,P-V02,P-V02-W007,P-V02-REF-B,350,350.000185,5.285869624e-07,0.5285869624,C/S
C018,2022-10-18,P-V03,P-V03-REF-A,P-V03-W001,350,349.9964838,-1.004626474e-05,-10.04626474,C/S
C018,2022-10-18,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.0654939,6.219204051e-05,62.19204051,C/S
C018,2022-10-18,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85590888,1.687611568e-05,16.87611568,C/S
C018,2022-10-18,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43384347,-7.670757731e-05,-76.70757731,C/S
C018,2022-10-18,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77395349,-1.021276076e-06,-1.021276076,C/S
C018,2022-10-18,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40196158,-4.88533653e-05,-48.8533653,C/S
C018,2022-10-18,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84641316,3.218997703e-05,32.18997703,C/S
C018,2022-10-18,P-V03,P-V03-W007,P-V03-REF-B,350,350.0033966,9.704495769e-06,9.704495769,C/S
C018,2022-10-18,P-V04,P-V04-REF-A,P-V04-W001,350,350.0009325,2.664354187e-06,2.664354187,C/S
C018,2022-10-18,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59324166,-2.673167575e-05,-26.73167575,C/S
C018,2022-10-18,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76497013,1.504906231e-05,15.04906231,C/S
C018,2022-10-18,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.356943,-3.559689627e-06,-3.559689627,C/S
C018,2022-10-18,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.56085613,-0.0001433034055,-143.3034055,C/S
C018,2022-10-18,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.78049646,0.0001044135385,104.4135385,C/S
C018,2022-10-18,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.54811039,-3.809600636e-05,-38.09600636,C/S
C018,2022-10-18,P-V04,P-V04-W007,P-V04-REF-B,350,350.0012426,3.550296783e-06,3.550296783,C/S
C018,2022-10-18,P-V05,P-V05-REF-A,P-V05-W001,350,349.9992427,-2.163604598e-06,-2.163604598,C/S
C018,2022-10-18,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.7545568,-1.218073104e-05,-12.18073104,C/S
C018,2022-10-18,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86266977,8.810119245e-05,88.10119245,C/S
C018,2022-10-18,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87236409,1.056128102e-06,1.056128102,C/S
C018,2022-10-18,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.37478255,-3.712634793e-05,-37.12634793,C/S
C018,2022-10-18,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.47944148,-0.000107205328,-107.205328,C/S
C018,2022-10-18,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.51919871,4.197261003e-05,41.97261003,C/S
C018,2022-10-18,P-V05,P-V05-W007,P-V05-REF-B,350,350.0033959,9.702639917e-06,9.702639917,C/S
C018,2022-10-18,P-V06,P-V06-REF-A,P-V06-W002,447.7535475,447.7544769,2.075784622e-06,2.075784622,C/S
C018,2022-10-18,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41277508,1.642407717e-05,16.42407717,C/S
C018,2022-10-18,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0060589,-1.012625426e-05,-10.12625426,C/S
C018,2022-10-18,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35533034,-7.535509482e-06,-7.535509482,C/S
C018,2022-10-18,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4185713,-1.242412108e-06,-1.242412108,C/S
C018,2022-10-18,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10769605,2.192936648e-05,21.92936648,C/S
C018,2022-10-18,P-V06,P-V06-W007,P-V06-REF-B,350,350.0006327,1.807651654e-06,1.807651654,C/S
C019,2023-01-17,P-H01,P-H01-REF-A,P-H01-W001,350,350.0026035,7.438450595e-06,7.438450595,C/S
C019,2023-01-17,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8602315,1.353335596e-05,13.53335596,C/S
C019,2023-01-17,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0532954,4.258406535e-06,4.258406535,C/S
C019,2023-01-17,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0371815,-2.821190459e-06,-2.821190459,C/S
C019,2023-01-17,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8208562,-9.380029173e-05,-93.80029173,C/S
C019,2023-01-17,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5809082,1.409348058e-05,14.09348058,C/S
C019,2023-01-17,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3255862,9.853955247e-06,9.853955247,C/S
C019,2023-01-17,P-H01,P-H01-W007,P-H01-REF-B,350,350.0055229,1.577976191e-05,15.77976191,C/S
C019,2023-01-17,P-H02,P-H02-REF-A,P-H02-W001,350,350.0061358,1.753071461e-05,17.53071461,C/S
C019,2023-01-17,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.7991871,3.718140306e-05,37.18140306,C/S
C019,2023-01-17,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54384683,-2.486489483e-05,-24.86489483,C/S
C019,2023-01-17,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47527861,-0.0001093483572,-109.3483572,C/S
C019,2023-01-17,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0483058,1.865687483e-05,18.65687483,C/S
C019,2023-01-17,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69227831,-0.0001304588504,-130.4588504,C/S
C019,2023-01-17,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6898239,-1.282916882e-05,-12.82916882,C/S
C019,2023-01-17,P-H02,P-H02-W007,P-H02-REF-B,350,350.0072996,2.085586111e-05,20.85586111,C/S
C020,2023-05-16,P-D01,P-D01-REF-A,P-D01-W001,350,350.0082578,2.359359252e-05,23.59359252,C/S
C020,2023-05-16,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75517205,2.243495152e-05,22.43495152,C/S
C020,2023-05-16,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.0388013,-6.805083584e-06,-6.805083584,C/S
C020,2023-05-16,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.22002429,-0.0001792064867,-179.2064867,C/S
C020,2023-05-16,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.58940863,-3.430789573e-05,-34.30789573,C/S
C020,2023-05-16,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91148672,1.530047511e-06,1.530047511,C/S
C020,2023-05-16,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76775877,8.411720576e-05,84.11720576,C/S
C020,2023-05-16,P-D01,P-D01-W007,P-D01-REF-B,350,350.0029884,8.53839715e-06,8.53839715,C/S
C020,2023-05-16,P-H01,P-H01-REF-A,P-H01-W001,350,350.0012687,3.624982427e-06,3.624982427,C/S
C020,2023-05-16,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8634065,3.500689236e-05,35.00689236,C/S
C020,2023-05-16,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0560161,1.896054949e-05,18.96054949,C/S
C020,2023-05-16,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0296786,-6.282601664e-05,-62.82601664,C/S
C020,2023-05-16,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8211783,-9.185814606e-05,-91.85814606,C/S
C020,2023-05-16,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5848763,3.895990832e-05,38.95990832,C/S
C020,2023-05-16,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3246222,4.227156787e-06,4.227156787,C/S
C020,2023-05-16,P-H01,P-H01-W007,P-H01-REF-B,350,350.005685,1.624298929e-05,16.24298929,C/S
C020,2023-05-16,P-H02,P-H02-REF-A,P-H02-W001,350,350.0089298,2.551360774e-05,25.51360774,C/S
C020,2023-05-16,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79641409,8.234223008e-06,8.234223008,C/S
C020,2023-05-16,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54431172,-1.909315372e-05,-19.09315372,C/S
C020,2023-05-16,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.46947201,-0.0001873066225,-187.3066225,C/S
C020,2023-05-16,P-H02,P-H02-W004,P-H02-W005,117.046122,117.051988,5.011640646e-05,50.11640646,C/S
C020,2023-05-16,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69576078,-7.401720148e-05,-74.01720148,C/S
C020,2023-05-16,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6892506,-1.830473405e-05,-18.30473405,C/S
C020,2023-05-16,P-H02,P-H02-W007,P-H02-REF-B,350,350.007071,2.020295846e-05,20.20295846,C/S
C020,2023-05-16,P-H03,P-H03-REF-A,P-H03-W001,350,350.0053656,1.533021384e-05,15.33021384,C/S
C020,2023-05-16,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45819294,3.844425497e-05,38.44425497,C/S
C020,2023-05-16,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.8895042,2.891829471e-05,28.91829471,C/S
C020,2023-05-16,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.68888463,6.048132532e-05,60.48132532,C/S
C020,2023-05-16,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.355981,-0.0002088447209,-208.8447209,C/S
C020,2023-05-16,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87633565,-2.216158599e-05,-22.16158599,C/S
C020,2023-05-16,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6619318,-5.378998107e-05,-53.78998107,C/S
C020,2023-05-16,P-H03,P-H03-W007,P-H03-REF-B,350,350.0143867,4.110490201e-05,41.10490201,C/S
C020,2023-05-16,P-H04,P-H04-REF-A,P-H04-W001,350,350.0051852,1.481496737e-05,14.81496737,C/S
C020,2023-05-16,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.94066717,0.0001028559903,102.8559903,C/S
C020,2023-05-16,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2165294,2.00614613e-05,20.0614613,C/S
C020,2023-05-16,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9000576,-0.0001516543804,-151.6543804,C/S
C020,2023-05-16,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63641885,-7.308545579e-06,-7.308545579,C/S
C020,2023-05-16,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1916196,-1.39767107e-05,-13.9767107,C/S
C020,2023-05-16,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.576938,2.004444731e-05,20.04444731,C/S
C020,2023-05-16,P-H05,P-H05-REF-A,P-H05-W001,350,350.0289749,8.278533462e-05,82.78533462,C/S
C020,2023-05-16,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.3508554,3.42228792e-06,3.42228792,C/S
C020,2023-05-16,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5832848,-1.493307965e-06,-1.493307965,C/S
C020,2023-05-16,P-H05,P-H05-W003,P-H05-W006,433.1974097,433.1412364,-0.0001296713121,-129.6713121,C/S
C020,2023-05-16,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0270681,8.180162869e-05,81.80162869,C/S
C020,2023-05-16,P-H05,P-H05-W007,P-H05-REF-B,350,350.0193648,5.532804362e-05,55.32804362,C/S
C020,2023-05-16,P-H06,P-H06-REF-A,P-H06-W001,350,350.0052829,1.509410161e-05,15.09410161,C/S
C020,2023-05-16,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9664847,-1.303096427e-05,-13.03096427,C/S
C020,2023-05-16,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8722035,1.188025908e-05,11.88025908,C/S
C020,2023-05-16,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.38902754,-0.0001252835065,-125.2835065,C/S
C020,2023-05-16,P-H06,P-H06-W004,P-H06-W006,295.8396389,295.8378616,-6.007512786e-06,-6.007512786,C/S
C020,2023-05-16,P-H06,P-H06-W006,P-H06-W007,79.64044551,79.64790164,9.362246554e-05,93.62246554,C/S
C020,2023-05-16,P-H06,P-H06-W007,P-H06-REF-B,350,350.0011255,3.215836661e-06,3.215836661,C/S
C020,2023-05-16,P-H07,P-H07-REF-A,P-H07-W001,350,350.0060957,1.741629933e-05,17.41629933,C/S
C020,2023-05-16,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66420944,-5.388281164e-06,-5.388281164,C/S
C020,2023-05-16,P-H07,P-H07-W002,P-H07-W003,110.950272,110.9393698,-9.826165691e-05,-98.26165691,C/S
C020,2023-05-16,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.03101813,9.259606072e-06,9.259606072,C/S
C020,2023-05-16,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.52357197,4.274179264e-05,42.74179264,C/S
C020,2023-05-16,P-H07,P-H07-W005,P-H07-W006,83.44130679,83.4425263,1.461520069e-05,14.61520069,C/S
C020,2023-05-16,P-H07,P-H07-W006,P-H07-W007,72.40610132,72.404274,-2.523719017e-05,-25.23719017,C/S
C020,2023-05-16,P-H07,P-H07-W007,P-H07-REF-B,350,350.0042708,1.220229256e-05,12.20229256,C/S
C020,2023-05-16,P-V01,P-V01-REF-A,P-V01-W002,454.4516584,454.4502517,-3.095465425e-06,-3.095465425,C/S
C020,2023-05-16,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.293259,2.229699732e-06,2.229699732,C/S
C020,2023-05-16,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.3398159,-4.875504024e-05,-48.75504024,C/S
C020,2023-05-16,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2080803,8.391406596e-06,8.391406596,C/S
C020,2023-05-16,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75119027,-1.428877959e-05,-14.28877959,C/S
C020,2023-05-16,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.47624166,2.639441839e-05,26.39441839,C/S
C020,2023-05-16,P-V01,P-V01-W007,P-V01-REF-B,350,350.0025275,7.221341968e-06,7.221341968,C/S
C020,2023-05-16,P-V02,P-V02-REF-A,P-V02-W001,350,350.0020441,5.840145282e-06,5.840145282,C/S
C020,2023-05-16,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.31017527,1.562428529e-05,15.62428529,C/S
C020,2023-05-16,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.533735,-3.629971136e-05,-36.29971136,C/S
C020,2023-05-16,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.70939995,9.034353437e-07,0.9034353437,C/S
C020,2023-05-16,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83868596,-9.103595649e-06,-9.103595649,C/S
C020,2023-05-16,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.91890743,-2.031634286e-05,-20.31634286,C/S
C020,2023-05-16,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.53113446,3.522291594e-05,35.22291594,C/S
C020,2023-05-16,P-V03,P-V03-REF-A,P-V03-W001,350,350.0000372,1.062332579e-07,0.1062332579,C/S
C020,2023-05-16,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.06135848,-3.385449014e-06,-3.385449014,C/S
C020,2023-05-16,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85498502,1.178925651e-06,1.178925651,C/S
C020,2023-05-16,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43544839,-3.975967526e-05,-39.75967526,C/S
C020,2023-05-16,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.7728806,-1.382822162e-05,-13.82822162,C/S
C020,2023-05-16,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40425974,9.469772424e-06,9.469772424,C/S
C020,2023-05-16,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84715233,5.281104776e-05,52.81104776,C/S
C020,2023-05-16,P-V03,P-V03-W007,P-V03-REF-B,350,350.0004841,1.383208154e-06,1.383208154,C/S
C020,2023-05-16,P-V04,P-V04-REF-A,P-V04-W001,350,350.0001137,3.248122886e-07,0.3248122886,C/S
C020,2023-05-16,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59726462,6.998728441e-05,69.98728441,C/S
C020,2023-05-16,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76345564,-5.76466995e-06,-5.76466995,C/S
C020,2023-05-16,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.35481821,-2.656584239e-05,-26.56584239,C/S
C020,2023-05-16,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.56478377,1.658822793e-05,16.58822793,C/S
C020,2023-05-16,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.77883261,6.884263429e-05,68.84263429,C/S
C020,2023-05-16,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.54901672,-2.560371299e-05,-25.60371299,C/S
C020,2023-05-16,P-V04,P-V04-W007,P-V04-REF-B,350,349.9994365,-1.609873091e-06,-1.609873091,C/S
C020,2023-05-16,P-V05,P-V05-REF-A,P-V05-W001,350,349.996718,-9.377273171e-06,-9.377273171,C/S
C020,2023-05-16,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.75490804,-8.550559017e-06,-8.550559017,C/S
C020,2023-05-16,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.85984177,-7.023183863e-05,-70.23183863,C/S
C020,2023-05-16,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87571409,5.269603454e-05,52.69603454,C/S
C020,2023-05-16,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.37678934,-9.399599499e-06,-9.399599499,C/S
C020,2023-05-16,P-V05,P-V05-W005,P-V05-W007,101.9990556,101.9947311,-4.23967146e-05,-42.3967146,C/S
C020,2023-05-16,P-V05,P-V05-W007,P-V05-REF-B,350,350.0053411,1.526027081e-05,15.26027081,C/S
C020,2023-05-16,P-V06,P-V06-REF-A,P-V06-W001,350,350.0022955,6.558569883e-06,6.558569883,C/S
C020,2023-05-16,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75363935,9.399495662e-07,0.9399495662,C/S
C020,2023-05-16,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41111424,-2.273553878e-05,-22.73553878,C/S
C020,2023-05-16,P-V06,P-V06-W003,P-V06-W004,143.007507,143.005219,-1.599969473e-05,-15.99969473,C/S
C020,2023-05-16,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35688502,1.425208164e-05,14.25208164,C/S
C020,2023-05-16,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4184102,-2.831190289e-06,-2.831190289,C/S
C020,2023-05-16,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.105007,-2.28088864e-05,-22.8088864,C/S
C020,2023-05-16,P-V06,P-V06-W007,P-V06-REF-B,350,350.0005558,1.588124032e-06,1.588124032,C/S
C021,2023-07-25,P-H02,P-H02-REF-A,P-H02-W001,350,350.0060833,1.738080951e-05,17.38080951,C/S
C021,2023-07-25,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79989422,4.456298294e-05,44.56298294,C/S
C021,2023-07-25,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54208132,-4.678423839e-05,-46.78423839,C/S
C021,2023-07-25,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47184494,-0.000155448079,-155.448079,C/S
C021,2023-07-25,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0477126,1.35895028e-05,13.5895028,C/S
C021,2023-07-25,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69655309,-6.117590165e-05,-61.17590165,C/S
C021,2023-07-25,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6910848,-7.851729229e-07,-0.7851729229,C/S
C021,2023-07-25,P-H02,P-H02-W007,P-H02-REF-B,350,350.0066306,1.89445946e-05,18.9445946,C/S
C021,2023-07-25,P-H03,P-H03-REF-A,P-H03-W001,350,350.0063698,1.819938834e-05,18.19938834,C/S
C021,2023-07-25,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45809398,3.731263059e-05,37.31263059,C/S
C021,2023-07-25,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.8885511,3.080910823e-06,3.080910823,C/S
C021,2023-07-25,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.68770168,4.485123728e-05,44.85123728,C/S
C021,2023-07-25,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3548113,-0.0002196366246,-219.6366246,C/S
C021,2023-07-25,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87799163,0.0001064426095,106.4426095,C/S
C021,2023-07-25,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6636703,-3.822155358e-05,-38.22155358,C/S
C021,2023-07-25,P-H03,P-H03-W007,P-H03-REF-B,350,350.0116374,3.324977592e-05,33.24977592,C/S
C022,2023-11-07,P-D01,P-D01-REF-A,P-D01-W001,350,350.0117025,3.343562785e-05,33.43562785,C/S
C022,2023-11-07,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75380719,4.652560219e-06,4.652560219,C/S
C022,2023-11-07,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.03786052,-2.172892646e-05,-21.72892646,C/S
C022,2023-11-07,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21646032,-0.0002151199311,-215.1199311,C/S
C022,2023-11-07,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59616647,6.008606939e-05,60.08606939,C/S
C022,2023-11-07,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.90603154,-5.782254365e-05,-57.82254365,C/S
C022,2023-11-07,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76978589,0.000109217437,109.217437,C/S
C022,2023-11-07,P-D01,P-D01-W007,P-D01-REF-B,350,350.0029736,8.496105899e-06,8.496105899,C/S
C022,2023-11-07,P-H01,P-H01-REF-A,P-H01-W001,350,350.0019879,5.679665657e-06,5.679665657,C/S
C022,2023-11-07,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8599887,1.189134492e-05,11.89134492,C/S
C022,2023-11-07,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0596433,3.856148582e-05,38.56148582,C/S
C022,2023-11-07,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0300979,-5.947294228e-05,-59.47294228,C/S
C022,2023-11-07,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8238008,-7.604406018e-05,-76.04406018,C/S
C022,2023-11-07,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5778755,-4.910795155e-06,-4.910795155,C/S
C022,2023-11-07,P-H01,P-H01-W006,P-H01-W007,171.323898,171.327728,2.235547237e-05,22.35547237,C/S
C022,2023-11-07,P-H01,P-H01-W007,P-H01-REF-B,350,350.0045277,1.29363323e-05,12.9363323,C/S
C022,2023-11-07,P-H02,P-H02-REF-A,P-H02-W001,350,350.0087857,2.510194923e-05,25.10194923,C/S
C022,2023-11-07,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79805083,2.532003786e-05,25.32003786,C/S
