session_id,campaign_id,date,point_id,session_index,receiver_model,duration_min,baseline_length_km,pdop,n_satellites,solution_type,observed_height_m_raw,standard_uncertainty_height_mm,qc_status,provenance
GNSS-C008-P-H01-REF-A-2,C008,2020-04-21,P-H01-REF-A,2,dual_frequency_synthetic_class,69,4.930492415,1.811526601,9,fixed,159.93101,4.180167896,accepted,S
GNSS-C008-P-H01-W002-1,C008,2020-04-21,P-H01-W002,1,dual_frequency_synthetic_class,85,2.831313034,1.577824105,13,float,160.5253037,7.545242862,warning,S
GNSS-C008-P-H01-W002-2,C008,2020-04-21,P-H01-W002,2,dual_frequency_synthetic_class,91,1.42116338,2.31558461,14,fixed,160.5314045,4.102952479,accepted,S
GNSS-C008-P-H01-W007-1,C008,2020-04-21,P-H01-W007,1,dual_frequency_synthetic_class,97,6.622226626,2.952204269,9,fixed,162.2824399,5.739425488,accepted,S
GNSS-C008-P-H01-W007-2,C008,2020-04-21,P-H01-W007,2,dual_frequency_synthetic_class,79,3.618882571,3.347955678,13,fixed,162.2924198,5.634150109,warning,S
GNSS-C008-P-H01-W003-1,C008,2020-04-21,P-H01-W003,1,dual_frequency_synthetic_class,77,3.158880737,2.050986133,10,fixed,160.5949613,4.124683279,accepted,S
GNSS-C008-P-H01-W003-2,C008,2020-04-21,P-H01-W003,2,dual_frequency_synthetic_class,84,5.072652162,3.304697229,12,fixed,160.597561,5.848244342,warning,S
GNSS-C008-P-H02-REF-A-1,C008,2020-04-21,P-H02-REF-A,1,dual_frequency_synthetic_class,84,4.086857465,2.065481645,9,fixed,162.7279482,4.307664153,accepted,S
GNSS-C008-P-H02-REF-A-2,C008,2020-04-21,P-H02-REF-A,2,dual_frequency_synthetic_class,75,3.819644942,3.374734789,9,fixed,162.7311021,5.699744357,warning,S
GNSS-C008-P-H02-W004-1,C008,2020-04-21,P-H02-W004,1,dual_frequency_synthetic_class,114,7.134244324,2.865328317,11,float,164.0242238,9.736025127,warning,S
GNSS-C008-P-H02-W004-2,C008,2020-04-21,P-H02-W004,2,dual_frequency_synthetic_class,53,1.250576315,1.272749389,15,fixed,164.0381957,2.925128065,accepted,S
GNSS-C008-P-H02-W006-1,C008,2020-04-21,P-H02-W006,1,dual_frequency_synthetic_class,69,7.849196127,1.787701956,12,fixed,164.4798408,4.679327455,accepted,S
GNSS-C008-P-H02-W006-2,C008,2020-04-21,P-H02-W006,2,dual_frequency_synthetic_class,54,7.288375283,2.492126908,14,fixed,164.4895266,5.35324715,accepted,S
GNSS-C008-P-H02-W001-1,C008,2020-04-21,P-H02-W001,1,dual_frequency_synthetic_class,51,2.207108619,3.022275202,11,fixed,163.2324729,5.021782274,warning,S
GNSS-C008-P-H02-W001-2,C008,2020-04-21,P-H02-W001,2,dual_frequency_synthetic_class,69,5.887530611,1.847407885,18,fixed,163.2360147,4.391904184,accepted,S
GNSS-C008-P-H03-REF-A-1,C008,2020-04-21,P-H03-REF-A,1,dual_frequency_synthetic_class,82,5.292495487,1.510746791,16,fixed,196.2935946,3.914470657,accepted,S
GNSS-C008-P-H03-REF-A-2,C008,2020-04-21,P-H03-REF-A,2,dual_frequency_synthetic_class,49,3.93694626,3.253832849,9,fixed,196.2994659,5.587866461,warning,S
GNSS-C008-P-H03-W003-1,C008,2020-04-21,P-H03-W003,1,dual_frequency_synthetic_class,85,6.094689677,2.023876751,12,fixed,196.5434557,4.623308568,accepted,S
GNSS-C008-P-H03-W003-2,C008,2020-04-21,P-H03-W003,2,dual_frequency_synthetic_class,103,0.9825695501,2.221645785,10,fixed,196.5329007,3.920672883,accepted,S
GNSS-C008-P-H03-W005-1,C008,2020-04-21,P-H03-W005,1,dual_frequency_synthetic_class,59,1.247540407,1.370261293,16,fixed,196.7875993,3.031844695,accepted,S
GNSS-C008-P-H03-W005-2,C008,2020-04-21,P-H03-W005,2,dual_frequency_synthetic_class,75,6.902603505,2.673553212,12,fixed,196.7784608,5.483377164,accepted,S
GNSS-C008-P-H03-W007-1,C008,2020-04-21,P-H03-W007,1,dual_frequency_synthetic_class,103,6.030841031,3.246467945,13,fixed,196.8444778,5.956666125,warning,S
GNSS-C008-P-H03-W007-2,C008,2020-04-21,P-H03-W007,2,dual_frequency_synthetic_class,59,3.337768408,2.504332697,11,fixed,196.8318164,4.65556428,accepted,S
GNSS-C008-P-H04-REF-A-1,C008,2020-04-21,P-H04-REF-A,1,dual_frequency_synthetic_class,90,2.063766299,2.708619647,11,fixed,174.0134297,4.650959545,accepted,S
GNSS-C008-P-H04-REF-A-2,C008,2020-04-21,P-H04-REF-A,2,dual_frequency_synthetic_class,95,6.762842,2.919800748,18,fixed,174.0163335,5.729092383,accepted,S
GNSS-C008-P-H04-W005-1,C008,2020-04-21,P-H04-W005,1,dual_frequency_synthetic_class,119,4.73609418,3.369403731,10,fixed,178.8005494,5.858841056,warning,S
GNSS-C008-P-H04-W005-2,C008,2020-04-21,P-H04-W005,2,dual_frequency_synthetic_class,80,6.79852463,2.157751093,13,fixed,178.8065845,4.897260636,accepted,S
GNSS-C008-P-H04-W006-1,C008,2020-04-21,P-H04-W006,1,dual_frequency_synthetic_class,50,6.20574024,1.51443984,11,fixed,179.5299613,4.082917067,accepted,S
GNSS-C008-P-H04-W006-2,C008,2020-04-21,P-H04-W006,2,dual_frequency_synthetic_class,100,0.8905908085,1.626692177,13,fixed,179.5247527,3.249667741,accepted,S
GNSS-C008-P-H04-W002-1,C008,2020-04-21,P-H04-W002,1,dual_frequency_synthetic_class,59,1.851855354,1.220430749,9,fixed,176.303382,2.975807788,accepted,S
GNSS-C008-P-H04-W002-2,C008,2020-04-21,P-H04-W002,2,dual_frequency_synthetic_class,84,2.532413153,1.660224849,16,fixed,176.3054488,3.582081702,accepted,S
GNSS-C008-P-H05-REF-A-1,C008,2020-04-21,P-H05-REF-A,1,dual_frequency_synthetic_class,81,1.537028719,2.336317816,11,fixed,196.1669467,4.146614767,accepted,S
GNSS-C008-P-H05-REF-A-2,C008,2020-04-21,P-H05-REF-A,2,dual_frequency_synthetic_class,68,3.460075915,1.897703697,9,fixed,196.1605299,4.010287731,accepted,S
GNSS-C008-P-H05-W005-1,C008,2020-04-21,P-H05-W005,1,dual_frequency_synthetic_class,120,5.799902567,1.889794927,12,fixed,197.4078339,4.422756882,accepted,S
GNSS-C008-P-H05-W005-2,C008,2020-04-21,P-H05-W005,2,dual_frequency_synthetic_class,64,6.390963817,2.952613127,15,float,197.4030967,9.698247927,warning,S
GNSS-C008-P-H05-W001-1,C008,2020-04-21,P-H05-W001,1,dual_frequency_synthetic_class,47,7.722513272,2.640788862,12,fixed,196.0452746,5.594920137,accepted,S
GNSS-C008-P-H05-W001-2,C008,2020-04-21,P-H05-W001,2,dual_frequency_synthetic_class,104,6.42278747,3.108616139,18,fixed,196.0415775,5.875579498,warning,S
GNSS-C008-P-H05-W003-1,C008,2020-04-21,P-H05-W003,1,dual_frequency_synthetic_class,48,3.007960814,1.392151933,13,fixed,196.6840753,3.372800073,accepted,S
GNSS-C008-P-H05-W003-2,C008,2020-04-21,P-H05-W003,2,dual_frequency_synthetic_class,53,6.669409826,2.330138446,11,fixed,196.6846006,5.063646059,accepted,S
GNSS-C008-P-H06-REF-A-1,C008,2020-04-21,P-H06-REF-A,1,dual_frequency_synthetic_class,45,7.89055487,1.573516611,15,fixed,186.0098317,4.451168148,accepted,S
GNSS-C008-P-H06-REF-A-2,C008,2020-04-21,P-H06-REF-A,2,dual_frequency_synthetic_class,97,5.085269245,2.917990834,14,fixed,186.0149252,5.425138381,accepted,S
GNSS-C008-P-H06-W005-1,C008,2020-04-21,P-H06-W005,1,dual_frequency_synthetic_class,68,1.02381085,2.121886139,12,fixed,191.5240607,3.818360706,accepted,S
GNSS-C008-P-H06-W005-2,C008,2020-04-21,P-H06-W005,2,dual_frequency_synthetic_class,101,6.295489623,3.012433168,12,float,191.4930428,9.746864617,warning,S
GNSS-C008-P-H06-W001-1,C008,2020-04-21,P-H06-W001,1,dual_frequency_synthetic_class,111,7.166180514,1.331290446,9,fixed,188.1351479,4.054331984,accepted,S
GNSS-C008-P-H06-W001-2,C008,2020-04-21,P-H06-W001,2,dual_frequency_synthetic_class,119,4.43139556,1.536682097,15,fixed,188.1378637,3.788001507,accepted,S
GNSS-C008-P-H06-W003-1,C008,2020-04-21,P-H06-W003,1,dual_frequency_synthetic_class,57,4.305719073,1.976887535,17,fixed,189.9619717,4.249605721,accepted,S
GNSS-C008-P-H06-W003-2,C008,2020-04-21,P-H06-W003,2,dual_frequency_synthetic_class,98,7.260909496,3.035724533,17,fixed,189.9669128,5.946260696,warning,S
GNSS-C008-P-H07-REF-A-1,C008,2020-04-21,P-H07-REF-A,1,dual_frequency_synthetic_class,61,4.688333715,1.901014794,15,float,201.1017588,8.235016342,warning,S
GNSS-C008-P-H07-REF-A-2,C008,2020-04-21,P-H07-REF-A,2,dual_frequency_synthetic_class,58,6.149380128,2.234023356,12,fixed,201.0969486,4.864314114,accepted,S
GNSS-C008-P-H07-W007-1,C008,2020-04-21,P-H07-W007,1,dual_frequency_synthetic_class,77,2.253333176,2.5471335,13,fixed,202.8372099,4.507446822,accepted,S
GNSS-C008-P-H07-W007-2,C008,2020-04-21,P-H07-W007,2,dual_frequency_synthetic_class,104,1.376496313,3.099374965,9,fixed,202.8367383,4.957081797,warning,S
GNSS-C008-P-H07-W001-1,C008,2020-04-21,P-H07-W001,1,dual_frequency_synthetic_class,107,4.073321525,2.186628336,15,fixed,201.8723467,4.438489044,accepted,S
GNSS-C008-P-H07-W001-2,C008,2020-04-21,P-H07-W001,2,dual_frequency_synthetic_class,46,0.8060594887,2.955920608,12,fixed,201.857202,4.696603377,accepted,S
GNSS-C008-P-H07-W002-1,C008,2020-04-21,P-H07-W002,1,dual_frequency_synthetic_class,55,1.946323292,1.415329775,17,fixed,201.9326277,3.207200945,accepted,S
GNSS-C008-P-H07-W002-2,C008,2020-04-21,P-H07-W002,2,dual_frequency_synthetic_class,76,3.329038664,3.164325774,13,fixed,201.940569,5.379985311,warning,S
GNSS-C008-P-V01-REF-A-1,C008,2020-04-21,P-V01-REF-A,1,dual_frequency_synthetic_class,67,2.428293218,2.580963981,16,fixed,159.9032567,4.576153158,accepted,S
GNSS-C008-P-V01-REF-A-2,C008,2020-04-21,P-V01-REF-A,2,dual_frequency_synthetic_class,113,3.870942563,2.176591284,10,fixed,159.9051347,4.391020074,accepted,S
GNSS-C008-P-V01-W002-1,C008,2020-04-21,P-V01-W002,1,dual_frequency_synthetic_class,82,4.707748644,1.62879741,14,fixed,160.7178447,3.939071907,accepted,S
GNSS-C008-P-V01-W002-2,C008,2020-04-21,P-V01-W002,2,dual_frequency_synthetic_class,66,3.648830416,1.425530191,9,fixed,160.712308,3.524872686,accepted,S
GNSS-C008-P-V01-W004-1,C008,2020-04-21,P-V01-W004,1,dual_frequency_synthetic_class,46,7.408340275,1.885315936,13,fixed,161.0123519,4.707348779,accepted,S
GNSS-C008-P-V01-W004-2,C008,2020-04-21,P-V01-W004,2,dual_frequency_synthetic_class,52,3.058135188,1.395960527,11,fixed,161.007426,3.386020913,accepted,S
GNSS-C008-P-V01-W007-1,C008,2020-04-21,P-V01-W007,1,dual_frequency_synthetic_class,119,2.587312373,2.452864379,16,fixed,161.478103,4.463867044,accepted,S
GNSS-C008-P-V01-W007-2,C008,2020-04-21,P-V01-W007,2,dual_frequency_synthetic_class,76,2.475527162,1.35859521,13,fixed,161.4803344,3.24004962,accepted,S
GNSS-C008-P-V02-REF-A-1,C008,2020-04-21,P-V02-REF-A,1,dual_frequency_synthetic_class,88,0.8171020987,3.271697928,12,float,171.8467889,9.045946099,warning,S
GNSS-C008-P-V02-REF-A-2,C008,2020-04-21,P-V02-REF-A,2,dual_frequency_synthetic_class,95,5.384524297,2.709503421,9,float,171.8660349,9.249668137,warning,S
GNSS-C008-P-V02-W004-1,C008,2020-04-21,P-V02-W004,1,dual_frequency_synthetic_class,107,6.461823428,2.670440901,10,fixed,172.9059019,5.400613208,accepted,S
GNSS-C008-P-V02-W004-2,C008,2020-04-21,P-V02-W004,2,dual_frequency_synthetic_class,92,4.069873233,3.330277474,12,fixed,172.9119601,5.695882404,warning,S
GNSS-C008-P-V02-W002-1,C008,2020-04-21,P-V02-W002,1,dual_frequency_synthetic_class,92,1.678467438,1.998022233,9,fixed,172.4762995,3.799948596,accepted,S
GNSS-C008-P-V02-W002-2,C008,2020-04-21,P-V02-W002,2,dual_frequency_synthetic_class,55,5.719478986,1.377403599,14,fixed,172.4862984,3.844650177,accepted,S
GNSS-C008-P-V02-W001-1,C008,2020-04-21,P-V02-W001,1,dual_frequency_synthetic_class,83,6.381499455,3.279154308,13,fixed,172.309037,6.055739641,warning,S
GNSS-C008-P-V02-W001-2,C008,2020-04-21,P-V02-W001,2,dual_frequency_synthetic_class,66,5.052948839,1.713628714,15,fixed,172.3036604,4.094522377,accepted,S
GNSS-C008-P-V03-REF-A-1,C008,2020-04-21,P-V03-REF-A,1,dual_frequency_synthetic_class,48,6.975941474,2.735831771,17,fixed,180.7798117,5.565084414,accepted,S
GNSS-C008-P-V03-REF-A-2,C008,2020-04-21,P-V03-REF-A,2,dual_frequency_synthetic_class,70,2.446544973,2.515558378,18,fixed,180.7892703,4.507492311,accepted,S
GNSS-C008-P-V03-W006-1,C008,2020-04-21,P-V03-W006,1,dual_frequency_synthetic_class,94,1.356120644,3.394009247,10,fixed,181.7034617,5.277511888,warning,S
GNSS-C008-P-V03-W006-2,C008,2020-04-21,P-V03-W006,2,dual_frequency_synthetic_class,84,3.317489178,3.11188627,12,float,181.7076685,9.320222949,warning,S
GNSS-C008-P-V03-W001-1,C008,2020-04-21,P-V03-W001,1,dual_frequency_synthetic_class,98,7.082182099,3.088023774,16,fixed,181.0578444,5.971618929,warning,S
GNSS-C008-P-V03-W001-2,C008,2020-04-21,P-V03-W001,2,dual_frequency_synthetic_class,51,4.96294819,2.303903742,10,fixed,181.0563589,4.727624791,accepted,S
GNSS-C008-P-V03-W003-1,C008,2020-04-21,P-V03-W003,1,dual_frequency_synthetic_class,95,4.450434262,2.065303485,11,fixed,180.4338338,4.372912001,accepted,S
GNSS-C008-P-V03-W003-2,C008,2020-04-21,P-V03-W003,2,dual_frequency_synthetic_class,65,4.573881766,1.942956768,11,float,180.4428711,8.260551162,warning,S
GNSS-C008-P-V04-REF-A-1,C008,2020-04-21,P-V04-REF-A,1,dual_frequency_synthetic_class,108,3.578257553,1.204461591,15,fixed,194.4679781,3.26899411,accepted,S
GNSS-C008-P-V04-REF-A-2,C008,2020-04-21,P-V04-REF-A,2,dual_frequency_synthetic_class,98,1.50042975,2.305622607,11,fixed,194.4703038,4.106262223,accepted,S
GNSS-C008-P-V04-W002-1,C008,2020-04-21,P-V04-W002,1,dual_frequency_synthetic_class,83,5.819020635,1.512318181,14,fixed,195.0685488,4.010973714,accepted,S
GNSS-C008-P-V04-W002-2,C008,2020-04-21,P-V04-W002,2,dual_frequency_synthetic_class,118,7.939848069,2.823324539,14,fixed,195.069218,5.834829645,accepted,S
GNSS-C008-P-V04-W006-1,C008,2020-04-21,P-V04-W006,1,dual_frequency_synthetic_class,113,4.14064325,2.323433221,16,fixed,195.5066108,4.601092328,accepted,S
GNSS-C008-P-V04-W006-2,C008,2020-04-21,P-V04-W006,2,dual_frequency_synthetic_class,110,1.220456943,3.208503861,18,fixed,195.5032188,5.049036497,warning,S
GNSS-C008-P-V04-W005-1,C008,2020-04-21,P-V04-W005,1,dual_frequency_synthetic_class,108,2.974676321,3.287897807,10,fixed,195.2977124,5.452129326,warning,S
GNSS-C008-P-V04-W005-2,C008,2020-04-21,P-V04-W005,2,dual_frequency_synthetic_class,68,7.953596687,1.473997366,17,fixed,195.3054061,4.353044507,accepted,S
GNSS-C008-P-V05-REF-A-1,C008,2020-04-21,P-V05-REF-A,1,dual_frequency_synthetic_class,108,7.706918881,2.876802281,13,fixed,195.6757789,5.851727908,accepted,S
GNSS-C008-P-V05-REF-A-2,C008,2020-04-21,P-V05-REF-A,2,dual_frequency_synthetic_class,58,5.687037975,1.456904181,16,fixed,195.6657831,3.926261435,accepted,S
GNSS-C008-P-V05-W004-1,C008,2020-04-21,P-V05-W004,1,dual_frequency_synthetic_class,105,4.852733799,2.411472619,11,fixed,195.4125525,4.826111964,accepted,S
GNSS-C008-P-V05-W004-2,C008,2020-04-21,P-V05-W004,2,dual_frequency_synthetic_class,66,7.679324918,1.562977973,15,fixed,195.4039637,4.401554255,accepted,S
GNSS-C008-P-V05-W005-1,C008,2020-04-21,P-V05-W005,1,dual_frequency_synthetic_class,64,4.968603787,2.925958702,9,float,195.470628,9.412903254,warning,S
GNSS-C008-P-V05-W005-2,C008,2020-04-21,P-V05-W005,2,dual_frequency_synthetic_class,63,7.236354043,1.401360044,16,fixed,195.4786317,4.144039776,accepted,S
GNSS-C008-P-V05-W002-1,C008,2020-04-21,P-V05-W002,1,dual_frequency_synthetic_class,45,4.412272745,2.795440488,15,fixed,195.1459437,5.169193631,accepted,S
GNSS-C008-P-V05-W002-2,C008,2020-04-21,P-V05-W002,2,dual_frequency_synthetic_class,82,1.317736266,3.102899005,14,fixed,195.1286132,4.950381433,warning,S
GNSS-C008-P-V06-REF-A-1,C008,2020-04-21,P-V06-REF-A,1,dual_frequency_synthetic_class,112,7.478322492,1.942232205,11,fixed,199.8247119,4.782553474,accepted,S
GNSS-C008-P-V06-REF-A-2,C008,2020-04-21,P-V06-REF-A,2,dual_frequency_synthetic_class,62,1.721366768,3.385671223,14,fixed,199.8191863,5.334084363,warning,S
GNSS-C008-P-V06-W006-1,C008,2020-04-21,P-V06-W006,1,dual_frequency_synthetic_class,62,7.394829265,3.115137522,18,float,201.3045896,10.05772054,warning,S
GNSS-C008-P-V06-W006-2,C008,2020-04-21,P-V06-W006,2,dual_frequency_synthetic_class,62,1.228263715,2.3209403,17,fixed,201.310161,4.074121799,accepted,S
GNSS-C008-P-V06-W003-1,C008,2020-04-21,P-V06-W003,1,dual_frequency_synthetic_class,105,1.910360289,1.619622153,15,fixed,200.6853938,3.42544922,accepted,S
GNSS-C008-P-V06-W003-2,C008,2020-04-21,P-V06-W003,2,dual_frequency_synthetic_class,85,5.065552983,3.202768795,16,fixed,200.6777547,5.734845212,warning,S
GNSS-C008-P-V06-W002-1,C008,2020-04-21,P-V06-W002,1,dual_frequency_synthetic_class,66,7.041581894,2.945691261,15,fixed,200.5599393,5.807745128,accepted,S
GNSS-C008-P-V06-W002-2,C008,2020-04-21,P-V06-W002,2,dual_frequency_synthetic_class,84,6.61233342,3.32847647,12,float,200.5527667,10.15154413,warning,S
GNSS-C010-P-D01-REF-A-1,C010,2020-10-20,P-D01-REF-A,1,dual_frequency_synthetic_class,54,4.38083998,2.870941543,12,fixed,160.4469081,5.246586894,accepted,S
GNSS-C010-P-D01-REF-A-2,C010,2020-10-20,P-D01-REF-A,2,dual_frequency_synthetic_class,62,0.8254097994,3.108731639,10,fixed,160.4426519,4.868178567,warning,S
GNSS-C010-P-D01-W001-1,C010,2020-10-20,P-D01-W001,1,dual_frequency_synthetic_class,55,4.184206685,1.77303173,11,fixed,161.0914709,4.003492106,accepted,S
GNSS-C010-P-D01-W001-2,C010,2020-10-20,P-D01-W001,2,dual_frequency_synthetic_class,60,2.477615617,1.906244195,18,fixed,161.0860203,3.842839425,accepted,S
GNSS-C010-P-D01-W006-1,C010,2020-10-20,P-D01-W006,1,dual_frequency_synthetic_class,107,2.124922808,2.64068792,11,fixed,162.0883789,4.587242817,accepted,S
GNSS-C010-P-D01-W006-2,C010,2020-10-20,P-D01-W006,2,dual_frequency_synthetic_class,65,1.266738301,1.508745702,11,fixed,162.0871138,3.187633166,accepted,S
GNSS-C010-P-D01-W003-1,C010,2020-10-20,P-D01-W003,1,dual_frequency_synthetic_class,76,5.037432408,2.718056339,15,fixed,161.1940563,5.196599807,accepted,S
GNSS-C010-P-D01-W003-2,C010,2020-10-20,P-D01-W003,2,dual_frequency_synthetic_class,86,1.82677321,1.617740232,11,fixed,161.1902179,3.408333433,accepted,S
GNSS-C010-P-H01-REF-A-1,C010,2020-10-20,P-H01-REF-A,1,dual_frequency_synthetic_class,111,3.24522676,2.726947519,18,fixed,159.9206062,4.883783088,accepted,S
GNSS-C010-P-H01-REF-A-2,C010,2020-10-20,P-H01-REF-A,2,dual_frequency_synthetic_class,53,6.031457926,1.648335419,10,fixed,159.9185064,4.198831388,accepted,S
GNSS-C010-P-H01-W002-1,C010,2020-10-20,P-H01-W002,1,dual_frequency_synthetic_class,104,2.50750361,1.373959767,9,fixed,160.5092813,3.262706394,accepted,S
GNSS-C010-P-H01-W002-2,C010,2020-10-20,P-H01-W002,2,dual_frequency_synthetic_class,85,3.351140156,3.281716698,14,fixed,160.5138394,5.513093596,warning,S
GNSS-C010-P-H01-W007-1,C010,2020-10-20,P-H01-W007,1,dual_frequency_synthetic_class,109,4.742693184,3.064734397,17,fixed,162.2651409,5.52489261,warning,S
GNSS-C010-P-H01-W007-2,C010,2020-10-20,P-H01-W007,2,dual_frequency_synthetic_class,98,4.447533917,1.277869104,16,fixed,162.262367,3.506212119,accepted,S
GNSS-C010-P-H01-W003-1,C010,2020-10-20,P-H01-W003,1,dual_frequency_synthetic_class,66,7.871858207,2.927019382,13,fixed,160.5745955,5.936655798,accepted,S
GNSS-C010-P-H01-W003-2,C010,2020-10-20,P-H01-W003,2,dual_frequency_synthetic_class,58,1.612007955,1.950121064,12,fixed,160.5763813,3.735294603,accepted,S
GNSS-C010-P-H02-REF-A-1,C010,2020-10-20,P-H02-REF-A,1,dual_frequency_synthetic_class,103,2.681308756,2.348422961,10,fixed,162.7298521,4.365900833,accepted,S
GNSS-C010-P-H02-REF-A-2,C010,2020-10-20,P-H02-REF-A,2,dual_frequency_synthetic_class,49,1.827510305,1.354962203,12,fixed,162.7312945,3.119410279,accepted,S
GNSS-C010-P-H02-W004-1,C010,2020-10-20,P-H02-W004,1,dual_frequency_synthetic_class,62,2.673442392,1.549343004,9,fixed,164.0207864,3.485496935,accepted,S
GNSS-C010-P-H02-W004-2,C010,2020-10-20,P-H02-W004,2,dual_frequency_synthetic_class,64,4.507629427,1.676332224,11,fixed,164.0099482,3.955338743,accepted,S
GNSS-C010-P-H02-W006-1,C010,2020-10-20,P-H02-W006,1,dual_frequency_synthetic_class,98,3.174198429,2.581615756,9,fixed,164.4749073,4.711133049,accepted,S
GNSS-C010-P-H02-W006-2,C010,2020-10-20,P-H02-W006,2,dual_frequency_synthetic_class,88,4.84191185,2.677569895,18,fixed,164.4767216,5.116871018,accepted,S
GNSS-C010-P-H02-W001-1,C010,2020-10-20,P-H02-W001,1,dual_frequency_synthetic_class,58,3.308566994,2.277539387,10,fixed,163.2074624,4.400835385,accepted,S
GNSS-C010-P-H02-W001-2,C010,2020-10-20,P-H02-W001,2,dual_frequency_synthetic_class,83,6.472526943,3.058492156,17,fixed,163.2057081,5.829396222,warning,S
GNSS-C010-P-H03-REF-A-1,C010,2020-10-20,P-H03-REF-A,1,dual_frequency_synthetic_class,86,7.443543258,3.17713817,11,fixed,196.2957102,6.134689773,warning,S
GNSS-C010-P-H03-REF-A-2,C010,2020-10-20,P-H03-REF-A,2,dual_frequency_synthetic_class,59,6.154653257,3.097353799,16,float,196.2888356,9.814926766,warning,S
GNSS-C010-P-H03-W003-1,C010,2020-10-20,P-H03-W003,1,dual_frequency_synthetic_class,78,4.599077364,2.923818949,13,fixed,196.5047082,5.344034769,accepted,S
GNSS-C010-P-H03-W003-2,C010,2020-10-20,P-H03-W003,2,dual_frequency_synthetic_class,71,1.113611916,3.244024943,16,float,196.5103317,9.068877583,warning,S
GNSS-C010-P-H03-W005-1,C010,2020-10-20,P-H03-W005,1,dual_frequency_synthetic_class,58,7.342437071,3.206296433,14,fixed,196.7623762,6.148564749,warning,S
GNSS-C010-P-H03-W005-2,C010,2020-10-20,P-H03-W005,2,dual_frequency_synthetic_class,94,4.415126629,2.943597454,10,float,196.7405749,9.332679993,warning,S
GNSS-C010-P-H03-W007-1,C010,2020-10-20,P-H03-W007,1,dual_frequency_synthetic_class,109,6.7542188,2.889121841,9,fixed,196.8146352,5.693793409,accepted,S
GNSS-C010-P-H03-W007-2,C010,2020-10-20,P-H03-W007,2,dual_frequency_synthetic_class,82,7.665011386,1.947227652,13,fixed,196.8245381,4.821652466,accepted,S
GNSS-C010-P-H04-REF-A-1,C010,2020-10-20,P-H04-REF-A,1,dual_frequency_synthetic_class,93,7.174271048,2.498281501,16,fixed,174.0106717,5.33947844,accepted,S
GNSS-C010-P-H04-REF-A-2,C010,2020-10-20,P-H04-REF-A,2,dual_frequency_synthetic_class,58,4.055527803,2.913697926,13,fixed,174.0057618,5.235062723,accepted,S
GNSS-C010-P-H04-W005-1,C010,2020-10-20,P-H04-W005,1,dual_frequency_synthetic_class,114,2.339185907,2.168945829,9,fixed,178.7721911,4.106893876,accepted,S
GNSS-C010-P-H04-W005-2,C010,2020-10-20,P-H04-W005,2,dual_frequency_synthetic_class,109,3.518666966,2.288336509,15,fixed,178.782647,4.450530214,accepted,S
GNSS-C010-P-H04-W006-1,C010,2020-10-20,P-H04-W006,1,dual_frequency_synthetic_class,55,7.008409178,2.570861179,18,fixed,179.5130725,5.389460949,accepted,S
