campaign_id,date,profile_id,left_interval,right_interval,chainage_m,curvature_mm_m2,standard_uncertainty_curvature_mm_m2,provenance
C018,2022-10-18,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.02458174318,0.0001992094304,C/S
C018,2022-10-18,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.006361327974,6.071333748e-05,C/S
C018,2022-10-18,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,-0.0009599981249,3.071006667e-05,C/S
C018,2022-10-18,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.006173682941,5.620662982e-05,C/S
C018,2022-10-18,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W005,359.3660975,-0.005591407471,3.019996279e-05,C/S
C018,2022-10-18,P-H01,P-H01-W003::P-H01-W005,P-H01-W005::P-H01-W006,590.9608621,-0.002683744128,3.569392999e-05,C/S
C018,2022-10-18,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,0.001299508916,5.662035782e-05,C/S
C018,2022-10-18,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.001283052889,2.592032597e-05,C/S
C018,2022-10-18,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W002,-63.55109368,0.000803011271,4.943246298e-05,C/S
C018,2022-10-18,P-H02,P-H02-W001::P-H02-W002,P-H02-W002::P-H02-W003,91.98318136,-0.03582347974,0.000191374367,C/S
C018,2022-10-18,P-H02,P-H02-W002::P-H02-W003,P-H02-W003::P-H02-W004,174.8258683,0.01171218374,0.0002493927438,C/S
C018,2022-10-18,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W006,276.8906547,0.01383139096,0.0001218418249,C/S
C018,2022-10-18,P-H02,P-H02-W004::P-H02-W006,P-H02-W006::P-H02-W007,411.0575272,-0.004017837044,8.038610975e-05,C/S
C018,2022-10-18,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.004397665624,4.44554205e-05,C/S
C018,2022-10-18,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W002,-65.6362923,0.0007377189597,9.788140155e-05,C/S
C018,2022-10-18,P-H03,P-H03-W001::P-H03-W002,P-H03-W002::P-H03-W003,74.81323247,-0.02786377144,0.0008797474758,C/S
C018,2022-10-18,P-H03,P-H03-W002::P-H03-W003,P-H03-W003::P-H03-W004,134.0422357,0.07528551808,0.001000248049,C/S
C018,2022-10-18,P-H03,P-H03-W003::P-H03-W004,P-H03-W004::P-H03-W005,208.2011524,-0.0634283607,0.0003288864004,C/S
C018,2022-10-18,P-H03,P-H03-W004::P-H03-W005,P-H03-W005::P-H03-W006,284.5306921,0.03877210955,0.002411465854,C/S
C018,2022-10-18,P-H03,P-H03-W005::P-H03-W006,P-H03-W006::P-H03-REF-B,433.480641,-0.004949634311,0.0006120169802,C/S
C018,2022-10-18,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01760724732,7.61481353e-05,C/S
C018,2022-10-18,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.02563274459,0.0001973758357,C/S
C018,2022-10-18,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05430142233,0.0001382194752,C/S
C018,2022-10-18,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04973421991,0.0002334690127,C/S
C018,2022-10-18,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.0004842762676,0.0002670822746,C/S
C018,2022-10-18,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.001154432953,0.0002389754278,C/S
C018,2022-10-18,P-H05,P-H05-REF-A::P-H05-W001,P-H05-W001::P-H05-W003,-25.5165412,-0.01287549948,2.298933786e-05,C/S
C018,2022-10-18,P-H05,P-H05-W001::P-H05-W003,P-H05-W003::P-H05-W004,228.0516375,0.006517346492,5.209179198e-05,C/S
C018,2022-10-18,P-H05,P-H05-W003::P-H05-W004,P-H05-W004::P-H05-W005,405.6759577,-0.02983742361,0.0001036156461,C/S
C018,2022-10-18,P-H05,P-H05-W004::P-H05-W005,P-H05-W005::P-H05-W006,545.4136493,0.02983760197,0.000123604671,C/S
C018,2022-10-18,P-H05,P-H05-W005::P-H05-W006,P-H05-W006::P-H05-W007,677.3757236,-0.04103891487,0.0001219504766,C/S
C018,2022-10-18,P-H05,P-H05-W006::P-H05-W007,P-H05-W007::P-H05-REF-B,861.6439374,0.008625368379,5.205883636e-05,C/S
C018,2022-10-18,P-H06,P-H06-REF-A::P-H06-W001,P-H06-W001::P-H06-W002,-51.75791306,-0.008359381352,5.94976596e-05,C/S
C018,2022-10-18,P-H06,P-H06-W001::P-H06-W002,P-H06-W002::P-H06-W003,138.6939378,0.01744033513,0.0001605159938,C/S
C018,2022-10-18,P-H06,P-H06-W002::P-H06-W003,P-H06-W003::P-H06-W004,261.9717177,-0.01120224455,0.0002424337446,C/S
C018,2022-10-18,P-H06,P-H06-W003::P-H06-W004,P-H06-W004::P-H06-W005,370.745289,-0.01481010629,0.0002729180783,C/S
C018,2022-10-18,P-H06,P-H06-W004::P-H06-W005,P-H06-W005::P-H06-W007,517.3208654,0.006399391137,0.0001096015438,C/S
C018,2022-10-18,P-H06,P-H06-W005::P-H06-W007,P-H06-W007::P-H06-REF-B,764.4556912,0.0006576299694,3.066334018e-05,C/S
C018,2022-10-18,P-H07,P-H07-REF-A::P-H07-W001,P-H07-W001::P-H07-W002,-68.83384706,0.003428538053,9.248726979e-05,C/S
C018,2022-10-18,P-H07,P-H07-W001::P-H07-W002,P-H07-W002::P-H07-W003,83.73602681,-0.0200301971,0.000252125679,C/S
C018,2022-10-18,P-H07,P-H07-W002::P-H07-W003,P-H07-W003::P-H07-W004,169.8849591,0.02050415327,0.0004230540953,C/S
C018,2022-10-18,P-H07,P-H07-W003::P-H07-W004,P-H07-W004::P-H07-W005,244.0177502,-0.06258315943,0.0005099376202,C/S
C018,2022-10-18,P-H07,P-H07-W004::P-H07-W005,P-H07-W005::P-H07-W006,321.6455931,0.04554876985,0.000279115854,C/S
C018,2022-10-18,P-H07,P-H07-W005::P-H07-W006,P-H07-W006::P-H07-REF-B,491.3477083,-0.004025563586,7.046132584e-05,C/S
C018,2022-10-18,P-V01,P-V01-REF-A::P-V01-W001,P-V01-W001::P-V01-W002,-61.38708539,-0.002358232006,4.514573102e-05,C/S
C018,2022-10-18,P-V01,P-V01-W001::P-V01-W002,P-V01-W002::P-V01-W003,107.6619932,-0.0003969377113,0.0001212141003,C/S
C018,2022-10-18,P-V01,P-V01-W002::P-V01-W003,P-V01-W003::P-V01-W004,207.2570838,0.008060748116,0.0002300010891,C/S
C018,2022-10-18,P-V01,P-V01-W003::P-V01-W004,P-V01-W004::P-V01-W005,299.8034263,0.04620262586,0.0002051849505,C/S
C018,2022-10-18,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W006,404.680706,-0.09062528018,0.000124262942,C/S
C018,2022-10-18,P-V01,P-V01-W005::P-V01-W006,P-V01-W006::P-V01-W007,508.4771124,0.05378662036,0.0001647971789,C/S
C018,2022-10-18,P-V01,P-V01-W006::P-V01-W007,P-V01-W007::P-V01-REF-B,667.6520722,-0.005628120785,4.839131023e-05,C/S
C018,2022-10-18,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W002,-69.92273081,-0.005839750565,7.530788025e-05,C/S
C018,2022-10-18,P-V02,P-V02-W001::P-V02-W002,P-V02-W002::P-V02-W003,73.11598125,-0.04235944176,0.0002734885384,C/S
C018,2022-10-18,P-V02,P-V02-W002::P-V02-W003,P-V02-W003::P-V02-W004,144.1389363,0.0648597466,0.0003962724751,C/S
C018,2022-10-18,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.08062412485,0.0006335825533,C/S
C018,2022-10-18,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.0704178834,0.0003984315741,C/S
C018,2022-10-18,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.03745510932,0.0002443327968,C/S
C018,2022-10-18,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01146637559,6.761484658e-05,C/S
C018,2022-10-18,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005291242673,0.0001241948024,C/S
C018,2022-10-18,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.235489271,0.0006132599247,C/S
C018,2022-10-18,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.1559049079,0.0009089113123,C/S
C018,2022-10-18,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3298924666,0.0006636087448,C/S
C018,2022-10-18,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.2151351535,0.0007352013865,C/S
C018,2022-10-18,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.140267567,0.001605748106,C/S
C018,2022-10-18,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.02941057645,0.000231369886,C/S
C018,2022-10-18,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W002,-77.10141161,-0.002795468847,0.0001240461676,C/S
C018,2022-10-18,P-V04,P-V04-W001::P-V04-W002,P-V04-W002::P-V04-W003,49.38673394,-0.000137063007,0.0004875605174,C/S
C018,2022-10-18,P-V04,P-V04-W002::P-V04-W003,P-V04-W003::P-V04-W004,119.2565778,0.01790261682,0.0002152211989,C/S
C018,2022-10-18,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W005,189.7672765,-0.02540276184,0.0007307645167,C/S
C018,2022-10-18,P-V04,P-V04-W004::P-V04-W005,P-V04-W005::P-V04-W006,236.8326857,-0.05884874524,0.001304565261,C/S
C018,2022-10-18,P-V04,P-V04-W005::P-V04-W006,P-V04-W006::P-V04-W007,284.4993046,0.06509689977,0.0004264202067,C/S
C018,2022-10-18,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.01336546081,6.564954541e-05,C/S
C018,2022-10-18,P-V05,P-V05-REF-A::P-V05-W001,P-V05-W001::P-V05-W002,-63.31106616,-0.006440474639,4.837135658e-05,C/S
C018,2022-10-18,P-V05,P-V05-W001::P-V05-W002,P-V05-W002::P-V05-W003,77.03207556,-0.03515433331,0.001014581118,C/S
C018,2022-10-18,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.04206247334,0.001433883657,C/S
C018,2022-10-18,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W005,181.3654206,0.03801840903,0.0003066576924,C/S
C018,2022-10-18,P-V05,P-V05-W004::P-V05-W005,P-V05-W005::P-V05-W006,241.6429335,-0.02259580082,0.0006686277834,C/S
C018,2022-10-18,P-V05,P-V05-W005::P-V05-W006,P-V05-W006::P-V05-W007,293.107769,0.07910911959,0.0006803827617,C/S
C018,2022-10-18,P-V05,P-V05-W006::P-V05-W007,P-V05-W007::P-V05-REF-B,423.7365926,-0.04266443956,6.740152677e-05,C/S
C018,2022-10-18,P-V06,P-V06-REF-A::P-V06-W002,P-V06-W002::P-V06-W003,-3.581819773,-0.003411300092,0.0001914460944,C/S
C018,2022-10-18,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.005352694033,0.0005263784612,C/S
C018,2022-10-18,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W005,265.2602233,0.01304193437,0.0002917660786,C/S
C018,2022-10-18,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.03427969013,0.0003938171607,C/S
C018,2022-10-18,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01799849369,0.0004613589302,C/S
C018,2022-10-18,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.002277385754,0.000156962532,C/S
C019,2023-01-17,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,-0.0003138710783,3.072644323e-05,C/S
C019,2023-01-17,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.004722091159,5.643915145e-05,C/S
C019,2023-01-17,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W004,317.9069945,-0.02049326811,7.167374677e-05,C/S
C019,2023-01-17,P-H01,P-H01-W003::P-H01-W004,P-H01-W004::P-H01-W005,468.1479914,0.02269350011,8.028848106e-05,C/S
C019,2023-01-17,P-H01,P-H01-W004::P-H01-W005,P-H01-W005::P-H01-W006,622.2202456,-0.01238621624,6.213937264e-05,C/S
C019,2023-01-17,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,0.001648350653,5.867397798e-05,C/S
C019,2023-01-17,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.001514837056,2.698502883e-05,C/S
C019,2023-01-17,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W002,-63.55109368,0.001203196936,5.484236207e-05,C/S
C019,2023-01-17,P-H02,P-H02-W001::P-H02-W002,P-H02-W002::P-H02-W003,91.98318136,-0.03552782013,0.0002130234986,C/S
C019,2023-01-17,P-H02,P-H02-W002::P-H02-W003,P-H02-W003::P-H02-W004,174.8258683,0.006248762342,0.0002779497268,C/S
C019,2023-01-17,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W005,261.4655728,-0.0002986495411,0.0001966953507,C/S
C019,2023-01-17,P-H02,P-H02-W004::P-H02-W005,P-H02-W005::P-H02-W006,354.0345716,0.06658482769,0.0002404497658,C/S
C019,2023-01-17,P-H02,P-H02-W005::P-H02-W006,P-H02-W006::P-H02-W007,440.3190577,-0.05305202987,0.0002630117577,C/S
C019,2023-01-17,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.004694445195,4.957977776e-05,C/S
C020,2023-05-16,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,-0.005644796596,6.187242358e-05,C/S
C020,2023-05-16,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W003,73.32489514,-0.009866700882,0.0002955464633,C/S
C020,2023-05-16,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,0.006780666998,0.0002361480032,C/S
C020,2023-05-16,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.01031393802,0.00020867143,C/S
C020,2023-05-16,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.01954185157,0.0002239124075,C/S
C020,2023-05-16,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.03958833332,0.0001937652621,C/S
C020,2023-05-16,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.009770145466,5.901181195e-05,C/S
C020,2023-05-16,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,0.0006320382486,3.221513325e-05,C/S
C020,2023-05-16,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.002528784311,5.881461661e-05,C/S
C020,2023-05-16,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W004,317.9069945,-0.02070721673,7.317682225e-05,C/S
C020,2023-05-16,P-H01,P-H01-W003::P-H01-W004,P-H01-W004::P-H01-W005,468.1479914,0.02391893247,8.129689224e-05,C/S
C020,2023-05-16,P-H01,P-H01-W004::P-H01-W005,P-H01-W005::P-H01-W006,622.2202456,-0.01282671399,6.208703807e-05,C/S
C020,2023-05-16,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,0.002154953786,5.793153591e-05,C/S
C020,2023-05-16,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.00185263201,2.645060488e-05,C/S
C020,2023-05-16,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W002,-63.55109368,0.002003411202,5.076782443e-05,C/S
C020,2023-05-16,P-H02,P-H02-W001::P-H02-W002,P-H02-W002::P-H02-W003,91.98318136,-0.03644810588,0.0001966650806,C/S
C020,2023-05-16,P-H02,P-H02-W002::P-H02-W003,P-H02-W003::P-H02-W004,174.8258683,0.0005266282438,0.0002564349132,C/S
C020,2023-05-16,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W005,261.4655728,0.00182149108,0.0001815535271,C/S
C020,2023-05-16,P-H02,P-H02-W004::P-H02-W005,P-H02-W005::P-H02-W006,354.0345716,0.06902425267,0.0002226478646,C/S
C020,2023-05-16,P-H02,P-H02-W005::P-H02-W006,P-H02-W006::P-H02-W007,440.3190577,-0.05381287317,0.0002439524185,C/S
C020,2023-05-16,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.005011659044,4.623155151e-05,C/S
C020,2023-05-16,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W002,-65.6362923,0.0003463923748,5.391144008e-05,C/S
C020,2023-05-16,P-H03,P-H03-W001::P-H03-W002,P-H03-W002::P-H03-W003,74.81323247,-0.02802482085,0.0004832756644,C/S
C020,2023-05-16,P-H03,P-H03-W002::P-H03-W003,P-H03-W003::P-H03-W004,134.0422357,0.0761930633,0.0005493220517,C/S
C020,2023-05-16,P-H03,P-H03-W003::P-H03-W004,P-H03-W004::P-H03-W005,208.2011524,-0.06388890733,0.0001803172962,C/S
C020,2023-05-16,P-H03,P-H03-W004::P-H03-W005,P-H03-W005::P-H03-W006,284.5306921,0.0409835437,0.001316258568,C/S
C020,2023-05-16,P-H03,P-H03-W005::P-H03-W006,P-H03-W006::P-H03-W007,345.980641,0.01857625145,0.001280465727,C/S
C020,2023-05-16,P-H03,P-H03-W006::P-H03-W007,P-H03-W007::P-H03-REF-B,492.5337655,-0.01424252472,4.032753272e-05,C/S
C020,2023-05-16,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01945190329,8.052257302e-05,C/S
C020,2023-05-16,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.03231351622,0.0002081674503,C/S
C020,2023-05-16,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05297511992,0.0001445430284,C/S
C020,2023-05-16,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.05139818735,0.0002426396989,C/S
C020,2023-05-16,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.002069555251,0.0002769169192,C/S
C020,2023-05-16,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,-0.004053763955,0.0002467754177,C/S
C020,2023-05-16,P-H05,P-H05-REF-A::P-H05-W001,P-H05-W001::P-H05-W002,-53.16240367,-0.01898160939,4.118515397e-05,C/S
C020,2023-05-16,P-H05,P-H05-W001::P-H05-W002,P-H05-W002::P-H05-W003,130.6586515,0.01169085543,0.0001259405708,C/S
C020,2023-05-16,P-H05,P-H05-W002::P-H05-W003,P-H05-W003::P-H05-W006,328.5873252,-0.002963541362,4.693298786e-05,C/S
C020,2023-05-16,P-H05,P-H05-W003::P-H05-W006,P-H05-W006::P-H05-W007,603.8361233,-0.01593550214,3.995134671e-05,C/S
C020,2023-05-16,P-H05,P-H05-W006::P-H05-W007,P-H05-W007::P-H05-REF-B,861.6439374,0.008589749309,4.702445124e-05,C/S
C020,2023-05-16,P-H06,P-H06-REF-A::P-H06-W001,P-H06-W001::P-H06-W002,-51.75791306,-0.008362302714,5.141639016e-05,C/S
C020,2023-05-16,P-H06,P-H06-W001::P-H06-W002,P-H06-W002::P-H06-W003,138.6939378,0.01749502911,0.0001375947886,C/S
C020,2023-05-16,P-H06,P-H06-W002::P-H06-W003,P-H06-W003::P-H06-W004,261.9717177,-0.01110538341,0.0002061456617,C/S
C020,2023-05-16,P-H06,P-H06-W003::P-H06-W004,P-H06-W004::P-H06-W006,416.5999823,-3.0515283e-05,9.774118668e-05,C/S
C020,2023-05-16,P-H06,P-H06-W004::P-H06-W006,P-H06-W006::P-H06-W007,609.030252,-0.01839669213,0.0001182790884,C/S
C020,2023-05-16,P-H06,P-H06-W006::P-H06-W007,P-H06-W007::P-H06-REF-B,810.3103845,0.01527483889,0.0001014794115,C/S
C020,2023-05-16,P-H07,P-H07-REF-A::P-H07-W001,P-H07-W001::P-H07-W002,-68.83384706,0.002911484677,7.806193289e-05,C/S
C020,2023-05-16,P-H07,P-H07-W001::P-H07-W002,P-H07-W002::P-H07-W003,83.73602681,-0.02093648131,0.000213032441,C/S
C020,2023-05-16,P-H07,P-H07-W002::P-H07-W003,P-H07-W003::P-H07-W004,169.8849591,0.0262362351,0.0003577594727,C/S
C020,2023-05-16,P-H07,P-H07-W003::P-H07-W004,P-H07-W004::P-H07-W005,244.0177502,-0.06978574336,0.0004310136139,C/S
C020,2023-05-16,P-H07,P-H07-W004::P-H07-W005,P-H07-W005::P-H07-W006,321.6455931,0.04889921345,0.0002348819372,C/S
C020,2023-05-16,P-H07,P-H07-W005::P-H07-W006,P-H07-W006::P-H07-W007,403.8477083,-0.01982717654,0.0002843307997,C/S
C020,2023-05-16,P-H07,P-H07-W006::P-H07-W007,P-H07-W007::P-H07-REF-B,548.4110856,0.002197860832,7.954742412e-05,C/S
C020,2023-05-16,P-V01,P-V01-REF-A::P-V01-W002,P-V01-W002::P-V01-W003,20.1619932,-0.002058548298,3.239244694e-05,C/S
C020,2023-05-16,P-V01,P-V01-W002::P-V01-W003,P-V01-W003::P-V01-W004,207.2570838,0.009639218757,0.0002299108357,C/S
C020,2023-05-16,P-V01,P-V01-W003::P-V01-W004,P-V01-W004::P-V01-W005,299.8034263,0.04589362966,0.0002057272002,C/S
C020,2023-05-16,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W006,404.680706,-0.0904247779,0.0001264538178,C/S
C020,2023-05-16,P-V01,P-V01-W005::P-V01-W006,P-V01-W006::P-V01-W007,508.4771124,0.05339690065,0.0001692541864,C/S
C020,2023-05-16,P-V01,P-V01-W006::P-V01-W007,P-V01-W007::P-V01-REF-B,667.6520722,-0.005906901874,5.000209053e-05,C/S
C020,2023-05-16,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W002,-69.92273081,-0.005708947708,8.479506666e-05,C/S
C020,2023-05-16,P-V02,P-V02-W001::P-V02-W002,P-V02-W002::P-V02-W003,73.11598125,-0.0463403696,0.0003148581643,C/S
C020,2023-05-16,P-V02,P-V02-W002::P-V02-W003,P-V02-W003::P-V02-W004,144.1389363,0.07009750284,0.0004834586268,C/S
C020,2023-05-16,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.08211803064,0.0007965989175,C/S
C020,2023-05-16,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.0745019796,0.0005174390158,C/S
C020,2023-05-16,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.03686824424,0.0003427771998,C/S
C020,2023-05-16,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005203879035,7.883726551e-05,C/S
C020,2023-05-16,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.2341797193,0.0003887168374,C/S
C020,2023-05-16,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.1601517862,0.0005757026839,C/S
C020,2023-05-16,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3252200759,0.0004202848946,C/S
C020,2023-05-16,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.2140442136,0.0004659832026,C/S
C020,2023-05-16,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.1529204621,0.001018430376,C/S
C020,2023-05-16,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.03185185437,0.0001468584705,C/S
C020,2023-05-16,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W002,-77.10141161,-0.002837843885,0.0002151203231,C/S
C020,2023-05-16,P-V04,P-V04-W001::P-V04-W002,P-V04-W002::P-V04-W003,49.38673394,-0.0002385413102,0.0008455633581,C/S
C020,2023-05-16,P-V04,P-V04-W002::P-V04-W003,P-V04-W003::P-V04-W004,119.2565778,0.01807489613,0.0003727489965,C/S
C020,2023-05-16,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W005,189.7672765,-0.02542336213,0.001262349108,C/S
C020,2023-05-16,P-V04,P-V04-W004::P-V04-W005,P-V04-W005::P-V04-W006,236.8326857,-0.05939702369,0.00225265337,C/S
C020,2023-05-16,P-V04,P-V04-W005::P-V04-W006,P-V04-W006::P-V04-W007,284.4993046,0.07021532995,0.0007351078562,C/S
C020,2023-05-16,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.01506851134,0.000112723083,C/S
C020,2023-05-16,P-V05,P-V05-REF-A::P-V05-W001,P-V05-W001::P-V05-W002,-63.31106616,-0.006712134828,4.922652331e-05,C/S
C020,2023-05-16,P-V05,P-V05-W001::P-V05-W002,P-V05-W002::P-V05-W003,77.03207556,-0.02823261192,0.001037292764,C/S
C020,2023-05-16,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.05044638314,0.001466539999,C/S
C020,2023-05-16,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W005,181.3654206,0.03763062889,0.0003153594647,C/S
C020,2023-05-16,P-V05,P-V05-W004::P-V05-W005,P-V05-W005::P-V05-W007,259.2719933,0.01827232925,0.0002018473188,C/S
C020,2023-05-16,P-V05,P-V05-W005::P-V05-W007,P-V05-W007::P-V05-REF-B,415.8658885,-0.03430623693,4.615495953e-05,C/S
C020,2023-05-16,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.008440185208,4.927191659e-05,C/S
C020,2023-05-16,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W003,83.91818023,-0.0307768466,0.0003882124862,C/S
C020,2023-05-16,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.002598991598,0.0002814890678,C/S
C020,2023-05-16,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W005,265.2602233,0.01534559995,0.0001544630655,C/S
C020,2023-05-16,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.03784721566,0.000207954622,C/S
C020,2023-05-16,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01959020334,0.0002421658323,C/S
