sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,n_history,last_settlement_mm,last_rate_mm_y,mean_last_3_rates_mm_y,std_last_3_rates_mm_y,recent_acceleration_mm_y2,current_standard_uncertainty_mm,days_since_previous_observation,forecast_horizon_days,current_campaign_type,missing_campaigns_since_previous,profile_mean_settlement_mm,profile_mean_rate_mm_y,profile_rate_std_mm_y,profile_n_observed,chainage_m,chainage_normalized_profile,kzt,kzt__standard_uncertainty,kzt__donor_distance_m,kzt__provenance,ko,ko__standard_uncertainty,ko__donor_distance_m,ko__provenance,seismic_energy_J_m2,seismic_energy_J_m2__standard_uncertainty,seismic_energy_J_m2__donor_distance_m,seismic_energy_J_m2__provenance,fill_density,fill_density__standard_uncertainty,fill_density__donor_distance_m,fill_density__provenance,fault_distance_m,fault_distance_m__standard_uncertainty,fault_distance_m__donor_distance_m,fault_distance_m__provenance,lithology,lithology__standard_uncertainty,lithology__donor_distance_m,lithology__provenance,terrain_TRI_relative,terrain_TRI_relative__standard_uncertainty,terrain_TRI_relative__donor_distance_m,terrain_TRI_relative__provenance,terrain_roughness_relative,terrain_roughness_relative__standard_uncertainty,terrain_roughness_relative__donor_distance_m,terrain_roughness_relative__provenance
P-H03-W002::C005::C006,P-H03-W002,P-H03,C005,2019-05-14,C006,2019-08-27,train,4,266.4363236,75.02458713,80.72751745,8.897723866,2.016872676,1.221402327,210,105,full,1,246.5264249,56.51810885,38.44938259,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C006::C007,P-H03-W002,P-H03,C006,2019-08-27,C007,2019-11-05,train,5,285.562259,66.53093272,71.80683624,3.760543888,-29.54578355,0.9784150946,105,70,focused,0,260.992633,50.32173835,33.78783143,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C007::C008,P-H03-W002,P-H03,C007,2019-11-05,C008,2020-04-21,train,6,297.0121273,59.74377672,67.09976552,6.251318248,-35.41441041,1.196358896,70,168,full,0,279.7719023,45.25393835,33.95555673,8,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C008::C009,P-H03-W002,P-H03,C008,2020-04-21,C009,2020-06-02,train,7,321.5033966,53.24664352,59.84045099,5.423719163,-14.1254637,1.175988156,168,42,full,0,289.9034208,43.29582869,28.13113053,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C009::C010,P-H03-W002,P-H03,C009,2020-06-02,C010,2020-10-20,train,8,327.7021766,53.90724806,55.6325561,2.919554856,5.744900228,0.7446792875,42,140,focused,0,261.0437792,46.11329375,35.58072706,7,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C010::C012,P-H03-W002,P-H03,C010,2020-10-20,C012,2021-05-18,train,9,348.7009368,54.78426535,53.97938564,0.6298005509,2.288075472,0.7408014251,140,210,full,0,310.7690558,41.25247104,26.60343488,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C012::C016,P-H03-W002,P-H03,C012,2021-05-18,C016,2022-05-17,train,10,379.8708781,54.21343367,54.30164903,0.3634338955,-0.9928393871,0.7125140375,210,364,full,1,333.929871,40.28327502,25.16072978,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C016::C017,P-H03-W002,P-H03,C016,2022-05-17,C017,2022-07-19,train,11,426.9230687,47.21377091,52.07048998,3.442116816,-7.023700062,0.7163387265,364,63,full,3,366.6714758,33.34010655,19.54654327,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C017::C018,P-H03-W002,P-H03,C017,2022-07-19,C018,2022-10-18,train,12,435.2480373,48.26499664,49.89740041,3.081923234,6.094606296,0.7212469117,63,91,focused,0,319.5641126,32.40412944,24.73462951,6,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C018::C020,P-H03-W002,P-H03,C018,2022-10-18,C020,2023-05-16,train,13,445.8593317,42.59093716,46.02323491,2.464652746,-22.7741783,1.312745182,91,210,full,0,355.863941,31.06488222,19.61896508,8,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C020::C021,P-H03-W002,P-H03,C020,2023-05-16,C021,2023-07-25,train,14,467.0827659,36.91361578,42.58984986,4.634181894,-9.874483972,0.7213139681,210,70,full,1,402.3390282,33.89742162,25.32448247,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C021::C022,P-H03-W002,P-H03,C021,2023-07-25,C022,2023-11-07,train,15,474.7738223,40.13083388,39.87846228,2.32461654,16.78698446,0.7398168395,70,105,focused,0,410.1876959,40.95322668,38.44251945,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C022::C024,P-H03-W002,P-H03,C022,2023-11-07,C024,2024-05-14,validation,16,484.7215625,34.60392485,37.21612484,2.266467833,-19.22574785,1.149241045,105,189,full,0,474.2479593,44.63794937,40.10362582,8,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C024::C025,P-H03-W002,P-H03,C024,2024-05-14,C025,2024-07-09,validation,17,499.6418083,28.83396708,34.5229086,4.612282345,-11.15067237,0.8926673413,189,56,full,1,439.9744881,35.51015207,41.3511201,9,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C025::C027,P-H03-W002,P-H03,C025,2024-07-09,C027,2025-07-22,test,18,503.574222,25.64846607,29.69545266,3.706451904,-20.77686149,0.7181561582,56,378,focused,0,427.9937118,34.10924199,49.53892831,7,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W002::C027::C029,P-H03-W002,P-H03,C027,2025-07-22,C029,2025-11-04,test,19,527.878477,23.4844686,25.98896725,2.197155629,-2.091005493,0.8930507829,378,105,full,1,468.663009,35.84613593,52.31697335,6,87.45483081,0.3861199004,0.3755600328,0.08929822128,158.113883,R,0.5191298847,0.0315,50,R,7.5,3,100,R,0.6528925896,0.08,16.65548412,C/R,54.8473019,25,16.65548412,C/R,mixed_salts,,0,D,0.1666666667,0.1,16.65548412,C/R,0.2875816993,0.1,16.65548412,C/R
P-H03-W003::C003::C005,P-H03-W003,P-H03,C003,2018-10-16,C005,2019-05-14,train,3,198.7939331,78.08964058,87.90579121,9.816150625,-73.17038808,0.7156709896,98,210,full,0,214.0314136,55.92748127,40.56874164,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C005::C006,P-H03-W003,P-H03,C005,2019-05-14,C006,2019-08-27,train,4,245.6834605,81.55428506,85.78862249,8.5558566,6.026006639,1.231157782,210,105,full,1,246.5264249,56.51810885,38.44938259,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C006::C007,P-H03-W003,P-H03,C006,2019-08-27,C007,2019-11-05,train,5,265.8580452,70.17873397,76.6075532,4.760828212,-39.570667,0.9858431785,105,70,focused,0,260.992633,50.32173835,33.78783143,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C007::C008,P-H03-W003,P-H03,C007,2019-11-05,C008,2020-04-21,train,6,277.6566707,61.56354222,71.09885375,8.187079864,-44.95283977,1.207246522,70,168,full,0,279.7719023,45.25393835,33.95555673,8,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C008::C010,P-H03-W003,P-H03,C008,2020-04-21,C010,2020-10-20,train,7,306.5961389,62.91750465,64.88659361,3.782712052,2.943659378,1.189968247,168,182,full,0,289.9034208,43.29582869,28.13113053,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C010::C012,P-H03-W003,P-H03,C010,2020-10-20,C012,2021-05-18,train,8,333.1814668,53.35324734,59.27809807,4.225809248,-19.1942032,0.7473665209,182,210,full,1,310.7690558,41.25247104,26.60343488,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C012::C014,P-H03-W003,P-H03,C012,2021-05-18,C014,2021-11-02,train,9,364.932571,55.22424195,57.16499798,4.138732087,3.254194199,0.720083175,210,168,full,1,333.929871,40.28327502,25.16072978,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C014::C016,P-H03-W003,P-H03,C014,2021-11-02,C016,2022-05-17,train,10,383.7385738,40.88626489,49.82125139,6.363994712,-31.17229833,0.7199409823,168,196,full,1,342.1797088,30.4211152,20.34234701,8,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C016::C018,P-H03-W003,P-H03,C016,2022-05-17,C018,2022-10-18,train,11,407.2721509,43.85530117,46.65526934,6.179226641,5.532859704,0.7231692143,196,154,full,1,366.6714758,33.34010655,19.54654327,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C018::C020,P-H03-W003,P-H03,C018,2022-10-18,C020,2023-05-16,train,12,424.2649036,40.30261655,41.68139421,1.555541702,-8.426091298,1.323741767,154,210,full,1,355.863941,31.06488222,19.61896508,8,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C020::C021,P-H03-W003,P-H03,C020,2023-05-16,C021,2023-07-25,train,13,444.457562,35.12080224,39.75957332,3.586459712,-9.012655609,0.7268976926,210,70,full,1,402.3390282,33.89742162,25.32448247,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C021::C022,P-H03-W003,P-H03,C021,2023-07-25,C022,2023-11-07,train,14,451.0484007,34.39005468,36.60449115,2.631931682,-3.812936343,0.7472076115,70,105,focused,0,410.1876959,40.95322668,38.44251945,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C022::C024,P-H03-W003,P-H03,C022,2023-11-07,C024,2024-05-14,validation,15,459.6258042,29.83711096,33.11598929,2.337631325,-15.83773993,1.121160162,105,189,full,0,474.2479593,44.63794937,40.10362582,8,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W003::C024::C029,P-H03-W003,P-H03,C024,2024-05-14,C029,2025-11-04,test,16,475.2902551,30.27217281,31.49977949,2.051436526,0.8407742893,0.8992739717,189,539,full,1,439.9744881,35.51015207,41.3511201,9,124.3432683,0.418679513,0.3808086968,0.0928444102,180.2775638,R,0.5035648298,0.0315,50,R,7.5,3,100,R,0.7107437849,0.08,13.82118334,C/R,11.77473185,25,13.82118334,C/R,mixed_salts,,0,D,,0.1,13.82118334,C/R,,0.1,13.82118334,C/R
P-H03-W004::C003::C005,P-H03-W004,P-H03,C003,2018-10-16,C005,2019-05-14,train,3,466.7451942,84.19507814,91.05474426,6.859666121,-51.13251124,0.7213886512,98,210,full,0,214.0314136,55.92748127,40.56874164,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C005::C006,P-H03-W004,P-H03,C005,2019-05-14,C006,2019-08-27,train,4,515.9965996,85.66226586,89.25725146,6.150770163,2.551858639,1.237234804,210,105,full,1,246.5264249,56.51810885,38.44938259,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C006::C007,P-H03-W004,P-H03,C006,2019-08-27,C007,2019-11-05,train,5,537.3332586,74.2210926,81.35947887,5.083016089,-39.79893842,0.9901010661,105,70,focused,0,260.992633,50.32173835,33.78783143,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C007::C008,P-H03-W004,P-H03,C007,2019-11-05,C008,2020-04-21,train,6,551.0040565,71.33227026,77.07187624,6.187752365,-15.07346227,1.216113412,70,168,full,0,279.7719023,45.25393835,33.95555673,8,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C008::C009,P-H03-W004,P-H03,C008,2020-04-21,C009,2020-06-02,train,7,578.421773,59.60905329,68.38747205,6.318322593,-25.48752976,1.202381777,168,42,full,0,289.9034208,43.29582869,28.13113053,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C009::C010,P-H03-W004,P-H03,C009,2020-06-02,C010,2020-10-20,train,8,586.7433032,72.36759327,67.76963894,5.785864501,110.9537316,0.7535517963,42,140,focused,0,261.0437792,46.11329375,35.58072706,7,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C010::C012,P-H03-W004,P-H03,C010,2020-10-20,C012,2021-05-18,train,9,610.2074052,61.2161659,64.39760415,5.673696479,-29.09327747,0.7525509997,140,210,full,0,310.7690558,41.25247104,26.60343488,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C012::C014,P-H03-W004,P-H03,C012,2021-05-18,C014,2021-11-02,train,10,641.1348937,53.79173908,62.45849941,7.63427072,-12.9131995,0.7262114604,210,168,full,1,333.929871,40.28327502,25.16072978,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C014::C016,P-H03-W004,P-H03,C014,2021-11-02,C016,2022-05-17,train,11,659.325382,39.54807054,51.5186585,8.990801248,-30.96726152,0.7281929087,168,196,full,1,342.1797088,30.4211152,20.34234701,8,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C016::C017,P-H03-W004,P-H03,C016,2022-05-17,C017,2022-07-19,train,12,681.4544037,41.23788352,44.85923105,6.353798957,3.149000991,0.7282928385,196,63,full,1,366.6714758,33.34010655,19.54654327,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C017::C018,P-H03-W004,P-H03,C017,2022-07-19,C018,2022-10-18,train,13,689.968885,49.36371895,43.38322434,4.284748443,47.11049822,0.7277592914,63,91,focused,0,319.5641126,32.40412944,24.73462951,6,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C018::C020,P-H03-W004,P-H03,C018,2022-10-18,C020,2023-05-16,train,14,700.6753771,42.97303567,44.52487938,3.494134562,-25.65051722,1.331819411,91,210,full,0,355.863941,31.06488222,19.61896508,8,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C020::C021,P-H03-W004,P-H03,C020,2023-05-16,C021,2023-07-25,train,15,722.6193227,38.16679095,43.50118186,4.58635679,-8.359432771,0.7302950323,210,70,full,1,402.3390282,33.89742162,25.32448247,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C021::C022,P-H03-W004,P-H03,C021,2023-07-25,C022,2023-11-07,train,16,730.5499502,41.38088141,40.84023601,1.999036459,16.77066484,0.7535802035,70,105,focused,0,410.1876959,40.95322668,38.44251945,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C022::C024,P-H03-W004,P-H03,C022,2023-11-07,C024,2024-05-14,validation,17,741.2321783,37.15889347,38.90218861,1.800352342,-14.68648663,1.079444897,105,189,full,0,474.2479593,44.63794937,40.10362582,8,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C024::C025,P-H03-W004,P-H03,C024,2024-05-14,C025,2024-07-09,validation,18,754.4912668,25.6237147,34.72116319,6.659778393,-22.29219072,0.903570795,189,56,full,1,439.9744881,35.51015207,41.3511201,9,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C025::C027,P-H03-W004,P-H03,C025,2024-07-09,C027,2025-07-22,test,19,759.1972069,30.69365427,31.15875415,4.720686795,33.06777552,0.731673502,56,378,focused,0,427.9937118,34.10924199,49.53892831,7,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W004::C027::C029,P-H03-W004,P-H03,C027,2025-07-22,C029,2025-11-04,test,20,785.0958349,25.02506315,27.11414404,2.542867941,-5.477388644,0.9034007942,378,105,full,1,468.663009,35.84613593,52.31697335,6,200.0275754,0.4854823348,0.3769588053,0.08929822128,158.113883,R,0.5160683173,0.0315,50,R,7.5,3,100,R,0.7272727489,0.08,26.13728469,C/R,18.97376585,25,26.13728469,C/R,mixed_salts,,0,D,0.1722222222,0.1,26.13728469,C/R,0.3006535948,0.1,26.13728469,C/R
P-H03-W005::C003::C005,P-H03-W005,P-H03,C003,2018-10-16,C005,2019-05-14,train,3,228.473607,82.37405019,89.80591145,7.431861259,-55.39770051,0.7185505072,98,210,full,0,214.0314136,55.92748127,40.56874164,9,308.4061907,0.5811428172,0.3677014681,0.0928444102,180.2775638,R,0.5022136761,0.0315,50,R,7.5,3,100,R,0.7438016534,0.08,23.43033878,C/R,19.09110899,25,23.43033878,C/R,mixed_salts,,0,D,0.2333333333,0.1,23.43033878,C/R,0.3947712418,0.1,23.43033878,C/R
P-H03-W005::C005::C006,P-H03-W005,P-H03,C005,2019-05-14,C006,2019-08-27,train,4,276.4918196,83.51739117,87.70973802,6.753487537,1.988596636,1.226943275,210,105,full,1,246.5264249,56.51810885,38.44938259,9,308.4061907,0.5811428172,0.3677014681,0.0928444102,180.2775638,R,0.5022136761,0.0315,50,R,7.5,3,100,R,0.7438016534,0.08,23.43033878,C/R,19.09110899,25,23.43033878,C/R,mixed_salts,,0,D,0.2333333333,0.1,23.43033878,C/R,0.3947712418,0.1,23.43033878,C/R
